global_timestep,episode,step_in_episode,model,seed,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked_so_far,done,truncated,timestamp,planner
38,1,11,Duel-DDQN+MASAC,42,-25.0,197.8692041942055,False,0.0,0.0,8,False,False,2026-01-18T21:31:07.019075,Isaac Sim RRT
39,1,12,Duel-DDQN+MASAC,42,-25.0,172.8692041942055,False,0.0,0.0,8,False,False,2026-01-18T21:31:09.140012,Isaac Sim RRT
40,1,13,Duel-DDQN+MASAC,42,-25.0,147.8692041942055,False,0.0,0.0,8,False,False,2026-01-18T21:31:11.168090,Isaac Sim RRT
41,1,14,Duel-DDQN+MASAC,42,-25.0,122.86920419420551,False,0.0,0.0,8,False,False,2026-01-18T21:31:13.380222,Isaac Sim RRT
42,1,15,Duel-DDQN+MASAC,42,-25.0,97.86920419420551,False,0.0,0.0,8,False,False,2026-01-18T21:31:15.766975,Isaac Sim RRT
43,1,16,Duel-DDQN+MASAC,42,-25.0,72.86920419420551,False,0.0,0.0,8,False,False,2026-01-18T21:31:18.048930,Isaac Sim RRT
44,1,17,Duel-DDQN+MASAC,42,-25.0,47.86920419420551,False,0.0,0.0,8,False,False,2026-01-18T21:31:20.127322,Isaac Sim RRT
45,1,18,Duel-DDQN+MASAC,42,-25.0,22.86920419420551,False,0.0,0.0,8,False,False,2026-01-18T21:31:22.288972,Isaac Sim RRT
46,1,19,Duel-DDQN+MASAC,42,-25.0,-2.1307958057944916,False,0.0,0.0,8,False,False,2026-01-18T21:31:24.530432,Isaac Sim RRT
47,1,20,Duel-DDQN+MASAC,42,-25.0,-27.13079580579449,False,0.0,0.0,8,False,False,2026-01-18T21:31:26.759325,Isaac Sim RRT
48,1,21,Duel-DDQN+MASAC,42,-25.0,-52.13079580579449,False,0.0,0.0,8,False,False,2026-01-18T21:31:28.989650,Isaac Sim RRT
49,1,22,Duel-DDQN+MASAC,42,-25.0,-77.13079580579449,False,0.0,0.0,8,False,False,2026-01-18T21:31:31.220002,Isaac Sim RRT
50,1,23,Duel-DDQN+MASAC,42,-25.0,-102.13079580579449,False,0.0,0.0,8,False,False,2026-01-18T21:31:33.314845,Isaac Sim RRT
51,1,24,Duel-DDQN+MASAC,42,-25.0,-127.13079580579449,False,0.0,0.0,8,False,False,2026-01-18T21:31:35.447134,Isaac Sim RRT
52,1,25,Duel-DDQN+MASAC,42,-25.0,-152.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:37.701992,Isaac Sim RRT
53,1,26,Duel-DDQN+MASAC,42,-25.0,-177.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:39.856870,Isaac Sim RRT
54,1,27,Duel-DDQN+MASAC,42,-25.0,-202.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:42.048181,Isaac Sim RRT
55,1,28,Duel-DDQN+MASAC,42,-25.0,-227.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:44.143162,Isaac Sim RRT
56,1,29,Duel-DDQN+MASAC,42,-25.0,-252.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:46.457700,Isaac Sim RRT
57,1,30,Duel-DDQN+MASAC,42,-25.0,-277.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:48.612413,Isaac Sim RRT
58,1,31,Duel-DDQN+MASAC,42,-25.0,-302.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:50.682055,Isaac Sim RRT
59,1,32,Duel-DDQN+MASAC,42,-25.0,-327.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:52.780961,Isaac Sim RRT
60,1,33,Duel-DDQN+MASAC,42,-25.0,-352.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:55.090942,Isaac Sim RRT
61,1,34,Duel-DDQN+MASAC,42,-25.0,-377.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:57.222795,Isaac Sim RRT
62,1,35,Duel-DDQN+MASAC,42,-25.0,-402.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:31:59.397882,Isaac Sim RRT
63,1,36,Duel-DDQN+MASAC,42,-25.0,-427.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:01.836323,Isaac Sim RRT
64,1,37,Duel-DDQN+MASAC,42,-25.0,-452.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:04.338402,Isaac Sim RRT
65,1,38,Duel-DDQN+MASAC,42,-25.0,-477.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:06.532043,Isaac Sim RRT
66,1,39,Duel-DDQN+MASAC,42,-25.0,-502.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:08.790742,Isaac Sim RRT
67,1,40,Duel-DDQN+MASAC,42,-25.0,-527.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:11.019954,Isaac Sim RRT
68,1,41,Duel-DDQN+MASAC,42,-25.0,-552.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:13.296411,Isaac Sim RRT
69,1,42,Duel-DDQN+MASAC,42,-25.0,-577.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:15.598671,Isaac Sim RRT
70,1,43,Duel-DDQN+MASAC,42,-25.0,-602.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:17.956103,Isaac Sim RRT
71,1,44,Duel-DDQN+MASAC,42,-25.0,-627.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:20.154767,Isaac Sim RRT
72,1,45,Duel-DDQN+MASAC,42,-25.0,-652.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:22.379975,Isaac Sim RRT
73,1,46,Duel-DDQN+MASAC,42,-25.0,-677.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:24.686889,Isaac Sim RRT
74,1,47,Duel-DDQN+MASAC,42,-25.0,-702.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:27.107778,Isaac Sim RRT
75,1,48,Duel-DDQN+MASAC,42,-25.0,-727.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:29.360514,Isaac Sim RRT
76,1,49,Duel-DDQN+MASAC,42,-25.0,-752.1307958057945,False,0.0,0.0,8,False,False,2026-01-18T21:32:31.830795,Isaac Sim RRT
77,1,50,Duel-DDQN+MASAC,42,0.0,-752.1307958057945,False,0.0,0.0,8,False,True,2026-01-18T21:32:31.844433,Isaac Sim RRT
78,2,1,Duel-DDQN+MASAC,42,15.327316849348449,15.327316849348449,True,0.0,0.0,0,False,False,2026-01-18T21:32:34.214164,Isaac Sim RRT
79,2,2,Duel-DDQN+MASAC,42,-4.727849156739804,10.599467692608645,True,0.0,0.0,0,False,False,2026-01-18T21:32:36.283755,Isaac Sim RRT
80,2,3,Duel-DDQN+MASAC,42,-4.000000030877683,6.599467661730962,True,0.0,0.0,0,False,False,2026-01-18T21:32:38.567497,Isaac Sim RRT
81,2,4,Duel-DDQN+MASAC,42,47.69665944958306,54.29612711131402,True,0.0,0.0,1,False,False,2026-01-18T21:32:38.664430,Isaac Sim RRT
82,2,5,Duel-DDQN+MASAC,42,48.00662710589356,102.30275421720758,True,0.0,0.0,2,False,False,2026-01-18T21:32:38.825896,Isaac Sim RRT
83,2,6,Duel-DDQN+MASAC,42,-25.0,77.30275421720758,False,0.0,0.0,2,False,False,2026-01-18T21:32:41.008351,Isaac Sim RRT
84,2,7,Duel-DDQN+MASAC,42,-25.0,52.30275421720758,False,0.0,0.0,2,False,False,2026-01-18T21:32:43.174615,Isaac Sim RRT
85,2,8,Duel-DDQN+MASAC,42,7.0839878858528795,59.386742103060456,False,0.0,0.0,3,False,False,2026-01-18T21:32:43.283803,Isaac Sim RRT
86,2,9,Duel-DDQN+MASAC,42,-25.0,34.386742103060456,False,0.0,0.0,3,False,False,2026-01-18T21:32:45.472445,Isaac Sim RRT
87,2,10,Duel-DDQN+MASAC,42,-25.0,9.386742103060456,False,0.0,0.0,3,False,False,2026-01-18T21:32:47.810664,Isaac Sim RRT
88,2,11,Duel-DDQN+MASAC,42,-25.0,-15.613257896939544,False,0.0,0.0,3,False,False,2026-01-18T21:32:50.249883,Isaac Sim RRT
89,2,12,Duel-DDQN+MASAC,42,-25.0,-40.613257896939544,False,0.0,0.0,3,False,False,2026-01-18T21:32:52.727077,Isaac Sim RRT
90,2,13,Duel-DDQN+MASAC,42,-25.0,-65.61325789693954,False,0.0,0.0,3,False,False,2026-01-18T21:32:55.183257,Isaac Sim RRT
91,2,14,Duel-DDQN+MASAC,42,-25.0,-90.61325789693954,False,0.0,0.0,3,False,False,2026-01-18T21:32:57.294502,Isaac Sim RRT
92,2,15,Duel-DDQN+MASAC,42,-25.0,-115.61325789693954,False,0.0,0.0,3,False,False,2026-01-18T21:32:59.420056,Isaac Sim RRT
93,2,16,Duel-DDQN+MASAC,42,-25.0,-140.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:01.704392,Isaac Sim RRT
94,2,17,Duel-DDQN+MASAC,42,-25.0,-165.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:04.113439,Isaac Sim RRT
95,2,18,Duel-DDQN+MASAC,42,-25.0,-190.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:06.317671,Isaac Sim RRT
96,2,19,Duel-DDQN+MASAC,42,-25.0,-215.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:08.635700,Isaac Sim RRT
97,2,20,Duel-DDQN+MASAC,42,-25.0,-240.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:11.090406,Isaac Sim RRT
98,2,21,Duel-DDQN+MASAC,42,-25.0,-265.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:13.301096,Isaac Sim RRT
99,2,22,Duel-DDQN+MASAC,42,-25.0,-290.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:15.576473,Isaac Sim RRT
100,2,23,Duel-DDQN+MASAC,42,-25.0,-315.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:18.090763,Isaac Sim RRT
101,2,24,Duel-DDQN+MASAC,42,-25.0,-340.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:20.245546,Isaac Sim RRT
102,2,25,Duel-DDQN+MASAC,42,-25.0,-365.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:22.510090,Isaac Sim RRT
103,2,26,Duel-DDQN+MASAC,42,-25.0,-390.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:24.788485,Isaac Sim RRT
104,2,27,Duel-DDQN+MASAC,42,-25.0,-415.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:26.997297,Isaac Sim RRT
105,2,28,Duel-DDQN+MASAC,42,-25.0,-440.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:29.211686,Isaac Sim RRT
106,2,29,Duel-DDQN+MASAC,42,-25.0,-465.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:31.517271,Isaac Sim RRT
107,2,30,Duel-DDQN+MASAC,42,-25.0,-490.61325789693956,False,0.0,0.0,3,False,False,2026-01-18T21:33:34.057801,Isaac Sim RRT
108,2,31,Duel-DDQN+MASAC,42,-25.0,-515.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:36.385373,Isaac Sim RRT
109,2,32,Duel-DDQN+MASAC,42,-25.0,-540.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:38.454294,Isaac Sim RRT
110,2,33,Duel-DDQN+MASAC,42,-25.0,-565.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:40.597197,Isaac Sim RRT
111,2,34,Duel-DDQN+MASAC,42,-25.0,-590.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:42.776643,Isaac Sim RRT
112,2,35,Duel-DDQN+MASAC,42,-25.0,-615.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:44.884468,Isaac Sim RRT
113,2,36,Duel-DDQN+MASAC,42,-25.0,-640.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:46.957363,Isaac Sim RRT
114,2,37,Duel-DDQN+MASAC,42,-25.0,-665.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:49.191440,Isaac Sim RRT
115,2,38,Duel-DDQN+MASAC,42,-25.0,-690.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:51.269934,Isaac Sim RRT
116,2,39,Duel-DDQN+MASAC,42,-25.0,-715.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:53.360321,Isaac Sim RRT
117,2,40,Duel-DDQN+MASAC,42,-25.0,-740.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:55.492676,Isaac Sim RRT
118,2,41,Duel-DDQN+MASAC,42,-25.0,-765.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:57.568475,Isaac Sim RRT
119,2,42,Duel-DDQN+MASAC,42,-25.0,-790.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:33:59.626558,Isaac Sim RRT
120,2,43,Duel-DDQN+MASAC,42,-25.0,-815.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:34:01.760572,Isaac Sim RRT
121,2,44,Duel-DDQN+MASAC,42,-25.0,-840.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:34:04.158328,Isaac Sim RRT
122,2,45,Duel-DDQN+MASAC,42,-25.0,-865.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:34:06.335366,Isaac Sim RRT
123,2,46,Duel-DDQN+MASAC,42,-25.0,-890.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:34:08.599084,Isaac Sim RRT
124,2,47,Duel-DDQN+MASAC,42,-25.0,-915.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:34:10.771052,Isaac Sim RRT
125,2,48,Duel-DDQN+MASAC,42,-25.0,-940.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:34:12.936606,Isaac Sim RRT
126,2,49,Duel-DDQN+MASAC,42,-25.0,-965.6132578969396,False,0.0,0.0,3,False,False,2026-01-18T21:34:15.179348,Isaac Sim RRT
127,2,50,Duel-DDQN+MASAC,42,0.0,-965.6132578969396,False,0.0,0.0,3,False,True,2026-01-18T21:34:15.193990,Isaac Sim RRT
128,3,1,Duel-DDQN+MASAC,42,47.262002639977744,47.262002639977744,True,0.0,0.0,1,False,False,2026-01-18T21:34:15.322752,Isaac Sim RRT
129,3,2,Duel-DDQN+MASAC,42,48.16114703558361,95.42314967556135,True,0.0,0.0,2,False,False,2026-01-18T21:34:15.383849,Isaac Sim RRT
130,3,3,Duel-DDQN+MASAC,42,49.953655483415304,145.37680515897665,True,0.0,0.0,3,False,False,2026-01-18T21:34:15.435466,Isaac Sim RRT
131,3,4,Duel-DDQN+MASAC,42,48.488933775188954,193.86573893416562,True,0.0,0.0,4,False,False,2026-01-18T21:34:15.484980,Isaac Sim RRT
132,3,5,Duel-DDQN+MASAC,42,-25.0,168.86573893416562,True,0.0,0.0,4,False,False,2026-01-18T21:34:17.782124,Isaac Sim RRT
133,3,6,Duel-DDQN+MASAC,42,7.006627136771245,175.87236607093686,False,0.0,0.0,5,False,False,2026-01-18T21:34:17.882108,Isaac Sim RRT
134,3,7,Duel-DDQN+MASAC,42,19.288786670931945,195.16115274186882,False,0.0,0.0,6,False,False,2026-01-18T21:34:18.015090,Isaac Sim RRT
135,3,8,Duel-DDQN+MASAC,42,17.38172009579725,212.54287283766607,False,0.0,0.0,7,False,False,2026-01-18T21:34:18.220570,Isaac Sim RRT
136,3,9,Duel-DDQN+MASAC,42,8.434994419685236,220.9778672573513,False,0.0,0.0,8,False,False,2026-01-18T21:34:18.389733,Isaac Sim RRT
137,1,1,PER-DDQN-Light+MASAC,42,47.06546024605622,47.06546024605622,True,0.0,0.0,1,False,False,2026-01-18T21:34:57.210005,Isaac Sim RRT
138,1,2,PER-DDQN-Light+MASAC,42,48.05042291412477,95.115883160181,True,0.0,0.0,2,False,False,2026-01-18T21:34:57.281572,Isaac Sim RRT
139,1,3,PER-DDQN-Light+MASAC,42,56.55623271379788,151.6721158739789,True,0.0,0.0,3,False,False,2026-01-18T21:34:57.435275,Isaac Sim RRT
140,1,4,PER-DDQN-Light+MASAC,42,48.00662710589356,199.67874297987245,True,0.0,0.0,4,False,False,2026-01-18T21:34:57.657735,Isaac Sim RRT
141,1,5,PER-DDQN-Light+MASAC,42,49.1831255835384,248.86186856341084,True,0.0,0.0,5,False,False,2026-01-18T21:34:57.789472,Isaac Sim RRT
142,1,6,PER-DDQN-Light+MASAC,42,7.006627136771245,255.86849570018208,False,0.0,0.0,6,False,False,2026-01-18T21:34:58.233587,Isaac Sim RRT
143,1,7,PER-DDQN-Light+MASAC,42,7.006627136771245,262.8751228369533,False,0.0,0.0,7,False,False,2026-01-18T21:34:58.517274,Isaac Sim RRT
144,1,8,PER-DDQN-Light+MASAC,42,18.92559909215276,281.8007219291061,False,0.0,0.0,8,False,False,2026-01-18T21:34:58.705211,Isaac Sim RRT
145,1,9,PER-DDQN-Light+MASAC,42,59.50662713677124,341.30734906587736,False,0.0,0.0,9,True,False,2026-01-18T21:34:58.942238,Isaac Sim RRT
146,2,1,PER-DDQN-Light+MASAC,42,45.79379916447385,45.79379916447385,True,0.0,0.0,1,False,False,2026-01-18T21:34:59.017201,Isaac Sim RRT
147,2,2,PER-DDQN-Light+MASAC,42,46.7342934839148,92.52809264838865,True,0.0,0.0,2,False,False,2026-01-18T21:34:59.090200,Isaac Sim RRT
148,2,3,PER-DDQN-Light+MASAC,42,-25.0,67.52809264838865,True,0.0,0.0,2,False,False,2026-01-18T21:35:01.261343,Isaac Sim RRT
149,2,4,PER-DDQN-Light+MASAC,42,-25.0,42.52809264838865,True,0.0,0.0,2,False,False,2026-01-18T21:35:03.613641,Isaac Sim RRT
150,2,5,PER-DDQN-Light+MASAC,42,4.484559866608123,47.01265251499677,True,0.0,0.0,3,False,False,2026-01-18T21:35:03.691979,Isaac Sim RRT
151,2,6,PER-DDQN-Light+MASAC,42,8.132838382907298,55.14549089790407,False,0.0,0.0,4,False,False,2026-01-18T21:35:03.764259,Isaac Sim RRT
152,2,7,PER-DDQN-Light+MASAC,42,16.569487435620484,71.71497833352456,False,0.0,0.0,5,False,False,2026-01-18T21:35:03.839143,Isaac Sim RRT
153,2,8,PER-DDQN-Light+MASAC,42,7.697337560006462,79.41231589353102,False,0.0,0.0,6,False,False,2026-01-18T21:35:03.885358,Isaac Sim RRT
154,2,9,PER-DDQN-Light+MASAC,42,27.462897728613907,106.87521362214493,False,0.0,0.0,7,False,False,2026-01-18T21:35:03.953598,Isaac Sim RRT
155,2,10,PER-DDQN-Light+MASAC,42,-25.0,81.87521362214493,False,0.0,0.0,7,False,False,2026-01-18T21:35:06.169440,Isaac Sim RRT
156,2,11,PER-DDQN-Light+MASAC,42,-25.0,56.875213622144926,False,0.0,0.0,7,False,False,2026-01-18T21:35:08.514029,Isaac Sim RRT
157,2,12,PER-DDQN-Light+MASAC,42,19.783916783275163,76.65913040542009,False,0.0,0.0,8,False,False,2026-01-18T21:35:08.747780,Isaac Sim RRT
158,2,13,PER-DDQN-Light+MASAC,42,-25.0,51.659130405420086,False,0.0,0.0,8,False,False,2026-01-18T21:35:11.145930,Isaac Sim RRT
159,2,14,PER-DDQN-Light+MASAC,42,-25.0,26.659130405420086,False,0.0,0.0,8,False,False,2026-01-18T21:35:13.451115,Isaac Sim RRT
160,2,15,PER-DDQN-Light+MASAC,42,-25.0,1.6591304054200862,False,0.0,0.0,8,False,False,2026-01-18T21:35:15.804976,Isaac Sim RRT
161,2,16,PER-DDQN-Light+MASAC,42,-25.0,-23.340869594579914,False,0.0,0.0,8,False,False,2026-01-18T21:35:18.130109,Isaac Sim RRT
162,2,17,PER-DDQN-Light+MASAC,42,-25.0,-48.340869594579914,False,0.0,0.0,8,False,False,2026-01-18T21:35:20.408504,Isaac Sim RRT
163,2,18,PER-DDQN-Light+MASAC,42,-25.0,-73.34086959457991,False,0.0,0.0,8,False,False,2026-01-18T21:35:22.672487,Isaac Sim RRT
164,2,19,PER-DDQN-Light+MASAC,42,-25.0,-98.34086959457991,False,0.0,0.0,8,False,False,2026-01-18T21:35:24.917913,Isaac Sim RRT
165,2,20,PER-DDQN-Light+MASAC,42,-25.0,-123.34086959457991,False,0.0,0.0,8,False,False,2026-01-18T21:35:27.147315,Isaac Sim RRT
166,2,21,PER-DDQN-Light+MASAC,42,-25.0,-148.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:29.349048,Isaac Sim RRT
167,2,22,PER-DDQN-Light+MASAC,42,-25.0,-173.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:31.713929,Isaac Sim RRT
168,2,23,PER-DDQN-Light+MASAC,42,-25.0,-198.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:34.145708,Isaac Sim RRT
169,2,24,PER-DDQN-Light+MASAC,42,-25.0,-223.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:36.381348,Isaac Sim RRT
170,2,25,PER-DDQN-Light+MASAC,42,-25.0,-248.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:38.716270,Isaac Sim RRT
171,2,26,PER-DDQN-Light+MASAC,42,-25.0,-273.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:40.914061,Isaac Sim RRT
172,2,27,PER-DDQN-Light+MASAC,42,-25.0,-298.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:43.122903,Isaac Sim RRT
173,2,28,PER-DDQN-Light+MASAC,42,-25.0,-323.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:45.370926,Isaac Sim RRT
174,2,29,PER-DDQN-Light+MASAC,42,-25.0,-348.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:47.589791,Isaac Sim RRT
175,2,30,PER-DDQN-Light+MASAC,42,-25.0,-373.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:49.847506,Isaac Sim RRT
176,2,31,PER-DDQN-Light+MASAC,42,-25.0,-398.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:52.081641,Isaac Sim RRT
177,2,32,PER-DDQN-Light+MASAC,42,-25.0,-423.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:54.310508,Isaac Sim RRT
178,2,33,PER-DDQN-Light+MASAC,42,-25.0,-448.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:56.428490,Isaac Sim RRT
179,2,34,PER-DDQN-Light+MASAC,42,-25.0,-473.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:35:58.489286,Isaac Sim RRT
180,2,35,PER-DDQN-Light+MASAC,42,-25.0,-498.3408695945799,False,0.0,0.0,8,False,False,2026-01-18T21:36:00.693193,Isaac Sim RRT
