episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
1,-1071.388603273745,50,5,0.1658179334624168,0.3316358669248336,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
2,290.1717418518084,9,5,0.6238545695617168,1.2477091391234336,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
3,-744.8567707920707,50,5,0.5413516224197054,1.0827032448394107,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
4,330.9350425300703,9,5,1.1712613318706424,2.342522663741285,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
5,-850.7325201219347,50,5,0.3970534861854219,0.7941069723708438,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
6,339.477821370147,9,5,0.4456099931659201,0.8912199863318402,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
7,-821.7972809274786,50,5,0.8183205269213051,1.6366410538426102,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
8,-829.8123250937755,50,5,0.25961968906437394,0.5192393781287479,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
9,-939.6843890282133,50,5,0.315926231105769,0.631852462211538,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
10,336.97019474343216,9,5,0.5218880836429098,1.0437761672858197,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
11,321.8920017909187,9,5,0.5841190282763937,1.1682380565527875,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
12,-852.7429405777409,50,5,0.6762776733211183,1.3525553466422366,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
13,341.0973371398682,9,5,0.7701037081177783,1.5402074162355566,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
14,258.8798911122621,9,5,0.5514766648498017,1.1029533296996035,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
15,304.9980541126415,9,5,0.49290301815606097,0.9858060363121219,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
16,-816.0745514674528,50,5,0.30426282512057107,0.6085256502411421,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
17,342.1982049663833,9,5,0.9719983995727205,1.943996799145441,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
18,-856.2536286005213,50,5,0.3517928279944481,0.7035856559888962,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
19,-811.189366755403,50,5,1.1546839934896416,2.309367986979283,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
20,-906.2762402139356,50,5,0.5609939015094413,1.1219878030188826,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
21,334.92955535041216,9,5,0.703537172502468,1.407074345004936,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
22,337.76613016742886,9,5,0.8150583627758077,1.6301167255516154,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
23,304.80329428536396,9,5,0.5067877987697094,1.0135755975394187,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
24,291.0781754455303,11,5,1.4403559411423381,2.8807118822846762,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
25,-799.6985699375218,50,5,0.46595726020847794,0.9319145204169559,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
