episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
78,285.8975951523272,9,5,0.9670031903386893,1.9340063806773786,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
79,262.4859727817765,9,5,0.256014467758789,0.512028935517578,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
80,329.64288202352793,9,5,1.147965962252523,2.295931924505046,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
81,197.3925822166237,9,5,0.08397704510177606,0.16795409020355212,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
82,292.7032822034993,9,5,0.5162252128796063,1.0324504257592126,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
83,344.48122874224566,9,5,-0.11146612764121022,-0.22293225528242044,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
84,304.39420524149085,9,5,0.8635174025941753,1.7270348051883506,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
85,206.76758504957704,9,5,0.4046594857797643,0.8093189715595286,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
86,297.7952681843839,9,5,0.3830112538976287,0.7660225077952574,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
87,314.3312842755952,9,5,1.0568039635179032,2.1136079270358064,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
88,309.84835942127785,9,5,0.42268555816285647,0.8453711163257129,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
89,258.5575770783521,9,5,0.19631910990078172,0.39263821980156344,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
90,242.94425281044516,9,5,0.8782540491011251,1.7565080982022503,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
91,284.10094661360125,9,5,0.31345272730190477,0.6269054546038095,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
92,323.8053490628196,9,5,0.8115315979336751,1.6230631958673503,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
93,295.90599927114533,9,5,1.3298545397204249,2.6597090794408498,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
94,295.1048165722088,9,5,0.30191800688856774,0.6038360137771355,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
95,189.3588121633446,7,5,0.8878967420995628,1.7757934841991256,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
96,297.1735952943905,9,5,0.47224791518514897,0.9444958303702979,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
97,183.073494414472,9,5,0.5159425586325437,1.0318851172650874,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
98,286.17621174340013,9,5,0.7692664131215268,1.5385328262430535,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
99,260.2014368021098,9,5,0.6566674640562643,1.3133349281125286,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
100,328.1892157581138,9,5,0.9827150453601763,1.9654300907203526,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
101,248.01240081773068,9,5,0.6514110125379544,1.3028220250759088,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
102,270.19440370201926,9,5,0.254892798487625,0.50978559697525,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
103,220.74006771613,9,5,0.3035825848207494,0.6071651696414988,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
104,239.48918444808334,9,5,0.669836298354147,1.339672596708294,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
105,217.10381666324565,8,5,0.889670579182442,1.779341158364884,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
106,227.24961240741635,7,5,0.6493798777931291,1.2987597555862582,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
107,266.66059915565825,8,5,1.4528577893071806,2.905715578614361,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
108,221.71070728554568,8,5,0.06790811118057238,0.13581622236114477,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
109,316.32703575928235,9,5,1.1863247669619408,2.3726495339238816,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
110,344.00581992402385,9,5,1.181350077002302,2.362700154004604,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
111,349.79097573847343,9,5,0.1770866168580012,0.3541732337160024,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
112,223.12194731009149,9,5,-0.020576117949829165,-0.04115223589965833,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
113,241.69167072501446,9,5,1.0074898160772305,2.014979632154461,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
114,242.26925700072343,9,5,0.9679406216528524,1.9358812433057049,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
115,323.56377999934614,9,5,1.0328690951680195,2.065738190336039,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
116,298.03402976223134,9,5,0.3909262142819976,0.7818524285639952,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
117,256.680322274756,9,5,0.3427798762747192,0.6855597525494384,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
118,340.94035581599144,9,5,1.4585892846596369,2.9171785693192738,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
119,289.6493805117699,9,5,1.0288219397877707,2.0576438795755414,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
120,198.77826219143859,8,5,0.9929941533208668,1.9859883066417336,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
121,265.2117816090892,8,5,0.7499207546723018,1.4998415093446036,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
122,229.09836749118926,9,5,0.4703131842382805,0.940626368476561,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
123,299.6368680598195,9,5,0.35612701495127197,0.7122540299025439,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
124,240.06537375430955,8,5,0.1768865438659698,0.3537730877319396,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
125,307.62915118025523,9,5,1.1706516383291066,2.341303276658213,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
126,306.3112450897028,9,5,0.4242009892517491,0.8484019785034982,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
127,247.3450041618763,9,5,0.3670538534365153,0.7341077068730306,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
128,196.5696329759476,9,5,0.6429047435385495,1.285809487077099,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
129,237.74916430841637,9,5,0.7176883123391726,1.4353766246783453,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
130,275.9297350517744,9,5,0.31320384365745535,0.6264076873149107,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
131,214.1165348435755,8,5,1.4618489965097465,2.923697993019493,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
132,314.6983175049446,9,5,0.49542266425064074,0.9908453285012815,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
133,268.4518206011792,9,5,0.8869929031636642,1.7739858063273284,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
134,279.52837558508963,9,5,1.2460574744344532,2.4921149488689065,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
135,199.8689244025001,9,5,0.6026816218954831,1.2053632437909663,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
136,213.3164506860283,8,5,1.166718447029668,2.333436894059336,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
137,246.80388916155937,8,5,1.2207780107156794,2.4415560214313587,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
138,295.16798196070727,9,5,0.36284540837812684,0.7256908167562537,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
139,253.42071091955455,9,5,0.8168975388590084,1.6337950777180168,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
140,312.42645078509054,9,5,1.0563788956021323,2.1127577912042645,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
141,332.3210903942536,9,5,0.4969611845283146,0.9939223690566292,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
142,251.40813518753964,9,5,0.8698426718694298,1.7396853437388595,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
143,288.11106713050515,9,5,1.3810499823969689,2.7620999647939377,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
144,283.7726001834068,9,5,1.1614710925222218,2.3229421850444436,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
145,235.419218611656,9,5,1.2899167811456904,2.579833562291381,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
146,326.8825624191619,9,5,1.0576676573577743,2.1153353147155487,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
