episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
1,194.91683800817242,9,5,1.0927405051413448,2.1854810102826896,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
2,279.82860176677417,9,5,0.920711974787503,1.841423949575006,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
3,186.31418347783364,9,5,0.7532821713467748,1.5065643426935496,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
4,210.7502740615342,9,5,1.275756942049306,2.551513884098612,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
5,193.22958641968862,9,5,0.6517545337778122,1.3035090675556245,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
6,163.94095312240555,9,5,0.7129767952939183,1.4259535905878367,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
7,306.60611655655885,9,5,0.4952707039203168,0.9905414078406336,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
8,221.20497687392958,9,5,-0.02437115972807402,-0.04874231945614804,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
9,289.7059669708524,9,5,0.8251465657504606,1.6502931315009213,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
10,195.88642246389574,8,5,1.1700384844089302,2.3400769688178604,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
11,270.6534748327669,9,5,0.255159096164577,0.510318192329154,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
12,222.51440670718353,8,5,1.082347469078127,2.164694938156254,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
13,242.18230055866533,9,5,1.5961032849152264,3.1922065698304527,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
14,255.29626275934902,9,5,1.093061427759915,2.18612285551983,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
15,235.16414627118903,8,5,0.3656409727420331,0.7312819454840662,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
16,213.9901587865667,9,5,1.1285944871130855,2.257188974226171,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
17,230.56329128853116,9,5,1.3200347825763519,2.6400695651527037,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
18,157.69200645737953,8,5,1.4119545623538787,2.8239091247077575,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
19,284.72302496501817,9,5,0.19400951852629256,0.3880190370525851,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
20,294.1416715856302,9,5,0.7836368778499174,1.5672737556998348,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
21,193.63953461966548,9,5,1.1623150400343807,2.3246300800687614,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
22,261.66259452040885,9,5,0.5138406992834604,1.0276813985669209,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
23,237.64345107251893,9,5,0.40749586121003867,0.8149917224200773,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
24,234.71936867761434,9,5,1.431969497760075,2.86393899552015,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
25,227.96890535545964,9,5,1.409295826357928,2.818591652715856,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
26,192.85262439205576,9,5,1.3799398235503109,2.7598796471006217,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
27,226.99533825028385,9,5,0.9206191058259995,1.841238211651999,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
28,185.4740740202935,8,5,1.020946006464749,2.041892012929498,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
29,254.95260731615076,9,5,1.2958314753294302,2.5916629506588604,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
30,226.2411275445967,8,5,0.9350266262767607,1.8700532525535214,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
31,195.9351766770279,8,5,0.5026387979750276,1.0052775959500553,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
32,197.54227792658423,9,5,0.3800853898291231,0.7601707796582462,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
33,168.5402878967794,9,5,1.1695531363588363,2.3391062727176726,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
34,301.52073263481594,9,5,0.22259121381401326,0.4451824276280265,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
35,207.1061281782416,9,5,0.43967651063630586,0.8793530212726117,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
36,235.89385186630687,9,5,1.2941174734378609,2.5882349468757218,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
37,214.63408160294335,8,5,0.42443350423235904,0.8488670084647181,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
38,215.05334322555228,9,5,1.074919449106496,2.149838898212992,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
39,157.77986446606496,9,5,0.18606077996109727,0.37212155992219453,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
40,297.7852761236593,9,5,-0.24845485773789344,-0.4969097154757869,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
41,275.7080970754603,9,5,0.9278871994228202,1.8557743988456403,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
42,215.41460279665057,9,5,0.5084314991609359,1.0168629983218718,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
43,286.2066265743251,9,5,1.3619587585793171,2.7239175171586343,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
44,333.72565228911185,9,5,-0.03461225113495281,-0.06922450226990562,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
45,181.50196089720643,8,5,1.03838732759389,2.07677465518778,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
46,286.6060401508565,9,5,1.654114207641609,3.308228415283218,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
47,212.89536554750268,7,5,1.573724058612366,3.147448117224732,7,0.7777777777777778,MASAC,grid4_cubes9_astar,A*,42,1
48,299.92289232465055,8,5,-0.40152233916204616,-0.8030446783240923,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
49,230.55945697749598,9,5,1.2380453638258846,2.476090727651769,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
50,216.83592570151043,9,5,0.8260457272630722,1.6520914545261445,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
51,206.5761263599638,8,5,1.0542592570648819,2.1085185141297638,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
52,252.554498194392,9,5,-0.45168413496996096,-0.9033682699399219,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
53,281.3754731475027,9,5,-0.09081792967542168,-0.18163585935084336,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
54,236.13015604586923,9,5,0.16199571386735678,0.32399142773471357,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
55,290.47906997250254,9,5,0.022977279349186586,0.04595455869837317,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
56,161.02998845994927,8,5,1.2355346969786556,2.471069393957311,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
57,135.46522192580144,8,5,-0.06931548818189859,-0.13863097636379718,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
58,160.9897669234974,8,5,1.1541674427214534,2.308334885442907,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
59,149.7430897035665,8,5,-0.03229255741407866,-0.06458511482815732,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
60,162.7588327319321,8,5,1.5538987255812002,3.1077974511624005,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,42,1
61,182.3495200518973,9,5,1.1295365385237606,2.259073077047521,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
62,245.7984986579241,9,5,0.8352958850088985,1.670591770017797,9,1.0,MASAC,grid4_cubes9_astar,A*,42,1
