episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
88,272.09931873733694,9,5,0.3654951797809125,0.730990359561825,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
89,257.54726658049134,9,5,0.5994303573269661,1.1988607146539323,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
90,280.0422235088094,9,5,0.38644126523394595,0.7728825304678919,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
91,342.1913202874509,9,5,0.7043566635416378,1.4087133270832757,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
92,218.54723793620434,9,5,0.2782313697976828,0.5564627395953656,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
93,192.26015005376198,9,5,1.4539561072984173,2.9079122145968346,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
94,144.19190824438107,8,5,1.3201650169770347,2.6403300339540694,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
95,215.209807901647,8,5,1.1332261726723347,2.2664523453446694,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
96,181.30953099579312,9,5,-0.05718339118148086,-0.11436678236296172,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
97,244.9397536721072,9,5,0.7208050183478267,1.4416100366956535,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
98,184.12479128932324,9,5,0.8552310819726975,1.710462163945395,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
99,175.29508471375203,8,5,0.7395498916969927,1.4790997833939854,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
100,226.09054174107578,9,5,1.3592142689967903,2.7184285379935806,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
101,237.0053462556007,9,5,1.398683391883448,2.797366783766896,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
102,255.14044252575823,9,5,1.1813272465015205,2.362654493003041,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
103,160.80069687758515,8,5,0.37598584825227266,0.7519716965045453,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
104,122.53601010010809,9,5,0.9499210472208054,1.8998420944416108,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
105,281.97777701825737,9,5,1.475086305697697,2.950172611395394,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
106,211.75071811937522,9,5,0.7603575344186814,1.5207150688373627,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
107,218.08905592956808,8,5,1.1917577017093453,2.3835154034186905,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
108,291.67180597546997,9,5,1.2457697555885945,2.491539511177189,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
109,218.25281397951625,9,5,0.7576631181878806,1.5153262363757611,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
110,246.6666446436557,9,5,0.4198435594217086,0.8396871188434172,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
111,206.98493404249737,9,5,0.1745342661515975,0.349068532303195,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
112,235.28892814938976,9,5,1.7551386627993777,3.5102773255987554,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
113,256.5806990885847,8,5,1.3771092038948711,2.7542184077897423,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
114,220.63307998979826,9,5,1.017199366492358,2.034398732984716,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
115,197.14319489790213,9,5,1.4273802903221213,2.8547605806442427,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
116,197.71419703106113,9,5,0.3047000640077353,0.6094001280154706,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
117,256.7130239565228,9,5,0.49676278699297916,0.9935255739859583,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
118,232.45818542613085,9,5,0.585599284387076,1.171198568774152,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
119,233.93278517548342,9,5,1.080015920474604,2.160031840949208,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
120,181.92040100504212,9,5,1.184171652327159,2.368343304654318,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
121,223.83875715684667,9,5,0.1539744609040976,0.3079489218081952,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
122,237.64479300423477,9,5,0.8165859870139034,1.6331719740278068,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
123,216.10970485809108,8,5,0.05274355275408271,0.10548710550816542,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
124,279.31073710791645,9,5,0.5357149525093438,1.0714299050186875,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
125,181.76200592725274,9,5,1.28002843810139,2.56005687620278,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
126,188.99527095790845,9,5,1.1571743245225936,2.3143486490451872,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
127,180.7894545484137,9,5,0.08076469833085542,0.16152939666171084,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
128,190.7735278429959,9,5,0.6145611337259347,1.2291222674518694,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
129,153.12782001998792,9,5,0.7180331765195043,1.4360663530390085,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
130,283.9830779149473,9,5,0.2841900931682111,0.5683801863364222,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
131,221.73056606110129,9,5,0.4171182983560324,0.8342365967120648,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
132,260.6526491502161,9,5,0.45132093364427095,0.9026418672885419,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
133,213.6371236303657,9,5,1.1365600097334796,2.273120019466959,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
134,199.31022329853727,9,5,0.7449235077005417,1.4898470154010834,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
135,232.3504269114709,9,5,0.26081792614504107,0.5216358522900821,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
136,207.29621142291194,8,5,1.1495478555438812,2.2990957110877623,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
137,248.49299283471416,9,5,1.1002680290485176,2.2005360580970352,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
138,252.85783967627486,9,5,0.021995817312193022,0.043991634624386045,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
139,230.14529797037233,9,5,1.0210723508144173,2.0421447016288345,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
140,198.0777532541542,8,5,0.18167940876528033,0.36335881753056065,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
141,298.159497925687,9,5,0.37228090630490074,0.7445618126098015,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
142,238.62785535991338,9,5,0.03629313013597735,0.0725862602719547,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
143,273.6203791603808,9,5,0.034863746069169754,0.06972749213833951,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
144,213.1112168687343,9,5,1.201680748862353,2.403361497724706,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
145,154.37505053326908,9,5,1.15574625683842,2.31149251367684,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
146,213.11573087574166,9,5,0.4133412775120616,0.8266825550241232,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
147,174.3839859682679,9,5,1.5743245351469928,3.1486490702939856,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
148,224.82799797756638,9,5,1.2180049050594124,2.436009810118825,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
149,248.51370264587638,9,5,0.45437983772798785,0.9087596754559757,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
150,212.35571289412144,8,5,0.854467008670109,1.708934017340218,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
151,152.07728434222804,9,5,0.8782765685101659,1.7565531370203318,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
152,206.41368484594068,9,5,1.0572812251273067,2.1145624502546134,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
153,221.78024510311897,9,5,0.42667179064512806,0.8533435812902561,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
154,251.564726399542,8,5,0.6250927792872907,1.2501855585745814,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
155,221.72815755578154,8,5,0.12091648442522529,0.24183296885045058,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
156,290.389813588882,9,5,0.36700747511430987,0.7340149502286197,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
157,229.23804343927702,9,5,1.380632857966214,2.761265715932428,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
158,238.9838031307027,9,5,1.3867448199535164,2.773489639907033,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
159,261.23176548030426,9,5,1.417268362983246,2.834536725966492,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
160,197.55171649434416,8,5,-0.22621864650093004,-0.4524372930018601,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
161,203.9346211714861,9,5,1.527386824774533,3.054773649549066,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
162,178.4371331038714,9,5,1.2065573091608077,2.4131146183216154,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
163,207.84470623340172,8,5,0.8361208785672005,1.672241757134401,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
164,206.1987011143081,9,5,0.3920888775033713,0.7841777550067426,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
165,243.59246284168557,9,5,1.3538721606014068,2.7077443212028136,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
166,177.47314779646365,8,5,1.1439526904369148,2.2879053808738297,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
167,206.53424674056464,9,5,1.2489194564047725,2.497838912809545,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
168,242.18551485515172,9,5,0.5576597691458262,1.1153195382916523,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
169,212.49215042505548,9,5,1.0354131217103988,2.0708262434207976,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
170,262.03415811659266,9,5,1.493140450888129,2.986280901776258,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
171,235.82565297385446,8,5,0.26238089109646334,0.5247617821929267,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
172,225.41197542933637,9,5,1.5480487748859222,3.0960975497718444,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
173,243.72475863564372,9,5,1.0927640664732867,2.1855281329465734,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
174,211.28233907576788,8,5,0.11867610835050413,0.23735221670100826,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
175,226.90762134033008,9,5,0.18580427807175293,0.37160855614350585,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
176,207.35339073732771,9,5,0.8039182889616902,1.6078365779233803,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
177,192.56671512087468,8,5,1.3265022982258614,2.653004596451723,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
178,315.99149247691275,9,5,1.8301876288838899,3.6603752577677797,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
179,179.68953927079085,8,5,1.5651300292809185,3.130260058561837,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
180,268.3673715044724,9,5,0.6748392330493451,1.3496784660986902,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
181,270.43262439466423,9,5,0.004896198400449858,0.009792396800899716,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
182,199.1626192042245,9,5,1.0915588430586727,2.1831176861173454,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
183,199.70590248943657,9,5,-0.025743139441513962,-0.051486278883027925,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
184,287.9530376379803,9,5,1.2587957070092854,2.517591414018571,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
185,236.5937131677602,8,5,0.870817486255048,1.741634972510096,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
186,181.4598858904339,9,5,1.2011713142496139,2.4023426284992278,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
187,299.9866204847586,9,5,0.7874585313617254,1.5749170627234508,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
188,189.0061644788445,9,5,1.2433997149568587,2.4867994299137175,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
189,148.7106370396532,9,5,0.7950379668255956,1.5900759336511912,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
190,202.2515435554085,9,5,1.225348859232989,2.450697718465978,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
191,257.03325414995214,9,5,1.0040579785008248,2.0081159570016496,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
192,198.98751141481534,9,5,0.9788918785277279,1.9577837570554557,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
193,149.29216291102364,9,5,0.9015122471829564,1.8030244943659128,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
194,223.0645987878444,8,5,1.3721135535161553,2.7442271070323105,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
195,182.71658589881372,9,5,1.0058665565672786,2.0117331131345573,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
196,259.83115434299305,9,5,0.46909347642321597,0.9381869528464319,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
197,151.71256548744267,9,5,0.6682398139020116,1.3364796278040232,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
198,241.53926823100514,9,5,1.2054442990566048,2.4108885981132095,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
199,230.51848144149653,9,5,-0.07854093378355498,-0.15708186756710996,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
200,238.1388452050563,9,5,0.4505129863981844,0.9010259727963688,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
201,174.89126209964365,9,5,1.2647382969957381,2.5294765939914763,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
202,191.92820458812736,8,5,0.7565562475819404,1.5131124951638808,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
203,207.13231085844285,9,5,1.099906235140887,2.199812470281774,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
204,215.40427338954436,8,5,0.7862588451127706,1.572517690225541,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
205,278.03946765153387,9,5,0.34441182483096133,0.6888236496619227,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
206,208.91932166294112,9,5,0.7006723755044699,1.4013447510089398,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
207,215.97755472935455,9,5,0.6234263471785457,1.2468526943570915,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
208,232.42050868515457,9,5,0.2190753628973604,0.4381507257947208,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
209,301.9113164234823,9,5,0.9926652771188457,1.9853305542376913,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
210,209.60470797069115,9,5,1.0898514680090816,2.1797029360181632,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
211,249.36170556572685,9,5,0.9350848663008624,1.8701697326017248,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
212,206.99796060665415,9,5,1.4919588234947287,2.9839176469894575,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
213,210.93255589290337,9,5,0.8251275773149521,1.6502551546299042,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
214,231.28309374597302,9,5,0.07060306007096773,0.14120612014193545,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
215,247.61953377304047,9,5,1.47370359037735,2.9474071807547,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
216,189.87639653472223,9,5,1.0983630771738082,2.1967261543476164,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
217,206.2795185687116,9,5,0.735479688177684,1.470959376355368,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
218,190.48941932633312,9,5,0.05981689062927964,0.11963378125855928,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
219,233.05582800312214,9,5,0.14571838313767915,0.2914367662753583,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
220,171.678092851676,9,5,1.1299865598779708,2.2599731197559416,9,1.0,MASAC,grid4_cubes9_astar,A*,123,2
221,163.50302827698843,8,5,0.8345247860055954,1.6690495720111909,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,123,2
