episode,total_reward,length,success,avg_reward_100,success_rate_100
0,111.466601,4,1,111.466601,1.000000
1,131.436723,4,1,121.451662,1.000000
2,143.097242,4,1,128.666855,1.000000
3,147.560964,4,1,133.390382,1.000000
4,121.898164,4,1,131.091939,1.000000
5,138.935493,4,1,132.399198,1.000000
6,123.602236,4,1,131.142489,1.000000
7,132.482500,4,1,131.309990,1.000000
8,110.820800,4,1,129.033414,1.000000
9,148.287398,4,1,130.958812,1.000000
10,143.505831,4,1,132.099450,1.000000
11,110.392330,4,1,130.290523,1.000000
12,37.019888,4,1,123.115859,1.000000
13,151.234265,4,1,125.124317,1.000000
14,124.128742,4,1,125.057945,1.000000
15,136.699236,4,1,125.785526,1.000000
16,130.785396,4,1,126.079636,1.000000
17,144.811798,4,1,127.120311,1.000000
18,146.154023,4,1,128.122086,1.000000
19,140.689702,4,1,128.750467,1.000000
20,108.801810,4,1,127.800531,1.000000
21,139.033916,4,1,128.311139,1.000000
22,134.939676,4,1,128.599336,1.000000
23,136.262853,4,1,128.918649,1.000000
24,105.787828,4,1,127.993417,1.000000
25,122.673212,4,1,127.788793,1.000000
26,121.950710,4,1,127.572568,1.000000
27,141.750678,4,1,128.078929,1.000000
28,127.282982,4,1,128.051483,1.000000
29,135.562817,4,1,128.301860,1.000000
30,142.622641,4,1,128.763821,1.000000
31,126.854849,4,1,128.704166,1.000000
32,111.447070,4,1,128.181223,1.000000
33,119.089293,4,1,127.913814,1.000000
34,160.379708,4,1,128.841411,1.000000
35,124.478564,4,1,128.720221,1.000000
36,124.309340,4,1,128.601008,1.000000
37,125.970408,4,1,128.531781,1.000000
38,112.029658,4,1,128.108650,1.000000
39,118.664838,4,1,127.872555,1.000000
40,132.020632,4,1,127.973727,1.000000
41,142.802495,4,1,128.326793,1.000000
42,129.252246,4,1,128.348315,1.000000
43,142.090030,4,1,128.660627,1.000000
44,114.487976,4,1,128.345679,1.000000
45,121.983271,4,1,128.207366,1.000000
46,97.370342,4,1,127.551259,1.000000
47,109.107355,4,1,127.167011,1.000000
48,122.367509,4,1,127.069062,1.000000
49,120.050765,4,1,126.928696,1.000000
50,138.314791,4,1,127.151953,1.000000
51,118.571734,4,1,126.986949,1.000000
52,100.193477,4,1,126.481411,1.000000
53,116.373259,4,1,126.294223,1.000000
54,145.508659,4,1,126.643577,1.000000
55,129.924877,4,1,126.702171,1.000000
56,143.155792,4,1,126.990831,1.000000
57,135.255867,4,1,127.133332,1.000000
58,117.842198,4,1,126.975855,1.000000
59,118.501309,4,1,126.834613,1.000000
60,139.448686,4,1,127.041401,1.000000
61,133.712450,4,1,127.148998,1.000000
62,84.841735,4,1,126.477455,1.000000
63,140.299612,4,1,126.693426,1.000000
64,150.845854,4,1,127.065002,1.000000
65,102.394196,4,1,126.691201,1.000000
66,121.222598,4,1,126.609581,1.000000
67,128.294878,4,1,126.634364,1.000000
68,117.197698,4,1,126.497601,1.000000
69,128.599897,4,1,126.527634,1.000000
70,127.325839,4,1,126.538876,1.000000
71,109.981959,4,1,126.308919,1.000000
72,135.302762,4,1,126.432122,1.000000
73,140.957907,4,1,126.628417,1.000000
74,140.213912,4,1,126.809557,1.000000
75,146.151416,4,1,127.064055,1.000000
76,103.350628,4,1,126.756088,1.000000
77,119.718931,4,1,126.665868,1.000000
78,126.864667,4,1,126.668385,1.000000
79,125.658252,4,1,126.655758,1.000000
80,122.793454,4,1,126.608075,1.000000
81,122.576299,4,1,126.558907,1.000000
82,128.405560,4,1,126.581156,1.000000
83,149.820036,4,1,126.857809,1.000000
84,113.560120,4,1,126.701366,1.000000
85,113.004407,4,1,126.542099,1.000000
86,118.030910,4,1,126.444269,1.000000
87,147.596097,4,1,126.684631,1.000000
88,133.356303,4,1,126.759594,1.000000
89,98.643294,4,1,126.447190,1.000000
90,134.508980,4,1,126.535781,1.000000
91,116.719062,4,1,126.429078,1.000000
92,118.905021,4,1,126.348174,1.000000
93,141.830503,4,1,126.512880,1.000000
94,166.230018,4,1,126.930955,1.000000
95,126.427001,4,1,126.925705,1.000000
96,141.296164,4,1,127.073854,1.000000
97,130.741747,4,1,127.111282,1.000000
98,130.174065,4,1,127.142219,1.000000
99,111.068904,4,1,126.981486,1.000000
100,119.390990,4,1,127.060730,1.000000
101,128.215188,4,1,127.028514,1.000000
102,125.155529,4,1,126.849097,1.000000
103,112.944533,4,1,126.502933,1.000000
104,97.851663,4,1,126.262468,1.000000
105,114.040004,4,1,126.013513,1.000000
106,127.062100,4,1,126.048112,1.000000
107,99.051921,4,1,125.713806,1.000000
108,114.807425,4,1,125.753672,1.000000
109,120.288728,4,1,125.473685,1.000000
110,140.054294,4,1,125.439170,1.000000
111,106.924131,4,1,125.404488,1.000000
112,140.773195,4,1,126.442021,1.000000
113,104.605070,4,1,125.975729,1.000000
114,139.451419,4,1,126.128956,1.000000
115,139.263556,4,1,126.154599,1.000000
116,102.955363,4,1,125.876299,1.000000
117,133.407561,4,1,125.762257,1.000000
