step,episode,loss,step_reward,epsilon,q_value,episode_reward,episode_length,avg_reward_100,success_rate
277,46,,25.838391,1.000000,-0.064297,25.838391,1,149.605749,1.000000
278,46,,14.989408,1.000000,0.187166,40.827798,2,149.605749,1.000000
279,46,,24.021989,1.000000,-0.018650,64.849788,3,149.605749,1.000000
280,46,,18.897549,1.000000,-0.125453,83.747337,4,149.605749,1.000000
281,46,,25.723843,1.000000,0.081854,109.471180,5,149.605749,1.000000
282,46,,53.741633,1.000000,-0.023326,163.212812,6,149.605749,1.000000
283,47,,36.022662,1.000000,0.152631,36.022662,1,149.895261,1.000000
284,47,,16.050006,1.000000,-0.088811,52.072668,2,149.895261,1.000000
285,47,,11.943468,1.000000,0.016266,64.016137,3,149.895261,1.000000
286,47,,-3.023113,1.000000,-0.152250,60.993024,4,149.895261,1.000000
287,47,,19.370168,1.000000,-0.093458,80.363193,5,149.895261,1.000000
288,47,,60.088888,1.000000,0.158811,140.452081,6,149.895261,1.000000
289,48,,28.451189,1.000000,-0.173936,28.451189,1,149.698528,1.000000
290,48,,30.039758,1.000000,0.165225,58.490947,2,149.698528,1.000000
291,48,,24.860475,1.000000,-0.026095,83.351422,3,149.698528,1.000000
292,48,,7.604672,1.000000,0.174423,90.956094,4,149.698528,1.000000
293,48,,29.757477,1.000000,-0.093169,120.713571,5,149.698528,1.000000
294,48,,52.836773,1.000000,-0.037643,173.550344,6,149.698528,1.000000
295,49,,28.290371,1.000000,0.147996,28.290371,1,150.185300,1.000000
296,49,,4.257546,1.000000,-0.203856,32.547917,2,150.185300,1.000000
297,49,,7.488977,1.000000,-0.061361,40.036894,3,150.185300,1.000000
298,49,,16.096264,1.000000,-0.030434,56.133158,4,150.185300,1.000000
299,49,,19.816939,1.000000,0.039351,75.950098,5,150.185300,1.000000
300,49,,64.962903,1.000000,0.203000,140.913001,6,150.185300,1.000000
301,50,,17.767218,1.000000,-0.043067,17.767218,1,149.999854,1.000000
302,50,,21.306519,1.000000,0.230810,39.073737,2,149.999854,1.000000
303,50,,25.734216,1.000000,0.212840,64.807954,3,149.999854,1.000000
304,50,,15.954114,1.000000,-0.195239,80.762068,4,149.999854,1.000000
305,50,,16.147632,1.000000,-0.024655,96.909699,5,149.999854,1.000000
306,50,,69.663536,1.000000,-0.048436,166.573236,6,149.999854,1.000000
307,51,,15.085072,1.000000,-0.061262,15.085072,1,150.324822,1.000000
308,51,,28.216572,1.000000,-0.024224,43.301643,2,150.324822,1.000000
309,51,,14.890725,1.000000,-0.154273,58.192368,3,150.324822,1.000000
310,51,,2.333712,1.000000,0.178302,60.526080,4,150.324822,1.000000
311,51,,21.325578,1.000000,-0.074808,81.851658,5,150.324822,1.000000
312,51,,56.913108,1.000000,0.152031,138.764766,6,150.324822,1.000000
313,52,,31.042265,1.000000,0.024654,31.042265,1,150.102513,1.000000
314,52,,18.475762,1.000000,0.236755,49.518027,2,150.102513,1.000000
315,52,,14.331022,1.000000,0.196067,63.849049,3,150.102513,1.000000
316,52,,21.314731,1.000000,-0.094247,85.163780,4,150.102513,1.000000
317,52,,14.810653,1.000000,-0.079646,99.974433,5,150.102513,1.000000
318,52,,58.203793,1.000000,-0.157627,158.178226,6,150.102513,1.000000
319,53,,9.970692,1.000000,0.216530,9.970692,1,150.254885,1.000000
320,53,,29.584474,1.000000,-0.173963,39.555166,2,150.254885,1.000000
321,53,,10.708549,1.000000,0.155717,50.263715,3,150.254885,1.000000
322,53,,24.532877,1.000000,-0.038129,74.796591,4,150.254885,1.000000
323,53,,16.783519,1.000000,-0.152665,91.580111,5,150.254885,1.000000
324,53,,52.451221,1.000000,-0.048457,144.031331,6,150.254885,1.000000
325,54,,18.494367,1.000000,0.178646,18.494367,1,150.139634,1.000000
326,54,,19.734117,1.000000,-0.061263,38.228485,2,150.139634,1.000000
327,54,,10.432171,1.000000,0.153626,48.660655,3,150.139634,1.000000
328,54,,22.269902,1.000000,-0.042138,70.930558,4,150.139634,1.000000
329,54,,1.637758,1.000000,-0.141561,72.568316,5,150.139634,1.000000
330,54,,63.409534,1.000000,-0.109388,135.977849,6,150.139634,1.000000
331,55,,28.911657,1.000000,0.228331,28.911657,1,149.882147,1.000000
332,55,,21.136229,1.000000,-0.057918,50.047887,2,149.882147,1.000000
333,55,,21.598244,1.000000,-0.014523,71.646131,3,149.882147,1.000000
334,55,,14.989858,1.000000,0.160117,86.635989,4,149.882147,1.000000
335,55,,17.457956,1.000000,-0.096368,104.093945,5,149.882147,1.000000
336,55,,43.442276,1.000000,-0.183858,147.536221,6,149.882147,1.000000
337,56,,28.844123,1.000000,-0.158439,28.844123,1,149.840256,1.000000
338,56,,25.901523,1.000000,-0.094006,54.745647,2,149.840256,1.000000
339,56,,19.273532,1.000000,0.180049,74.019179,3,149.840256,1.000000
340,56,,16.743201,1.000000,-0.039226,90.762380,4,149.840256,1.000000
341,56,,6.817610,1.000000,0.142276,97.579990,5,149.840256,1.000000
342,56,,50.027696,1.000000,-0.128603,147.607686,6,149.840256,1.000000
343,57,,20.870609,1.000000,0.075099,20.870609,1,149.801088,1.000000
344,57,,14.178122,1.000000,0.213806,35.048731,2,149.801088,1.000000
345,57,,8.998267,1.000000,-0.190647,44.046997,3,149.801088,1.000000
346,57,,21.761239,1.000000,0.177813,65.808236,4,149.801088,1.000000
347,57,,28.007582,1.000000,-0.017369,93.815818,5,149.801088,1.000000
348,57,,58.109241,1.000000,-0.093661,151.925060,6,149.801088,1.000000
349,58,,30.094920,1.000000,-0.010230,30.094920,1,149.837708,1.000000
350,58,,28.399205,1.000000,-0.101819,58.494125,2,149.837708,1.000000
351,58,,24.910957,1.000000,-0.111831,83.405082,3,149.837708,1.000000
352,58,,21.673134,1.000000,0.130001,105.078216,4,149.837708,1.000000
353,58,,20.411122,1.000000,-0.106362,125.489338,5,149.837708,1.000000
354,58,,46.356038,1.000000,0.136318,171.845376,6,149.837708,1.000000
355,59,,19.845361,1.000000,0.179820,19.845361,1,150.210719,1.000000
356,59,,14.353726,1.000000,0.154618,34.199087,2,150.210719,1.000000
