episode,total_reward,length,success,avg_reward_100,success_rate_100
151,139.298495,6,1,152.763751,1.000000
152,129.474521,6,1,152.476714,1.000000
153,140.436547,6,1,152.440766,1.000000
154,138.877007,6,1,152.469757,1.000000
155,160.134020,6,1,152.595735,1.000000
156,129.500029,6,1,152.414659,1.000000
157,155.460946,6,1,152.450018,1.000000
158,134.408423,6,1,152.075648,1.000000
159,126.627470,6,1,151.568389,1.000000
160,139.620596,6,1,151.191457,1.000000
161,178.981240,6,1,151.260111,1.000000
162,150.594771,6,1,151.514959,1.000000
163,77.643008,6,1,150.722193,1.000000
164,137.976486,6,1,150.567286,1.000000
165,160.432280,6,1,150.532247,1.000000
166,127.331643,6,1,150.103973,1.000000
167,144.326182,6,1,149.978818,1.000000
168,177.794332,6,1,150.053498,1.000000
169,147.910967,6,1,149.917884,1.000000
170,137.873182,6,1,149.807736,1.000000
171,142.076678,6,1,149.808124,1.000000
172,125.188858,6,1,149.403578,1.000000
173,124.633353,6,1,149.164686,1.000000
174,138.407496,6,1,148.543706,1.000000
175,173.964159,6,1,148.781594,1.000000
176,173.176606,6,1,149.128071,1.000000
177,170.861960,6,1,149.638831,1.000000
178,162.730745,6,1,149.770222,1.000000
179,174.209483,6,1,150.199788,1.000000
180,163.257578,6,1,150.060007,1.000000
181,156.381744,6,1,149.734772,1.000000
182,147.138955,6,1,149.548710,1.000000
183,157.283334,6,1,149.749118,1.000000
184,154.201503,6,1,149.493444,1.000000
185,149.631318,6,1,149.332480,1.000000
186,155.653649,6,1,149.576571,1.000000
187,123.469988,6,1,149.437240,1.000000
188,142.107308,6,1,149.533284,1.000000
189,144.763331,6,1,149.282994,1.000000
190,143.483835,6,1,148.942714,1.000000
191,187.458465,6,1,149.265667,1.000000
192,158.643756,6,1,149.395011,1.000000
193,139.457258,6,1,149.204051,1.000000
194,162.600131,6,1,149.407393,1.000000
195,139.484598,6,1,149.270214,1.000000
196,141.670069,6,1,148.981557,1.000000
197,164.191974,6,1,148.977898,1.000000
198,166.321995,6,1,148.857429,1.000000
199,179.967805,6,1,149.016995,1.000000
200,159.861586,6,1,149.206296,1.000000
201,185.452169,6,1,149.682155,1.000000
202,127.855903,6,1,149.307971,1.000000
203,138.526862,6,1,149.326048,1.000000
204,150.222260,6,1,149.159103,1.000000
205,114.826473,6,1,148.792821,1.000000
206,150.441145,6,1,148.475345,1.000000
207,147.308532,6,1,148.701235,1.000000
208,137.477432,6,1,148.969220,1.000000
209,145.991722,6,1,149.012213,1.000000
210,157.600228,6,1,149.420112,1.000000
211,182.109866,6,1,149.821463,1.000000
212,129.286658,6,1,150.013629,1.000000
213,139.636214,6,1,149.900990,1.000000
214,172.522897,6,1,150.030763,1.000000
215,152.467462,6,1,149.731254,1.000000
216,161.210830,6,1,149.927355,1.000000
217,103.339979,6,1,149.568846,1.000000
218,184.819435,6,1,149.976184,1.000000
219,172.683541,6,1,150.489825,1.000000
220,157.421537,6,1,150.348051,1.000000
221,158.844334,6,1,150.446575,1.000000
222,189.565289,6,1,151.336694,1.000000
223,135.270120,6,1,151.352736,1.000000
224,128.744419,6,1,151.114269,1.000000
225,151.765936,6,1,150.878097,1.000000
226,187.837131,6,1,150.909937,1.000000
227,144.009817,6,1,150.740271,1.000000
228,157.467863,6,1,150.652993,1.000000
229,161.923301,6,1,150.540048,1.000000
230,156.878132,6,1,150.608245,1.000000
231,153.907974,6,1,150.411234,1.000000
232,181.010541,6,1,150.625455,1.000000
233,117.581072,6,1,150.225525,1.000000
234,166.725719,6,1,150.110916,1.000000
235,188.911027,6,1,150.292692,1.000000
236,160.802614,6,1,150.573314,1.000000
237,168.866905,6,1,150.593011,1.000000
238,173.765880,6,1,151.011416,1.000000
239,158.124621,6,1,151.376310,1.000000
240,182.947336,6,1,151.499335,1.000000
241,192.166710,6,1,152.262510,1.000000
242,98.107554,6,1,151.628335,1.000000
243,166.546101,6,1,151.678183,1.000000
244,159.862728,6,1,151.618446,1.000000
245,168.989172,6,1,151.660887,1.000000
246,105.506595,6,1,151.127958,1.000000
247,142.158685,6,1,151.293857,1.000000
248,178.633641,6,1,151.464700,1.000000
249,154.322541,6,1,151.648701,1.000000
250,172.073378,6,1,152.314999,1.000000
251,155.860496,6,1,152.480619,1.000000
252,175.853630,6,1,152.944411,1.000000
253,167.603272,6,1,153.216078,1.000000
254,159.547843,6,1,153.422786,1.000000
255,159.707386,6,1,153.418520,1.000000
256,157.010924,6,1,153.693629,1.000000
257,161.776560,6,1,153.756785,1.000000
258,146.180152,6,1,153.874502,1.000000
259,136.458652,6,1,153.972814,1.000000
260,171.463129,6,1,154.291239,1.000000
261,167.090139,6,1,154.172328,1.000000
262,131.528954,6,1,153.981670,1.000000
263,189.423286,6,1,155.099473,1.000000
264,193.408005,6,1,155.653788,1.000000
265,166.078184,6,1,155.710247,1.000000
266,177.998670,6,1,156.216917,1.000000
267,164.510575,6,1,156.418761,1.000000
268,151.006944,6,1,156.150888,1.000000
269,171.188678,6,1,156.383665,1.000000
270,139.972232,6,1,156.404655,1.000000
271,171.079942,6,1,156.694688,1.000000
272,153.006754,6,1,156.972867,1.000000
273,172.246660,6,1,157.449000,1.000000
274,172.348328,6,1,157.788408,1.000000
275,118.078738,6,1,157.229554,1.000000
276,154.141244,6,1,157.039200,1.000000
277,151.713158,6,1,156.847712,1.000000
278,172.749896,6,1,156.947904,1.000000
279,162.047614,6,1,156.826285,1.000000
280,149.979766,6,1,156.693507,1.000000
281,158.281605,6,1,156.712506,1.000000
282,150.321958,6,1,156.744336,1.000000
283,134.755099,6,1,156.519053,1.000000
284,140.213813,6,1,156.379176,1.000000
285,136.084309,6,1,156.243706,1.000000
286,138.592935,6,1,156.073099,1.000000
287,159.000254,6,1,156.428402,1.000000
288,146.611671,6,1,156.473445,1.000000
289,160.934545,6,1,156.635158,1.000000
290,164.774856,6,1,156.848068,1.000000
291,136.117152,6,1,156.334655,1.000000
292,148.794467,6,1,156.236162,1.000000
293,151.347178,6,1,156.355061,1.000000
294,158.340535,6,1,156.312465,1.000000
295,173.902787,6,1,156.656647,1.000000
296,170.301106,6,1,156.942957,1.000000
297,161.908542,6,1,156.920123,1.000000
298,139.704916,6,1,156.653952,1.000000
299,138.561548,6,1,156.239890,1.000000
300,116.654323,6,1,155.807817,1.000000
301,158.928267,6,1,155.542578,1.000000
302,157.237956,6,1,155.836398,1.000000
303,143.382802,6,1,155.884958,1.000000
304,145.812446,6,1,155.840860,1.000000
305,167.731257,6,1,156.369908,1.000000
306,153.153036,6,1,156.397026,1.000000
307,155.579541,6,1,156.479737,1.000000
308,134.014811,6,1,156.445110,1.000000
309,148.979749,6,1,156.474991,1.000000
310,154.362412,6,1,156.442612,1.000000
311,130.184161,6,1,155.923355,1.000000
312,153.585363,6,1,156.166342,1.000000
313,142.021930,6,1,156.190200,1.000000
314,174.644748,6,1,156.211418,1.000000
315,147.562534,6,1,156.162369,1.000000
316,146.813658,6,1,156.018397,1.000000
317,154.239826,6,1,156.527396,1.000000
318,174.230590,6,1,156.421507,1.000000
319,139.447190,6,1,156.089144,1.000000
320,172.614948,6,1,156.241078,1.000000
321,160.695771,6,1,156.259592,1.000000
322,163.828971,6,1,156.002229,1.000000
323,145.082031,6,1,156.100348,1.000000
324,141.260071,6,1,156.225505,1.000000
325,136.105308,6,1,156.068898,1.000000
326,183.195815,6,1,156.022485,1.000000
327,159.192418,6,1,156.174311,1.000000
328,186.659014,6,1,156.466223,1.000000
329,173.964391,6,1,156.586634,1.000000
330,161.613416,6,1,156.633986,1.000000
331,148.968369,6,1,156.584590,1.000000
332,186.574775,6,1,156.640233,1.000000
333,188.988948,6,1,157.354311,1.000000
334,150.312157,6,1,157.190176,1.000000
335,169.547607,6,1,156.996542,1.000000
336,158.429523,6,1,156.972811,1.000000
337,165.985157,6,1,156.943993,1.000000
338,141.706473,6,1,156.623399,1.000000
339,173.200541,6,1,156.774158,1.000000
340,175.068473,6,1,156.695370,1.000000
341,171.428255,6,1,156.487985,1.000000
342,145.756740,6,1,156.964477,1.000000
343,159.009100,6,1,156.889107,1.000000
344,183.630703,6,1,157.126787,1.000000
345,107.836534,6,1,156.515260,1.000000
346,149.216704,6,1,156.952361,1.000000
347,140.986564,6,1,156.940640,1.000000
348,151.808904,6,1,156.672393,1.000000
349,195.325515,6,1,157.082423,1.000000
350,154.418234,6,1,156.905871,1.000000
351,147.260067,6,1,156.819867,1.000000
352,161.619118,6,1,156.677522,1.000000
353,151.431358,6,1,156.515803,1.000000
354,186.969078,6,1,156.790015,1.000000
355,164.451493,6,1,156.837456,1.000000
356,165.892091,6,1,156.926268,1.000000
357,154.269817,6,1,156.851200,1.000000
358,143.877496,6,1,156.828174,1.000000
359,151.077849,6,1,156.974366,1.000000
360,126.815823,6,1,156.527893,1.000000
361,146.621339,6,1,156.323205,1.000000
362,170.467822,6,1,156.712593,1.000000
363,150.349188,6,1,156.321852,1.000000
364,198.463244,6,1,156.372405,1.000000
365,161.592029,6,1,156.327543,1.000000
366,181.207439,6,1,156.359631,1.000000
367,146.673070,6,1,156.181256,1.000000
368,172.418940,6,1,156.395376,1.000000
369,166.445143,6,1,156.347940,1.000000
370,137.451214,6,1,156.322730,1.000000
371,136.978386,6,1,155.981715,1.000000
372,168.743653,6,1,156.139084,1.000000
373,161.432550,6,1,156.030943,1.000000
374,137.478088,6,1,155.682240,1.000000
375,128.516610,6,1,155.786619,1.000000
376,174.808167,6,1,155.993288,1.000000
377,159.560654,6,1,156.071763,1.000000
378,144.900426,6,1,155.793268,1.000000
379,126.380640,6,1,155.436599,1.000000
380,132.038345,6,1,155.257184,1.000000
381,167.961473,6,1,155.353983,1.000000
382,139.183424,6,1,155.242598,1.000000
383,187.809953,6,1,155.773146,1.000000
384,154.351792,6,1,155.914526,1.000000
385,191.944572,6,1,156.473129,1.000000
386,146.355801,6,1,156.550757,1.000000
387,166.561011,6,1,156.626365,1.000000
388,166.054409,6,1,156.820792,1.000000
389,168.544159,6,1,156.896888,1.000000
390,180.597696,6,1,157.055117,1.000000
391,119.395993,6,1,156.887905,1.000000
392,132.002524,6,1,156.719986,1.000000
393,137.435661,6,1,156.580871,1.000000
394,176.310743,6,1,156.760573,1.000000
395,173.061605,6,1,156.752161,1.000000
396,98.518516,6,1,156.034335,1.000000
397,150.065803,6,1,155.915908,1.000000
398,151.680144,6,1,156.035660,1.000000
399,148.458893,6,1,156.134633,1.000000
400,143.014172,6,1,156.398232,1.000000
401,175.894408,6,1,156.567893,1.000000
402,179.255909,6,1,156.788073,1.000000
403,156.345161,6,1,156.917696,1.000000
404,166.788903,6,1,157.127461,1.000000
405,150.477004,6,1,156.954918,1.000000
406,167.796262,6,1,157.101351,1.000000
407,140.803924,6,1,156.953595,1.000000
408,154.688498,6,1,157.160331,1.000000
409,145.034597,6,1,157.120880,1.000000
410,149.692180,6,1,157.074178,1.000000
411,150.203185,6,1,157.274368,1.000000
412,175.333669,6,1,157.491851,1.000000
413,144.210041,6,1,157.513732,1.000000
414,166.105955,6,1,157.428344,1.000000
415,143.573528,6,1,157.388454,1.000000
416,158.475743,6,1,157.505075,1.000000
417,137.827916,6,1,157.340956,1.000000
418,127.421269,6,1,156.872863,1.000000
419,156.419743,6,1,157.042588,1.000000
420,175.465660,6,1,157.071095,1.000000
421,174.230588,6,1,157.206443,1.000000
422,158.141059,6,1,157.149564,1.000000
423,140.574914,6,1,157.104493,1.000000
424,170.731743,6,1,157.399210,1.000000
425,146.924908,6,1,157.507406,1.000000
426,169.628964,6,1,157.371737,1.000000
427,154.240897,6,1,157.322222,1.000000
428,145.480436,6,1,156.910436,1.000000
429,181.580988,6,1,156.986602,1.000000
430,117.850745,6,1,156.548976,1.000000
431,158.839785,6,1,156.647690,1.000000
432,141.348882,6,1,156.195431,1.000000
433,172.721132,6,1,156.032753,1.000000
434,144.906660,6,1,155.978698,1.000000
435,113.406284,6,1,155.417284,1.000000
436,125.977377,6,1,155.092763,1.000000
437,174.761953,6,1,155.180531,1.000000
438,150.126179,6,1,155.264728,1.000000
439,155.937787,6,1,155.092100,1.000000
440,171.207849,6,1,155.053494,1.000000
441,165.556697,6,1,154.994779,1.000000
442,112.426717,6,1,154.661478,1.000000
443,129.737057,6,1,154.368758,1.000000
444,133.619281,6,1,153.868644,1.000000
445,163.463704,6,1,154.424915,1.000000
446,131.556444,6,1,154.248313,1.000000
447,128.239993,6,1,154.120847,1.000000
448,143.535383,6,1,154.038112,1.000000
449,160.100504,6,1,153.685862,1.000000
450,164.897020,6,1,153.790650,1.000000
451,168.360603,6,1,154.001655,1.000000
452,113.506041,6,1,153.520524,1.000000
453,165.765925,6,1,153.663870,1.000000
454,178.365206,6,1,153.577831,1.000000
455,119.351257,6,1,153.126829,1.000000
456,157.831773,6,1,153.046226,1.000000
457,151.128504,6,1,153.014813,1.000000
458,137.463207,6,1,152.950670,1.000000
459,181.143237,6,1,153.251323,1.000000
460,166.747085,6,1,153.650636,1.000000
461,132.108391,6,1,153.505507,1.000000
462,137.884820,6,1,153.179677,1.000000
463,138.247419,6,1,153.058659,1.000000
464,145.886193,6,1,152.532888,1.000000
465,162.427278,6,1,152.541241,1.000000
466,181.666647,6,1,152.545833,1.000000
467,138.034509,6,1,152.459447,1.000000
468,145.032068,6,1,152.185579,1.000000
469,153.072752,6,1,152.051855,1.000000
470,139.160722,6,1,152.068950,1.000000
471,159.618477,6,1,152.295351,1.000000
472,156.075754,6,1,152.168672,1.000000
473,149.118907,6,1,152.045535,1.000000
474,165.550949,6,1,152.326264,1.000000
475,155.354366,6,1,152.594641,1.000000
476,140.972973,6,1,152.256290,1.000000
477,152.229051,6,1,152.182973,1.000000
478,171.459412,6,1,152.448563,1.000000
479,138.778362,6,1,152.572541,1.000000
480,165.567745,6,1,152.907835,1.000000
481,171.195240,6,1,152.940172,1.000000
482,180.308456,6,1,153.351423,1.000000
483,146.783431,6,1,152.941157,1.000000
484,135.723983,6,1,152.754879,1.000000
485,138.652276,6,1,152.221956,1.000000
486,132.028685,6,1,152.078685,1.000000
487,145.640864,6,1,151.869484,1.000000
488,145.651395,6,1,151.665454,1.000000
489,150.258340,6,1,151.482595,1.000000
490,159.725653,6,1,151.273875,1.000000
491,171.447166,6,1,151.794387,1.000000
492,136.422231,6,1,151.838584,1.000000
493,148.353780,6,1,151.947765,1.000000
494,156.093934,6,1,151.745597,1.000000
495,151.749029,6,1,151.532471,1.000000
496,102.056266,6,1,151.567849,1.000000
497,131.008005,6,1,151.377271,1.000000
498,147.784168,6,1,151.338311,1.000000
499,168.255211,6,1,151.536274,1.000000
500,139.522092,6,1,151.501353,1.000000
501,165.055371,6,1,151.392963,1.000000
502,148.786936,6,1,151.088273,1.000000
503,147.845975,6,1,151.003281,1.000000
504,181.989936,6,1,151.155292,1.000000
505,146.798921,6,1,151.118511,1.000000
506,145.136503,6,1,150.891913,1.000000
507,126.926933,6,1,150.753143,1.000000
508,155.021213,6,1,150.756470,1.000000
509,195.010633,6,1,151.256231,1.000000
510,185.479023,6,1,151.614099,1.000000
511,163.835613,6,1,151.750423,1.000000
512,151.236087,6,1,151.509448,1.000000
513,155.104535,6,1,151.618393,1.000000
514,130.721911,6,1,151.264552,1.000000
515,157.732737,6,1,151.406144,1.000000
516,125.928737,6,1,151.080674,1.000000
517,151.179136,6,1,151.214186,1.000000
518,141.266252,6,1,151.352636,1.000000
519,168.350297,6,1,151.471942,1.000000
520,155.179360,6,1,151.269079,1.000000
521,189.885828,6,1,151.425631,1.000000
522,168.859614,6,1,151.532817,1.000000
523,113.965766,6,1,151.266725,1.000000
524,162.443431,6,1,151.183842,1.000000
525,172.772732,6,1,151.442320,1.000000
526,157.105083,6,1,151.317082,1.000000
527,141.631813,6,1,151.190991,1.000000
528,148.669948,6,1,151.222886,1.000000
529,128.435999,6,1,150.691436,1.000000
530,172.663152,6,1,151.239560,1.000000
531,163.533389,6,1,151.286496,1.000000
532,127.743680,6,1,151.150444,1.000000
533,159.036989,6,1,151.013603,1.000000
534,150.483987,6,1,151.069376,1.000000
535,163.432670,6,1,151.569640,1.000000
536,136.566340,6,1,151.675529,1.000000
537,152.850472,6,1,151.456415,1.000000
538,147.026029,6,1,151.425413,1.000000
539,138.672853,6,1,151.252764,1.000000
540,159.164914,6,1,151.132334,1.000000
541,168.935996,6,1,151.166127,1.000000
542,179.563012,6,1,151.837490,1.000000
543,182.688717,6,1,152.367007,1.000000
544,166.032575,6,1,152.691140,1.000000
545,134.026757,6,1,152.396770,1.000000
546,135.467394,6,1,152.435880,1.000000
547,113.949386,6,1,152.292974,1.000000
548,182.656334,6,1,152.684183,1.000000
549,193.554702,6,1,153.018725,1.000000
550,163.036523,6,1,153.000120,1.000000
551,158.301613,6,1,152.899530,1.000000
552,173.289831,6,1,153.497368,1.000000
553,158.155724,6,1,153.421266,1.000000
554,177.280688,6,1,153.410421,1.000000
555,137.545970,6,1,153.592368,1.000000
556,105.082902,6,1,153.064880,1.000000
557,117.996065,6,1,152.733555,1.000000
558,162.574852,6,1,152.984672,1.000000
559,186.460712,6,1,153.037846,1.000000
560,140.465622,6,1,152.775032,1.000000
561,155.731726,6,1,153.011265,1.000000
562,128.671489,6,1,152.919132,1.000000
563,185.253573,6,1,153.389193,1.000000
564,153.762309,6,1,153.467954,1.000000
565,194.409464,6,1,153.787776,1.000000
566,184.046888,6,1,153.811579,1.000000
567,147.797179,6,1,153.909205,1.000000
568,130.014999,6,1,153.759035,1.000000
569,139.492158,6,1,153.623229,1.000000
570,165.456227,6,1,153.886184,1.000000
571,151.705046,6,1,153.807050,1.000000
572,154.939357,6,1,153.795686,1.000000
573,181.473291,6,1,154.119229,1.000000
574,162.493911,6,1,154.088659,1.000000
575,129.062216,6,1,153.825738,1.000000
576,162.697243,6,1,154.042980,1.000000
577,139.232603,6,1,153.913016,1.000000
578,118.517784,6,1,153.383599,1.000000
579,149.126724,6,1,153.487083,1.000000
580,162.394238,6,1,153.455348,1.000000
581,151.222438,6,1,153.255620,1.000000
582,117.870785,6,1,152.631243,1.000000
583,163.559429,6,1,152.799003,1.000000
584,177.274509,6,1,153.214509,1.000000
585,145.037326,6,1,153.278359,1.000000
586,160.318328,6,1,153.561255,1.000000
587,171.104691,6,1,153.815894,1.000000
588,121.550342,6,1,153.574883,1.000000
589,131.163580,6,1,153.383936,1.000000
590,147.487917,6,1,153.261558,1.000000
591,163.434378,6,1,153.181430,1.000000
592,159.417182,6,1,153.411380,1.000000
593,156.019899,6,1,153.488041,1.000000
594,184.789405,6,1,153.774996,1.000000
595,141.381957,6,1,153.671325,1.000000
596,160.915323,6,1,154.259916,1.000000
597,175.360578,6,1,154.703441,1.000000
598,130.502941,6,1,154.530629,1.000000
599,172.561164,6,1,154.573689,1.000000
600,164.064625,6,1,154.819114,1.000000
601,147.049686,6,1,154.639057,1.000000
602,149.022163,6,1,154.641409,1.000000
603,156.241927,6,1,154.725369,1.000000
604,152.178965,6,1,154.427259,1.000000
605,158.324795,6,1,154.542518,1.000000
606,167.036145,6,1,154.761514,1.000000
607,159.429929,6,1,155.086544,1.000000
608,174.161932,6,1,155.277951,1.000000
609,157.500219,6,1,154.902847,1.000000
610,167.603172,6,1,154.724089,1.000000
611,160.491860,6,1,154.690651,1.000000
612,179.248320,6,1,154.970774,1.000000
613,158.632364,6,1,155.006052,1.000000
614,149.801374,6,1,155.196847,1.000000
615,133.603729,6,1,154.955556,1.000000
616,136.242037,6,1,155.058689,1.000000
617,165.504129,6,1,155.201939,1.000000
618,146.490252,6,1,155.254179,1.000000
619,150.145379,6,1,155.072130,1.000000
620,158.602554,6,1,155.106362,1.000000
621,172.212140,6,1,154.929625,1.000000
622,175.198729,6,1,154.993016,1.000000
623,185.538707,6,1,155.708746,1.000000
624,196.770658,6,1,156.052018,1.000000
625,134.126112,6,1,155.665552,1.000000
626,147.857068,6,1,155.573072,1.000000
627,137.120863,6,1,155.527962,1.000000
628,140.147484,6,1,155.442738,1.000000
629,155.713396,6,1,155.715512,1.000000
630,150.791456,6,1,155.496795,1.000000
631,140.371821,6,1,155.265179,1.000000
632,151.463470,6,1,155.502377,1.000000
633,119.457029,6,1,155.106577,1.000000
634,159.559037,6,1,155.197328,1.000000
635,114.828325,6,1,154.711284,1.000000
636,169.382146,6,1,155.039442,1.000000
637,186.009169,6,1,155.371029,1.000000
638,130.429986,6,1,155.205069,1.000000
639,171.126537,6,1,155.529606,1.000000
640,147.405839,6,1,155.412015,1.000000
641,144.612486,6,1,155.168780,1.000000
642,123.496301,6,1,154.608113,1.000000
643,152.366927,6,1,154.304895,1.000000
644,137.672698,6,1,154.021296,1.000000
645,149.094306,6,1,154.171972,1.000000
646,156.051734,6,1,154.377815,1.000000
647,123.620148,6,1,154.474523,1.000000
648,125.437021,6,1,153.902329,1.000000
649,144.889088,6,1,153.415673,1.000000
650,137.025453,6,1,153.155563,1.000000
651,131.375172,6,1,152.886298,1.000000
652,162.482100,6,1,152.778221,1.000000
653,119.814887,6,1,152.394813,1.000000
654,120.357863,6,1,151.825584,1.000000
655,177.877959,6,1,152.228904,1.000000
656,136.440865,6,1,152.542484,1.000000
657,165.611047,6,1,153.018634,1.000000
658,140.301952,6,1,152.795905,1.000000
659,146.061780,6,1,152.391915,1.000000
660,118.349426,6,1,152.170753,1.000000
661,150.160962,6,1,152.115046,1.000000
