episode,total_reward,length,success,avg_reward_100,success_rate_100
261,106.463281,4,1,102.884349,1.000000
262,96.900515,4,1,102.800058,1.000000
263,107.518033,4,1,102.739357,1.000000
264,92.271187,4,1,102.734521,1.000000
265,100.031159,4,1,102.779028,1.000000
266,112.038004,4,1,102.988305,1.000000
267,83.258981,4,1,102.867645,1.000000
268,85.328702,4,1,102.629096,1.000000
269,99.276319,4,1,102.380045,1.000000
270,82.626857,4,1,102.144471,1.000000
271,106.419155,4,1,102.232761,1.000000
272,122.712022,4,1,102.304143,1.000000
273,102.600050,4,1,102.272390,1.000000
274,115.628107,4,1,102.469617,1.000000
275,115.335199,4,1,102.603908,1.000000
276,80.570697,4,1,102.263514,1.000000
277,105.883582,4,1,102.264201,1.000000
278,94.610606,4,1,102.227331,1.000000
279,91.830558,4,1,102.090070,1.000000
280,116.490848,4,1,102.344508,1.000000
281,96.018567,4,1,102.266862,1.000000
282,112.838366,4,1,102.255480,1.000000
283,105.518251,4,1,102.278618,1.000000
284,104.712786,4,1,102.252809,1.000000
285,89.098961,4,1,102.014193,1.000000
286,118.914029,4,1,102.105870,1.000000
287,98.319392,4,1,101.946478,1.000000
288,108.346774,4,1,101.996529,1.000000
289,117.008179,4,1,102.076704,1.000000
290,107.547936,4,1,102.204402,1.000000
291,101.616949,4,1,102.357433,1.000000
292,116.160689,4,1,102.559474,1.000000
293,116.039996,4,1,102.950246,1.000000
294,109.853056,4,1,102.965107,1.000000
295,107.888861,4,1,102.928599,1.000000
296,104.903798,4,1,103.035220,1.000000
297,105.328075,4,1,103.269549,1.000000
298,94.988842,4,1,103.130994,1.000000
299,95.718926,4,1,102.974418,1.000000
300,94.064797,4,1,102.893297,1.000000
301,110.306867,4,1,102.819768,1.000000
302,96.655307,4,1,102.786042,1.000000
303,111.713430,4,1,102.857186,1.000000
304,98.979951,4,1,102.709824,1.000000
305,119.560101,4,1,102.929303,1.000000
306,100.754474,4,1,102.977773,1.000000
307,122.144976,4,1,103.179837,1.000000
308,94.381890,4,1,103.149386,1.000000
309,94.798060,4,1,103.105165,1.000000
310,98.060293,4,1,103.202986,1.000000
311,91.298255,4,1,103.016460,1.000000
312,104.510526,4,1,103.043562,1.000000
313,113.511387,4,1,103.175518,1.000000
314,126.361219,4,1,103.315079,1.000000
315,106.977156,4,1,103.369613,1.000000
316,92.128170,4,1,103.401902,1.000000
317,107.999804,4,1,103.440756,1.000000
318,114.500702,4,1,103.532517,1.000000
319,95.624672,4,1,103.470049,1.000000
320,106.661763,4,1,103.684464,1.000000
321,82.674302,4,1,103.272400,1.000000
322,110.314804,4,1,103.263406,1.000000
323,90.728224,4,1,102.891036,1.000000
324,117.132722,4,1,102.972221,1.000000
325,97.275190,4,1,102.872921,1.000000
326,112.013186,4,1,103.004458,1.000000
327,100.419525,4,1,102.762836,1.000000
328,99.030846,4,1,102.699690,1.000000
329,94.124908,4,1,102.789875,1.000000
330,112.435530,4,1,102.927998,1.000000
331,88.082029,4,1,102.578429,1.000000
332,86.777975,4,1,102.261062,1.000000
333,108.755464,4,1,102.455914,1.000000
334,108.993962,4,1,102.535599,1.000000
335,110.779451,4,1,102.583939,1.000000
336,102.792228,4,1,102.470839,1.000000
337,95.271061,4,1,102.354931,1.000000
338,115.212303,4,1,102.434725,1.000000
339,92.925982,4,1,102.342007,1.000000
340,113.790791,4,1,102.698617,1.000000
341,99.343936,4,1,102.554973,1.000000
342,117.729005,4,1,102.614392,1.000000
343,104.214331,4,1,102.572552,1.000000
344,79.144218,4,1,102.306514,1.000000
345,116.495583,4,1,102.635731,1.000000
346,102.483553,4,1,102.676278,1.000000
347,92.644255,4,1,102.796318,1.000000
348,100.659170,4,1,102.817264,1.000000
349,111.222317,4,1,102.833285,1.000000
350,113.081805,4,1,102.992369,1.000000
351,113.450730,4,1,103.222611,1.000000
352,81.862534,4,1,103.050242,1.000000
353,103.536039,4,1,103.227990,1.000000
354,117.774465,4,1,103.275994,1.000000
355,111.970260,4,1,103.223092,1.000000
356,89.046623,4,1,103.061240,1.000000
357,108.412908,4,1,103.215709,1.000000
358,107.443123,4,1,103.300592,1.000000
359,91.824097,4,1,103.265255,1.000000
360,101.196436,4,1,103.326760,1.000000
361,96.397950,4,1,103.226106,1.000000
362,105.266231,4,1,103.309764,1.000000
363,116.723780,4,1,103.401821,1.000000
364,92.748645,4,1,103.406596,1.000000
365,106.265104,4,1,103.468935,1.000000
366,111.170020,4,1,103.460255,1.000000
367,107.419490,4,1,103.701860,1.000000
368,88.390235,4,1,103.732476,1.000000
369,120.964826,4,1,103.949361,1.000000
370,113.576889,4,1,104.258861,1.000000
371,110.204796,4,1,104.296717,1.000000
372,106.075048,4,1,104.130348,1.000000
373,79.510720,4,1,103.899454,1.000000
374,108.120821,4,1,103.824381,1.000000
375,115.591378,4,1,103.826943,1.000000
376,102.376570,4,1,104.045002,1.000000
377,90.507633,4,1,103.891243,1.000000
378,89.824132,4,1,103.843378,1.000000
379,103.448887,4,1,103.959561,1.000000
380,103.775641,4,1,103.832409,1.000000
381,99.795660,4,1,103.870180,1.000000
382,100.075454,4,1,103.742551,1.000000
383,112.998995,4,1,103.817358,1.000000
384,110.922674,4,1,103.879457,1.000000
385,106.871588,4,1,104.057183,1.000000
386,90.063196,4,1,103.768675,1.000000
387,99.065226,4,1,103.776133,1.000000
388,114.455723,4,1,103.837223,1.000000
389,98.391075,4,1,103.651052,1.000000
390,104.941414,4,1,103.624987,1.000000
391,117.782148,4,1,103.786639,1.000000
392,107.962719,4,1,103.704659,1.000000
393,96.070653,4,1,103.504965,1.000000
394,111.677264,4,1,103.523208,1.000000
395,106.341091,4,1,103.507730,1.000000
396,93.825317,4,1,103.396945,1.000000
397,116.227260,4,1,103.505937,1.000000
398,120.762512,4,1,103.763674,1.000000
399,83.939663,4,1,103.645881,1.000000
400,108.081169,4,1,103.786045,1.000000
401,93.702509,4,1,103.620001,1.000000
402,106.507787,4,1,103.718526,1.000000
403,92.359795,4,1,103.524990,1.000000
404,105.885142,4,1,103.594041,1.000000
405,104.205481,4,1,103.440495,1.000000
406,85.911543,4,1,103.292066,1.000000
407,112.368761,4,1,103.194304,1.000000
408,90.753246,4,1,103.158017,1.000000
409,103.270878,4,1,103.242746,1.000000
410,122.414928,4,1,103.486292,1.000000
411,99.521754,4,1,103.568527,1.000000
412,104.698358,4,1,103.570405,1.000000
413,95.140082,4,1,103.386692,1.000000
414,121.197678,4,1,103.335057,1.000000
415,119.801646,4,1,103.463302,1.000000
416,99.630903,4,1,103.538329,1.000000
417,110.319750,4,1,103.561528,1.000000
418,104.707612,4,1,103.463598,1.000000
419,87.553180,4,1,103.382883,1.000000
420,79.619129,4,1,103.112456,1.000000
421,104.003564,4,1,103.325749,1.000000
422,100.413708,4,1,103.226738,1.000000
423,107.449265,4,1,103.393948,1.000000
424,106.408307,4,1,103.286704,1.000000
425,110.152113,4,1,103.415473,1.000000
426,95.486983,4,1,103.250211,1.000000
427,105.600313,4,1,103.302019,1.000000
428,120.998047,4,1,103.521691,1.000000
429,102.209054,4,1,103.602533,1.000000
430,107.108458,4,1,103.549262,1.000000
431,107.415652,4,1,103.742598,1.000000
432,93.237396,4,1,103.807192,1.000000
433,119.876147,4,1,103.918399,1.000000
434,96.828092,4,1,103.796741,1.000000
435,107.563486,4,1,103.764581,1.000000
436,93.847304,4,1,103.675132,1.000000
437,115.873056,4,1,103.881152,1.000000
438,119.674570,4,1,103.925774,1.000000
439,101.341233,4,1,104.009927,1.000000
440,109.452242,4,1,103.966541,1.000000
441,87.303343,4,1,103.846135,1.000000
442,109.954166,4,1,103.768387,1.000000
443,116.792844,4,1,103.894172,1.000000
444,86.578624,4,1,103.968516,1.000000
445,107.639094,4,1,103.879951,1.000000
446,108.725704,4,1,103.942373,1.000000
447,99.890142,4,1,104.014832,1.000000
448,98.409710,4,1,103.992337,1.000000
449,112.667699,4,1,104.006791,1.000000
450,94.325103,4,1,103.819224,1.000000
451,121.584251,4,1,103.900559,1.000000
452,111.210697,4,1,104.194041,1.000000
453,98.070639,4,1,104.139387,1.000000
454,113.088887,4,1,104.092531,1.000000
455,107.369424,4,1,104.046523,1.000000
456,89.003246,4,1,104.046089,1.000000
457,106.315660,4,1,104.025116,1.000000
458,89.969173,4,1,103.850377,1.000000
459,114.357477,4,1,104.075711,1.000000
460,101.632598,4,1,104.080072,1.000000
461,99.740339,4,1,104.113496,1.000000
462,105.708044,4,1,104.117914,1.000000
463,85.644462,4,1,103.807121,1.000000
464,96.338401,4,1,103.843019,1.000000
465,110.273863,4,1,103.883106,1.000000
466,106.131991,4,1,103.832726,1.000000
467,93.395006,4,1,103.692481,1.000000
468,106.734432,4,1,103.875923,1.000000
469,103.708737,4,1,103.703362,1.000000
470,115.430588,4,1,103.721899,1.000000
471,119.163739,4,1,103.811489,1.000000
472,106.228658,4,1,103.813025,1.000000
473,117.256845,4,1,104.190486,1.000000
474,112.909935,4,1,104.238377,1.000000
475,101.920994,4,1,104.101673,1.000000
476,93.495626,4,1,104.012864,1.000000
477,102.621434,4,1,104.134002,1.000000
478,108.951247,4,1,104.325273,1.000000
479,96.071783,4,1,104.251502,1.000000
480,74.881350,4,1,103.962559,1.000000
481,96.790956,4,1,103.932512,1.000000
482,92.758613,4,1,103.859344,1.000000
483,124.314614,4,1,103.972500,1.000000
484,107.900690,4,1,103.942280,1.000000
485,95.815283,4,1,103.831717,1.000000
486,93.502657,4,1,103.866112,1.000000
487,107.045234,4,1,103.945912,1.000000
488,120.213726,4,1,104.003492,1.000000
489,110.229689,4,1,104.121878,1.000000
490,93.589975,4,1,104.008363,1.000000
491,103.640119,4,1,103.866943,1.000000
492,98.471731,4,1,103.772033,1.000000
493,109.047143,4,1,103.901798,1.000000
494,114.999169,4,1,103.935017,1.000000
495,97.809049,4,1,103.849697,1.000000
496,115.176356,4,1,104.063207,1.000000
497,108.808329,4,1,103.989018,1.000000
498,80.644307,4,1,103.587836,1.000000
499,105.288368,4,1,103.801323,1.000000
500,94.148795,4,1,103.661999,1.000000
501,109.752885,4,1,103.822503,1.000000
502,102.834230,4,1,103.785767,1.000000
503,98.881642,4,1,103.850986,1.000000
504,104.827555,4,1,103.840410,1.000000
505,108.989865,4,1,103.888254,1.000000
506,95.207235,4,1,103.981211,1.000000
507,115.457966,4,1,104.012103,1.000000
508,117.994154,4,1,104.284512,1.000000
509,96.481419,4,1,104.216617,1.000000
510,103.161011,4,1,104.024078,1.000000
511,86.564989,4,1,103.894510,1.000000
512,105.568885,4,1,103.903216,1.000000
513,90.874858,4,1,103.860563,1.000000
514,99.777124,4,1,103.646358,1.000000
515,93.222368,4,1,103.380565,1.000000
516,113.096813,4,1,103.515224,1.000000
517,90.716127,4,1,103.319188,1.000000
518,99.725190,4,1,103.269364,1.000000
519,95.290931,4,1,103.346741,1.000000
520,87.816804,4,1,103.428718,1.000000
521,104.202910,4,1,103.430711,1.000000
522,106.611953,4,1,103.492694,1.000000
523,108.878564,4,1,103.506987,1.000000
524,112.690393,4,1,103.569808,1.000000
525,94.302332,4,1,103.411310,1.000000
526,109.204335,4,1,103.548483,1.000000
527,102.084541,4,1,103.513326,1.000000
528,82.479811,4,1,103.128143,1.000000
529,113.901473,4,1,103.245068,1.000000
530,96.253257,4,1,103.136516,1.000000
531,91.971447,4,1,102.982073,1.000000
532,103.065920,4,1,103.080359,1.000000
533,67.246184,4,1,102.554059,1.000000
534,107.957653,4,1,102.665355,1.000000
535,102.406945,4,1,102.613789,1.000000
536,111.047677,4,1,102.785793,1.000000
537,112.117587,4,1,102.748238,1.000000
538,86.947840,4,1,102.420971,1.000000
539,83.535719,4,1,102.242916,1.000000
540,100.574066,4,1,102.154134,1.000000
541,105.323264,4,1,102.334333,1.000000
542,94.374782,4,1,102.178540,1.000000
543,96.834498,4,1,101.978956,1.000000
544,107.007235,4,1,102.183242,1.000000
545,100.303065,4,1,102.109882,1.000000
546,83.517252,4,1,101.857797,1.000000
547,103.986443,4,1,101.898760,1.000000
548,101.136779,4,1,101.926031,1.000000
549,106.962702,4,1,101.868981,1.000000
550,122.606520,4,1,102.151795,1.000000
551,117.711863,4,1,102.113071,1.000000
552,125.249055,4,1,102.253455,1.000000
553,102.812528,4,1,102.300874,1.000000
554,116.909972,4,1,102.339085,1.000000
555,108.059224,4,1,102.345983,1.000000
556,94.560005,4,1,102.401550,1.000000
557,115.938372,4,1,102.497777,1.000000
558,116.147459,4,1,102.759560,1.000000
559,96.877321,4,1,102.584759,1.000000
560,108.788919,4,1,102.656322,1.000000
561,89.180085,4,1,102.550719,1.000000
562,120.234263,4,1,102.695982,1.000000
563,113.159541,4,1,102.971132,1.000000
564,99.793371,4,1,103.005682,1.000000
565,87.058330,4,1,102.773527,1.000000
566,115.827793,4,1,102.870485,1.000000
567,117.938190,4,1,103.115917,1.000000
568,119.116392,4,1,103.239736,1.000000
569,99.346916,4,1,103.196118,1.000000
570,84.534886,4,1,102.887161,1.000000
571,104.215112,4,1,102.737675,1.000000
572,95.716030,4,1,102.632548,1.000000
573,115.983453,4,1,102.619814,1.000000
574,106.678847,4,1,102.557504,1.000000
575,99.391819,4,1,102.532212,1.000000
576,105.763827,4,1,102.654894,1.000000
577,122.962536,4,1,102.858305,1.000000
578,107.375875,4,1,102.842551,1.000000
579,107.320958,4,1,102.955043,1.000000
580,102.555904,4,1,103.231788,1.000000
581,95.522130,4,1,103.219100,1.000000
582,84.175951,4,1,103.133274,1.000000
583,101.093093,4,1,102.901058,1.000000
584,110.276107,4,1,102.924813,1.000000
585,109.398074,4,1,103.060640,1.000000
586,97.557156,4,1,103.101185,1.000000
587,104.509164,4,1,103.075825,1.000000
588,86.577381,4,1,102.739461,1.000000
589,114.998434,4,1,102.787149,1.000000
590,103.147271,4,1,102.882722,1.000000
591,102.726741,4,1,102.873588,1.000000
592,114.560958,4,1,103.034480,1.000000
593,104.508252,4,1,102.989091,1.000000
594,119.063250,4,1,103.029732,1.000000
595,95.131033,4,1,103.002952,1.000000
596,96.588092,4,1,102.817069,1.000000
597,110.759476,4,1,102.836581,1.000000
598,107.054840,4,1,103.100686,1.000000
599,104.165405,4,1,103.089456,1.000000
600,115.830474,4,1,103.306273,1.000000
601,93.272690,4,1,103.141471,1.000000
602,104.332100,4,1,103.156450,1.000000
603,106.248196,4,1,103.230116,1.000000
604,86.341106,4,1,103.045251,1.000000
605,114.855522,4,1,103.103908,1.000000
606,80.935298,4,1,102.961188,1.000000
607,97.803201,4,1,102.784641,1.000000
608,107.835514,4,1,102.683054,1.000000
609,126.044924,4,1,102.978689,1.000000
610,98.911416,4,1,102.936193,1.000000
611,109.931141,4,1,103.169855,1.000000
612,111.733908,4,1,103.231505,1.000000
613,117.313897,4,1,103.495895,1.000000
614,91.136689,4,1,103.409491,1.000000
615,106.581597,4,1,103.543083,1.000000
616,96.452409,4,1,103.376639,1.000000
617,91.647795,4,1,103.385956,1.000000
618,97.266908,4,1,103.361373,1.000000
619,102.444181,4,1,103.432906,1.000000
620,99.967906,4,1,103.554417,1.000000
621,95.346047,4,1,103.465848,1.000000
622,117.242049,4,1,103.572149,1.000000
623,99.790239,4,1,103.481266,1.000000
624,103.276118,4,1,103.387123,1.000000
625,56.422694,4,1,103.008327,1.000000
626,118.177007,4,1,103.098053,1.000000
627,116.156154,4,1,103.238770,1.000000
628,101.009940,4,1,103.424071,1.000000
629,88.968160,4,1,103.174738,1.000000
630,102.393888,4,1,103.236144,1.000000
631,90.368071,4,1,103.220110,1.000000
632,101.637418,4,1,103.205825,1.000000
633,110.292454,4,1,103.636288,1.000000
634,117.938699,4,1,103.736098,1.000000
635,103.381511,4,1,103.745844,1.000000
636,91.948115,4,1,103.554848,1.000000
637,105.420195,4,1,103.487874,1.000000
638,94.879909,4,1,103.567195,1.000000
639,103.486185,4,1,103.766700,1.000000
640,117.640629,4,1,103.937365,1.000000
641,121.651971,4,1,104.100653,1.000000
642,93.954095,4,1,104.096446,1.000000
643,87.327524,4,1,104.001376,1.000000
644,97.525218,4,1,103.906556,1.000000
645,99.764436,4,1,103.901169,1.000000
646,103.014888,4,1,104.096146,1.000000
647,99.240519,4,1,104.048687,1.000000
648,107.224014,4,1,104.109559,1.000000
649,106.762415,4,1,104.107556,1.000000
650,105.162841,4,1,103.933119,1.000000
651,93.410803,4,1,103.690109,1.000000
652,80.327549,4,1,103.240894,1.000000
653,104.272324,4,1,103.255492,1.000000
654,99.937218,4,1,103.085764,1.000000
655,109.524890,4,1,103.100421,1.000000
656,74.452896,4,1,102.899350,1.000000
657,104.295829,4,1,102.782924,1.000000
658,94.228043,4,1,102.563730,1.000000
659,104.143872,4,1,102.636396,1.000000
660,116.023789,4,1,102.708744,1.000000
661,105.944876,4,1,102.876392,1.000000
662,126.978055,4,1,102.943830,1.000000
663,106.045346,4,1,102.872688,1.000000
