step,episode,loss,step_reward,epsilon,q_value,episode_reward,episode_length,avg_reward_100,success_rate
196,32,,10.152660,1.000000,-0.063755,51.168788,4,123.212955,1.000000
197,32,,20.126015,1.000000,0.012123,71.294803,5,123.212955,1.000000
198,32,,49.277197,1.000000,-0.000227,120.572000,6,123.212955,1.000000
199,33,,10.443293,1.000000,-0.013627,10.443293,1,123.132926,1.000000
200,33,,10.686654,1.000000,-0.127706,21.129947,2,123.132926,1.000000
201,33,,9.143716,1.000000,0.175441,30.273663,3,123.132926,1.000000
202,33,,22.145844,1.000000,-0.070984,52.419507,4,123.132926,1.000000
203,33,,12.029335,1.000000,0.153016,64.448841,5,123.132926,1.000000
204,33,,52.546120,1.000000,-0.151278,116.994962,6,123.132926,1.000000
205,34,,20.102093,1.000000,-0.072423,20.102093,1,122.952398,1.000000
206,34,,20.766888,1.000000,0.115968,40.868980,2,122.952398,1.000000
207,34,,6.850702,1.000000,-0.061038,47.719682,3,122.952398,1.000000
208,34,,10.396366,1.000000,0.119097,58.116048,4,122.952398,1.000000
209,34,,9.722338,1.000000,-0.179458,67.838387,5,122.952398,1.000000
210,34,,40.830719,1.000000,-0.109975,108.669106,6,122.952398,1.000000
211,35,,11.523744,1.000000,0.151873,11.523744,1,122.544304,1.000000
212,35,,7.655107,1.000000,-0.002226,19.178851,2,122.544304,1.000000
213,35,,21.147904,1.000000,0.193953,40.326755,3,122.544304,1.000000
214,35,,22.468344,1.000000,-0.067756,62.795099,4,122.544304,1.000000
215,35,,17.592152,1.000000,0.016273,80.387251,5,122.544304,1.000000
216,35,,54.028934,1.000000,-0.116587,134.416185,6,122.544304,1.000000
217,36,,15.841436,1.000000,0.175526,15.841436,1,122.874078,1.000000
218,36,,20.103268,1.000000,0.194060,35.944704,2,122.874078,1.000000
219,36,,13.941609,1.000000,-0.027612,49.886313,3,122.874078,1.000000
220,36,,15.463623,1.000000,0.023898,65.349936,4,122.874078,1.000000
221,36,,7.596309,1.000000,-0.092202,72.946244,5,122.874078,1.000000
222,36,,51.760281,1.000000,-0.139557,124.706525,6,122.874078,1.000000
223,37,,17.089554,1.000000,0.052381,17.089554,1,122.923604,1.000000
224,37,,8.080674,1.000000,-0.154611,25.170228,2,122.923604,1.000000
225,37,,22.069273,1.000000,-0.065489,47.239502,3,122.923604,1.000000
226,37,,14.195669,1.000000,-0.037989,61.435171,4,122.923604,1.000000
227,37,,11.695949,1.000000,0.209501,73.131120,5,122.923604,1.000000
228,37,,51.092821,1.000000,0.129514,124.223940,6,122.923604,1.000000
229,38,,10.422584,1.000000,0.123857,10.422584,1,122.957823,1.000000
230,38,,7.577687,1.000000,-0.131133,18.000271,2,122.957823,1.000000
231,38,,11.220415,1.000000,-0.003763,29.220686,3,122.957823,1.000000
232,38,,9.336289,1.000000,-0.056613,38.556976,4,122.957823,1.000000
233,38,,14.381612,1.000000,0.146481,52.938588,5,122.957823,1.000000
234,38,,62.770663,1.000000,-0.039776,115.709250,6,122.957823,1.000000
235,39,,10.477517,1.000000,-0.038302,10.477517,1,122.771963,1.000000
236,39,,25.186731,1.000000,-0.105392,35.664249,2,122.771963,1.000000
237,39,,1.073310,1.000000,0.187994,36.737559,3,122.771963,1.000000
238,39,,14.063346,1.000000,-0.009589,50.800905,4,122.771963,1.000000
239,39,,17.153989,1.000000,-0.008629,67.954894,5,122.771963,1.000000
240,39,,57.805622,1.000000,0.144538,125.760516,6,122.771963,1.000000
241,40,,16.297345,1.000000,-0.028494,16.297345,1,122.846676,1.000000
242,40,,11.136095,1.000000,-0.036893,27.433440,2,122.846676,1.000000
243,40,,17.949195,1.000000,0.140973,45.382635,3,122.846676,1.000000
244,40,,11.466391,1.000000,-0.079062,56.849027,4,122.846676,1.000000
245,40,,0.894887,1.000000,0.130913,57.743914,5,122.846676,1.000000
246,40,,59.348445,1.000000,-0.126000,117.092358,6,122.846676,1.000000
247,41,,18.141796,1.000000,0.163282,18.141796,1,122.706327,1.000000
248,41,,12.158435,1.000000,-0.068580,30.300231,2,122.706327,1.000000
249,41,,12.061610,1.000000,-0.081832,42.361841,3,122.706327,1.000000
250,41,,11.450360,1.000000,-0.052974,53.812200,4,122.706327,1.000000
251,41,,16.816382,1.000000,-0.128026,70.628582,5,122.706327,1.000000
252,41,,48.646859,1.000000,0.154704,119.275441,6,122.706327,1.000000
253,42,,-1.265792,1.000000,-0.106767,-1.265792,1,122.624639,1.000000
254,42,,5.834220,1.000000,-0.011984,4.568429,2,122.624639,1.000000
255,42,,11.504694,1.000000,0.133063,16.073123,3,122.624639,1.000000
256,42,,18.454461,1.000000,0.100410,34.527583,4,122.624639,1.000000
257,42,,6.952188,1.000000,-0.038074,41.479771,5,122.624639,1.000000
258,42,,52.880382,1.000000,0.000198,94.360153,6,122.624639,1.000000
259,43,,10.691523,1.000000,0.163103,10.691523,1,121.967326,1.000000
260,43,,19.890344,1.000000,-0.078209,30.581867,2,121.967326,1.000000
261,43,,15.626050,1.000000,0.178443,46.207917,3,121.967326,1.000000
262,43,,24.072709,1.000000,-0.003411,70.280625,4,121.967326,1.000000
263,43,,3.564886,1.000000,-0.180055,73.845511,5,121.967326,1.000000
264,43,,41.171434,1.000000,-0.095154,115.016945,6,121.967326,1.000000
265,44,,10.729872,1.000000,-0.143277,10.729872,1,121.809363,1.000000
266,44,,12.856145,1.000000,0.130905,23.586017,2,121.809363,1.000000
267,44,,10.851506,1.000000,0.217298,34.437523,3,121.809363,1.000000
268,44,,10.427002,1.000000,-0.054915,44.864525,4,121.809363,1.000000
269,44,,12.730418,1.000000,0.002178,57.594943,5,121.809363,1.000000
270,44,,49.464218,1.000000,-0.123438,107.059161,6,121.809363,1.000000
271,45,,25.200016,1.000000,0.125455,25.200016,1,121.481580,1.000000
272,45,,19.661812,1.000000,-0.112483,44.861827,2,121.481580,1.000000
273,45,,10.463648,1.000000,-0.086415,55.325475,3,121.481580,1.000000
274,45,,15.131969,1.000000,0.174708,70.457444,4,121.481580,1.000000
275,45,,8.653611,1.000000,-0.074957,79.111056,5,121.481580,1.000000
276,45,,64.579430,1.000000,-0.060557,143.690486,6,121.481580,1.000000
277,46,,25.214804,1.000000,0.021446,25.214804,1,121.964383,1.000000
278,46,,12.214409,1.000000,-0.052183,37.429213,2,121.964383,1.000000
279,46,,10.711343,1.000000,-0.112803,48.140557,3,121.964383,1.000000
280,46,,8.138911,1.000000,0.126255,56.279468,4,121.964383,1.000000
281,46,,13.615658,1.000000,-0.059645,69.895126,5,121.964383,1.000000
282,46,,67.950667,1.000000,0.142828,137.845793,6,121.964383,1.000000
283,47,,17.479637,1.000000,-0.013653,17.479637,1,122.302285,1.000000
284,47,,7.377155,1.000000,0.004713,24.856793,2,122.302285,1.000000
285,47,,7.919533,1.000000,0.151450,32.776326,3,122.302285,1.000000
286,47,,8.057365,1.000000,0.116614,40.833691,4,122.302285,1.000000
287,47,,10.419534,1.000000,-0.159375,51.253225,5,122.302285,1.000000
288,47,,54.589675,1.000000,-0.098561,105.842900,6,122.302285,1.000000
289,48,,8.278944,1.000000,-0.161126,8.278944,1,121.959381,1.000000
290,48,,20.351542,1.000000,0.146491,28.630486,2,121.959381,1.000000
291,48,,25.182780,1.000000,-0.038535,53.813267,3,121.959381,1.000000
292,48,,21.118694,1.000000,0.005442,74.931961,4,121.959381,1.000000
293,48,,10.497408,1.000000,0.161312,85.429369,5,121.959381,1.000000
294,48,,58.951718,1.000000,0.005978,144.381087,6,121.959381,1.000000
295,49,,10.815073,1.000000,-0.067940,10.815073,1,122.416967,1.000000
296,49,,14.888688,1.000000,-0.144847,25.703761,2,122.416967,1.000000
297,49,,21.764162,1.000000,0.215952,47.467923,3,122.416967,1.000000
298,49,,10.359973,1.000000,-0.098834,57.827896,4,122.416967,1.000000
299,49,,9.826420,1.000000,-0.090556,67.654316,5,122.416967,1.000000
300,49,,41.321431,1.000000,0.153677,108.975747,6,122.416967,1.000000
301,50,,18.752016,1.000000,-0.128853,18.752016,1,122.148143,1.000000
302,50,,17.707778,1.000000,0.211033,36.459794,2,122.148143,1.000000
303,50,,11.649025,1.000000,-0.012512,48.108819,3,122.148143,1.000000
304,50,,20.667136,1.000000,-0.001404,68.775955,4,122.148143,1.000000
305,50,,0.298151,1.000000,0.134980,69.074106,5,122.148143,1.000000
306,50,,51.577777,1.000000,-0.101726,120.651883,6,122.148143,1.000000
307,51,,12.162088,1.000000,0.172994,12.162088,1,122.118804,1.000000
308,51,,20.874493,1.000000,-0.165156,33.036581,2,122.118804,1.000000
309,51,,1.034603,1.000000,-0.069721,34.071184,3,122.118804,1.000000
310,51,,20.213912,1.000000,0.156648,54.285096,4,122.118804,1.000000
311,51,,9.737501,1.000000,0.006515,64.022596,5,122.118804,1.000000
312,51,,53.957492,1.000000,-0.047370,117.980089,6,122.118804,1.000000
313,52,,16.536832,1.000000,-0.041712,16.536832,1,122.039213,1.000000
314,52,,8.397013,1.000000,0.133395,24.933844,2,122.039213,1.000000
315,52,,19.994440,1.000000,-0.057756,44.928285,3,122.039213,1.000000
316,52,,1.241712,1.000000,-0.090790,46.169997,4,122.039213,1.000000
317,52,,0.597190,1.000000,-0.160522,46.767187,5,122.039213,1.000000
318,52,,61.689554,1.000000,0.179944,108.456741,6,122.039213,1.000000
319,53,,19.994933,1.000000,-0.030092,19.994933,1,121.782940,1.000000
320,53,,20.068657,1.000000,0.161122,40.063590,2,121.782940,1.000000
321,53,,25.231813,1.000000,-0.122090,65.295403,3,121.782940,1.000000
322,53,,14.935114,1.000000,-0.055145,80.230517,4,121.782940,1.000000
323,53,,17.479165,1.000000,-0.051060,97.709683,5,121.782940,1.000000
324,53,,62.657633,1.000000,0.187952,160.367316,6,121.782940,1.000000
325,54,,25.235434,1.000000,0.187656,25.235434,1,122.497466,1.000000
326,54,,21.110102,1.000000,0.196785,46.345536,2,122.497466,1.000000
327,54,,13.894715,1.000000,-0.177532,60.240251,3,122.497466,1.000000
328,54,,25.220709,1.000000,-0.069557,85.460960,4,122.497466,1.000000
329,54,,10.729493,1.000000,0.023407,96.190453,5,122.497466,1.000000
330,54,,40.720494,1.000000,-0.127524,136.910948,6,122.497466,1.000000
331,55,,13.987989,1.000000,-0.068383,13.987989,1,122.759529,1.000000
332,55,,20.026700,1.000000,-0.100385,34.014689,2,122.759529,1.000000
333,55,,5.645589,1.000000,0.075194,39.660278,3,122.759529,1.000000
334,55,,11.485583,1.000000,-0.090333,51.145861,4,122.759529,1.000000
335,55,,10.853628,1.000000,0.181660,61.999489,5,122.759529,1.000000
336,55,,52.588175,1.000000,-0.032390,114.587665,6,122.759529,1.000000
337,56,,21.671673,1.000000,-0.150423,21.671673,1,122.613603,1.000000
338,56,,18.639756,1.000000,0.042801,40.311430,2,122.613603,1.000000
339,56,,24.335081,1.000000,-0.058830,64.646511,3,122.613603,1.000000
340,56,,14.240980,1.000000,-0.090684,78.887491,4,122.613603,1.000000
341,56,,7.027240,1.000000,0.189511,85.914732,5,122.613603,1.000000
342,56,,52.415547,1.000000,0.065238,138.330278,6,122.613603,1.000000
343,57,,30.976739,1.000000,0.209916,30.976739,1,122.889334,1.000000
344,57,,1.189228,1.000000,0.112093,32.165967,2,122.889334,1.000000
345,57,,0.031747,1.000000,-0.061206,32.197714,3,122.889334,1.000000
346,57,,18.593561,1.000000,-0.041314,50.791275,4,122.889334,1.000000
347,57,,0.221158,1.000000,-0.105667,51.012432,5,122.889334,1.000000
348,57,,63.074011,1.000000,-0.147307,114.086444,6,122.889334,1.000000
349,58,,10.488177,1.000000,0.167603,10.488177,1,122.737560,1.000000
350,58,,13.612881,1.000000,-0.066955,24.101058,2,122.737560,1.000000
351,58,,23.219161,1.000000,-0.086506,47.320219,3,122.737560,1.000000
352,58,,1.289081,1.000000,-0.108003,48.609300,4,122.737560,1.000000
353,58,,20.749332,1.000000,-0.010392,69.358632,5,122.737560,1.000000
354,58,,48.839568,1.000000,0.092128,118.198200,6,122.737560,1.000000
355,59,,18.005400,1.000000,0.167398,18.005400,1,122.660622,1.000000
356,59,,25.230323,1.000000,-0.121518,43.235723,2,122.660622,1.000000
357,59,,11.575064,1.000000,0.169793,54.810787,3,122.660622,1.000000
358,59,,10.012899,1.000000,-0.037728,64.823685,4,122.660622,1.000000
359,59,,-0.167715,1.000000,0.011868,64.655970,5,122.660622,1.000000
360,59,,60.946763,1.000000,-0.052972,125.602734,6,122.660622,1.000000
361,60,,10.613999,1.000000,-0.030032,10.613999,1,122.709657,1.000000
362,60,,18.271947,1.000000,-0.087730,28.885946,2,122.709657,1.000000
363,60,,1.394666,1.000000,-0.071176,30.280612,3,122.709657,1.000000
364,60,,10.546771,1.000000,-0.027121,40.827384,4,122.709657,1.000000
365,60,,11.625812,1.000000,0.185038,52.453196,5,122.709657,1.000000
366,60,,66.064939,1.000000,0.087018,118.518135,6,122.709657,1.000000
367,61,,21.091219,1.000000,0.142720,21.091219,1,122.640944,1.000000
