step,episode,loss,step_reward,epsilon,q_value,episode_reward,episode_length,avg_reward_100,success_rate
171,28,,6.476389,1.000000,-0.229960,46.575317,3,134.975799,1.000000
172,28,,15.122710,1.000000,0.217719,61.698027,4,134.975799,1.000000
173,28,,15.334854,1.000000,0.183890,77.032881,5,134.975799,1.000000
174,28,,62.072982,1.000000,-0.058836,139.105863,6,134.975799,1.000000
175,29,,16.693126,1.000000,-0.041905,16.693126,1,135.118215,1.000000
176,29,,23.555361,1.000000,-0.182679,40.248487,2,135.118215,1.000000
177,29,,9.557783,1.000000,0.192309,49.806270,3,135.118215,1.000000
178,29,,6.476389,1.000000,-0.258338,56.282659,4,135.118215,1.000000
179,29,,20.072982,1.000000,-0.055058,76.355641,5,135.118215,1.000000
180,29,,57.334854,1.000000,0.132492,133.690495,6,135.118215,1.000000
181,30,,15.107173,1.000000,-0.160187,15.107173,1,135.070625,1.000000
182,30,,24.991755,1.000000,-0.063397,40.098928,2,135.070625,1.000000
183,30,,9.557783,1.000000,0.192309,49.656711,3,135.070625,1.000000
184,30,,4.740942,1.000000,0.133954,54.397653,4,135.070625,1.000000
185,30,,19.972068,1.000000,-0.057680,74.369721,5,135.070625,1.000000
186,30,,59.070301,1.000000,-0.292152,133.440021,6,135.070625,1.000000
187,31,,16.693126,1.000000,-0.041905,16.693126,1,135.018025,1.000000
188,31,,23.555361,1.000000,-0.182679,40.248487,2,135.018025,1.000000
189,31,,16.402081,1.000000,-0.061857,56.650567,3,135.018025,1.000000
190,31,,4.740942,1.000000,0.081912,61.391509,4,135.018025,1.000000
191,31,,9.557783,1.000000,0.196630,70.949292,5,135.018025,1.000000
192,31,,59.070301,1.000000,-0.292152,130.019593,6,135.018025,1.000000
193,32,,16.693126,1.000000,-0.041905,16.693126,1,134.861824,1.000000
194,32,,23.555361,1.000000,-0.182679,40.248487,2,134.861824,1.000000
195,32,,9.557783,1.000000,0.192309,49.806270,3,134.861824,1.000000
196,32,,6.476389,1.000000,-0.258338,56.282659,4,134.861824,1.000000
197,32,,15.334854,1.000000,0.183890,71.617512,5,134.861824,1.000000
198,32,,62.072982,1.000000,-0.058836,133.690495,6,134.861824,1.000000
199,33,,16.693126,1.000000,-0.041905,16.693126,1,134.826329,1.000000
200,33,,23.555361,1.000000,-0.182679,40.248487,2,134.826329,1.000000
201,33,,16.402081,1.000000,-0.061857,56.650567,3,134.826329,1.000000
202,33,,6.476389,1.000000,-0.220355,63.126957,4,134.826329,1.000000
203,33,,15.334854,1.000000,0.101267,78.461810,5,134.826329,1.000000
204,33,,60.793612,1.000000,0.213604,139.255422,6,134.826329,1.000000
205,34,,15.107173,1.000000,-0.160187,15.107173,1,134.956596,1.000000
206,34,,24.991755,1.000000,-0.063397,40.098928,2,134.956596,1.000000
207,34,,9.557783,1.000000,0.192309,49.656711,3,134.956596,1.000000
208,34,,6.476389,1.000000,-0.258338,56.133100,4,134.956596,1.000000
209,34,,15.334854,1.000000,0.183890,71.467953,5,134.956596,1.000000
210,34,,62.072982,1.000000,-0.058836,133.540936,6,134.956596,1.000000
211,35,,16.693126,1.000000,-0.041905,16.693126,1,134.916149,1.000000
212,35,,23.555361,1.000000,-0.182679,40.248487,2,134.916149,1.000000
213,35,,9.557783,1.000000,0.192309,49.806270,3,134.916149,1.000000
214,35,,6.476389,1.000000,-0.258338,56.282659,4,134.916149,1.000000
215,35,,20.072982,1.000000,-0.055058,76.355641,5,134.916149,1.000000
216,35,,57.334854,1.000000,0.132492,133.690495,6,134.916149,1.000000
217,36,,16.693126,1.000000,-0.041905,16.693126,1,134.882103,1.000000
218,36,,23.555361,1.000000,-0.182679,40.248487,2,134.882103,1.000000
219,36,,16.402081,1.000000,-0.061857,56.650567,3,134.882103,1.000000
220,36,,6.476389,1.000000,-0.220355,63.126957,4,134.882103,1.000000
221,36,,15.334854,1.000000,0.101267,78.461810,5,134.882103,1.000000
222,36,,60.793612,1.000000,0.213604,139.255422,6,134.882103,1.000000
223,37,,16.693126,1.000000,-0.041905,16.693126,1,135.000301,1.000000
224,37,,23.555361,1.000000,-0.182679,40.248487,2,135.000301,1.000000
225,37,,4.740942,1.000000,0.105489,44.989429,3,135.000301,1.000000
226,37,,16.402081,1.000000,-0.073459,61.391509,4,135.000301,1.000000
227,37,,9.557783,1.000000,0.196630,70.949292,5,135.000301,1.000000
228,37,,59.070301,1.000000,-0.292152,130.019593,6,135.000301,1.000000
229,38,,15.107173,1.000000,-0.160187,15.107173,1,134.869229,1.000000
230,38,,24.991755,1.000000,-0.063397,40.098928,2,134.869229,1.000000
231,38,,4.740942,1.000000,0.105489,44.839870,3,134.869229,1.000000
232,38,,7.834471,1.000000,-0.202157,52.674341,4,134.869229,1.000000
233,38,,15.122710,1.000000,0.183046,67.797052,5,134.869229,1.000000
234,38,,62.072982,1.000000,-0.058836,129.870034,6,134.869229,1.000000
235,39,,16.693126,1.000000,-0.041905,16.693126,1,134.741045,1.000000
236,39,,23.555361,1.000000,-0.182679,40.248487,2,134.741045,1.000000
237,39,,4.740942,1.000000,0.105489,44.989429,3,134.741045,1.000000
238,39,,7.834471,1.000000,-0.202157,52.823900,4,134.741045,1.000000
239,39,,15.122710,1.000000,0.183046,67.946611,5,134.741045,1.000000
240,39,,62.072982,1.000000,-0.058836,130.019593,6,134.741045,1.000000
241,40,,15.107173,1.000000,-0.160187,15.107173,1,134.623009,1.000000
242,40,,24.991755,1.000000,-0.063397,40.098928,2,134.623009,1.000000
243,40,,4.740942,1.000000,0.105489,44.839870,3,134.623009,1.000000
244,40,,9.557783,1.000000,0.187678,54.397653,4,134.623009,1.000000
245,40,,19.972068,1.000000,-0.057680,74.369721,5,134.623009,1.000000
246,40,,59.070301,1.000000,-0.292152,133.440021,6,134.623009,1.000000
247,41,,15.107173,1.000000,-0.160187,15.107173,1,134.594155,1.000000
248,41,,24.991755,1.000000,-0.063397,40.098928,2,134.594155,1.000000
249,41,,16.402081,1.000000,-0.061857,56.501008,3,134.594155,1.000000
250,41,,6.476389,1.000000,-0.220355,62.977397,4,134.594155,1.000000
251,41,,18.793612,1.000000,0.239328,81.771010,5,134.594155,1.000000
252,41,,57.334854,1.000000,0.132492,139.105863,6,134.594155,1.000000
253,42,,16.693126,1.000000,-0.041905,16.693126,1,134.701577,1.000000
254,42,,23.555361,1.000000,-0.182679,40.248487,2,134.701577,1.000000
255,42,,16.402081,1.000000,-0.061857,56.650567,3,134.701577,1.000000
256,42,,9.557783,1.000000,0.215894,66.208350,4,134.701577,1.000000
257,42,,4.740942,1.000000,0.084764,70.949292,5,134.701577,1.000000
258,42,,59.070301,1.000000,-0.292152,130.019593,6,134.701577,1.000000
259,43,,15.107173,1.000000,-0.160187,15.107173,1,134.592694,1.000000
260,43,,24.991755,1.000000,-0.063397,40.098928,2,134.592694,1.000000
261,43,,6.476389,1.000000,-0.229960,46.575317,3,134.592694,1.000000
262,43,,15.334854,1.000000,0.131708,61.910170,4,134.592694,1.000000
263,43,,15.122710,1.000000,0.183046,77.032881,5,134.592694,1.000000
264,43,,62.072982,1.000000,-0.058836,139.105863,6,134.592694,1.000000
265,44,,16.693126,1.000000,-0.041905,16.693126,1,134.695266,1.000000
266,44,,23.555361,1.000000,-0.182679,40.248487,2,134.695266,1.000000
267,44,,4.740942,1.000000,0.105489,44.989429,3,134.695266,1.000000
268,44,,9.557783,1.000000,0.187678,54.547212,4,134.695266,1.000000
269,44,,19.972068,1.000000,-0.057680,74.519280,5,134.695266,1.000000
270,44,,59.070301,1.000000,-0.292152,133.589580,6,134.695266,1.000000
271,45,,16.693126,1.000000,-0.041905,16.693126,1,134.670695,1.000000
272,45,,23.555361,1.000000,-0.182679,40.248487,2,134.670695,1.000000
273,45,,9.557783,1.000000,0.192309,49.806270,3,134.670695,1.000000
274,45,,19.972068,1.000000,-0.065414,69.778338,4,134.670695,1.000000
275,45,,6.476389,1.000000,-0.279374,76.254727,5,134.670695,1.000000
276,45,,57.334854,1.000000,0.132492,133.589580,6,134.670695,1.000000
277,46,,16.693126,1.000000,-0.041905,16.693126,1,134.647192,1.000000
278,46,,23.555361,1.000000,-0.182679,40.248487,2,134.647192,1.000000
279,46,,9.557783,1.000000,0.192309,49.806270,3,134.647192,1.000000
280,46,,19.972068,1.000000,-0.065414,69.778338,4,134.647192,1.000000
281,46,,4.740942,1.000000,0.084764,74.519280,5,134.647192,1.000000
282,46,,59.070301,1.000000,-0.292152,133.589580,6,134.647192,1.000000
283,47,,16.693126,1.000000,-0.041905,16.693126,1,134.624690,1.000000
284,47,,23.555361,1.000000,-0.182679,40.248487,2,134.624690,1.000000
285,47,,4.740942,1.000000,0.105489,44.989429,3,134.624690,1.000000
286,47,,16.402081,1.000000,-0.073459,61.391509,4,134.624690,1.000000
287,47,,9.557783,1.000000,0.196630,70.949292,5,134.624690,1.000000
288,47,,59.070301,1.000000,-0.292152,130.019593,6,134.624690,1.000000
289,48,,16.693126,1.000000,-0.041905,16.693126,1,134.528750,1.000000
290,48,,23.555361,1.000000,-0.182679,40.248487,2,134.528750,1.000000
291,48,,6.476389,1.000000,-0.229960,46.724876,3,134.528750,1.000000
292,48,,15.122710,1.000000,0.217719,61.847586,4,134.528750,1.000000
293,48,,20.072982,1.000000,-0.055058,81.920569,5,134.528750,1.000000
294,48,,57.334854,1.000000,0.132492,139.255422,6,134.528750,1.000000
295,49,,15.107173,1.000000,-0.160187,15.107173,1,134.625213,1.000000
296,49,,24.991755,1.000000,-0.063397,40.098928,2,134.625213,1.000000
297,49,,6.476389,1.000000,-0.229960,46.575317,3,134.625213,1.000000
298,49,,16.402081,1.000000,-0.065652,62.977397,4,134.625213,1.000000
299,49,,15.334854,1.000000,0.101267,78.312251,5,134.625213,1.000000
300,49,,60.793612,1.000000,0.213604,139.105863,6,134.625213,1.000000
301,50,,16.693126,1.000000,-0.041905,16.693126,1,134.714826,1.000000
302,50,,23.555361,1.000000,-0.182679,40.248487,2,134.714826,1.000000
303,50,,6.476389,1.000000,-0.229960,46.724876,3,134.714826,1.000000
304,50,,16.402081,1.000000,-0.065652,63.126957,4,134.714826,1.000000
305,50,,18.793612,1.000000,0.239328,81.920569,5,134.714826,1.000000
306,50,,57.334854,1.000000,0.132492,139.255422,6,134.714826,1.000000
307,51,,15.107173,1.000000,-0.160187,15.107173,1,134.803857,1.000000
308,51,,24.991755,1.000000,-0.063397,40.098928,2,134.803857,1.000000
309,51,,4.740942,1.000000,0.105489,44.839870,3,134.803857,1.000000
310,51,,16.402081,1.000000,-0.073459,61.241950,4,134.803857,1.000000
311,51,,9.557783,1.000000,0.196630,70.799733,5,134.803857,1.000000
312,51,,59.070301,1.000000,-0.292152,129.870034,6,134.803857,1.000000
313,52,,15.107173,1.000000,-0.160187,15.107173,1,134.708976,1.000000
314,52,,24.991755,1.000000,-0.063397,40.098928,2,134.708976,1.000000
315,52,,9.557783,1.000000,0.192309,49.656711,3,134.708976,1.000000
316,52,,4.740942,1.000000,0.133954,54.397653,4,134.708976,1.000000
317,52,,16.969387,1.000000,-0.272718,71.367039,5,134.708976,1.000000
318,52,,62.072982,1.000000,-0.058836,133.440021,6,134.708976,1.000000
319,53,,16.693126,1.000000,-0.041905,16.693126,1,134.685034,1.000000
320,53,,23.555361,1.000000,-0.182679,40.248487,2,134.685034,1.000000
321,53,,6.476389,1.000000,-0.229960,46.724876,3,134.685034,1.000000
322,53,,15.334854,1.000000,0.131708,62.059730,4,134.685034,1.000000
323,53,,15.122710,1.000000,0.183046,77.182440,5,134.685034,1.000000
324,53,,62.072982,1.000000,-0.058836,139.255422,6,134.685034,1.000000
325,54,,15.107173,1.000000,-0.160187,15.107173,1,134.769670,1.000000
326,54,,24.991755,1.000000,-0.063397,40.098928,2,134.769670,1.000000
327,54,,6.476389,1.000000,-0.229960,46.575317,3,134.769670,1.000000
328,54,,16.402081,1.000000,-0.065652,62.977397,4,134.769670,1.000000
329,54,,15.334854,1.000000,0.101267,78.312251,5,134.769670,1.000000
330,54,,60.793612,1.000000,0.213604,139.105863,6,134.769670,1.000000
331,55,,15.107173,1.000000,-0.160187,15.107173,1,134.848510,1.000000
332,55,,24.991755,1.000000,-0.063397,40.098928,2,134.848510,1.000000
333,55,,4.740942,1.000000,0.105489,44.839870,3,134.848510,1.000000
334,55,,16.402081,1.000000,-0.073459,61.241950,4,134.848510,1.000000
335,55,,9.557783,1.000000,0.196630,70.799733,5,134.848510,1.000000
336,55,,59.070301,1.000000,-0.292152,129.870034,6,134.848510,1.000000
337,56,,16.693126,1.000000,-0.041905,16.693126,1,134.759609,1.000000
338,56,,23.555361,1.000000,-0.182679,40.248487,2,134.759609,1.000000
339,56,,4.740942,1.000000,0.105489,44.989429,3,134.759609,1.000000
340,56,,7.834471,1.000000,-0.202157,52.823900,4,134.759609,1.000000
341,56,,16.402081,1.000000,-0.073744,69.225981,5,134.759609,1.000000
342,56,,60.793612,1.000000,0.213604,130.019593,6,134.759609,1.000000
343,57,,15.107173,1.000000,-0.160187,15.107173,1,134.676451,1.000000
344,57,,24.991755,1.000000,-0.063397,40.098928,2,134.676451,1.000000
345,57,,4.740942,1.000000,0.105489,44.839870,3,134.676451,1.000000
346,57,,16.402081,1.000000,-0.073459,61.241950,4,134.676451,1.000000
347,57,,7.834471,1.000000,-0.208753,69.076422,5,134.676451,1.000000
348,57,,60.793612,1.000000,0.213604,129.870034,6,134.676451,1.000000
349,58,,15.107173,1.000000,-0.160187,15.107173,1,134.593582,1.000000
350,58,,24.991755,1.000000,-0.063397,40.098928,2,134.593582,1.000000
351,58,,6.476389,1.000000,-0.229960,46.575317,3,134.593582,1.000000
352,58,,16.402081,1.000000,-0.065652,62.977397,4,134.593582,1.000000
353,58,,15.334854,1.000000,0.101267,78.312251,5,134.593582,1.000000
354,58,,60.793612,1.000000,0.213604,139.105863,6,134.593582,1.000000
355,59,,15.107173,1.000000,-0.160187,15.107173,1,134.670061,1.000000
356,59,,24.991755,1.000000,-0.063397,40.098928,2,134.670061,1.000000
357,59,,16.402081,1.000000,-0.061857,56.501008,3,134.670061,1.000000
358,59,,9.557783,1.000000,0.215894,66.058791,4,134.670061,1.000000
359,59,,6.476389,1.000000,-0.279374,72.535180,5,134.670061,1.000000
360,59,,57.334854,1.000000,0.132492,129.870034,6,134.670061,1.000000
361,60,,15.107173,1.000000,-0.160187,15.107173,1,134.590060,1.000000
362,60,,24.991755,1.000000,-0.063397,40.098928,2,134.590060,1.000000
363,60,,6.476389,1.000000,-0.229960,46.575317,3,134.590060,1.000000
364,60,,15.122710,1.000000,0.217719,61.698027,4,134.590060,1.000000
365,60,,20.072982,1.000000,-0.055058,81.771010,5,134.590060,1.000000
366,60,,57.334854,1.000000,0.132492,139.105863,6,134.590060,1.000000
367,61,,16.693126,1.000000,-0.041905,16.693126,1,134.664090,1.000000
368,61,,23.555361,1.000000,-0.182679,40.248487,2,134.664090,1.000000
369,61,,9.557783,1.000000,0.192309,49.806270,3,134.664090,1.000000
