step,episode,loss,step_reward,epsilon,q_value,episode_reward,episode_length,avg_reward_100,success_rate
70,17,,14.220014,1.000000,-0.055401,43.094898,2,126.079636,1.000000
71,17,,27.439934,1.000000,0.023293,70.534832,3,126.079636,1.000000
72,17,,74.276966,1.000000,0.036921,144.811798,4,126.079636,1.000000
73,18,,36.331253,1.000000,0.018199,36.331253,1,127.120311,1.000000
74,18,,27.798166,1.000000,-0.014340,64.129420,2,127.120311,1.000000
75,18,,19.237087,1.000000,-0.031097,83.366506,3,127.120311,1.000000
76,18,,62.787517,1.000000,0.036615,146.154023,4,127.120311,1.000000
77,19,,35.852122,1.000000,0.033658,35.852122,1,128.122086,1.000000
78,19,,20.636415,1.000000,-0.011733,56.488537,2,128.122086,1.000000
79,19,,13.495014,1.000000,0.010518,69.983551,3,128.122086,1.000000
80,19,,70.706151,1.000000,-0.163804,140.689702,4,128.122086,1.000000
81,20,,33.352366,1.000000,-0.021284,33.352366,1,128.750467,1.000000
82,20,,7.305642,1.000000,-0.108428,40.658008,2,128.750467,1.000000
83,20,,27.822675,1.000000,0.044369,68.480683,3,128.750467,1.000000
84,20,,40.321127,1.000000,0.030622,108.801810,4,128.750467,1.000000
85,21,,18.643534,1.000000,0.048746,18.643534,1,127.800531,1.000000
86,21,,25.480340,1.000000,-0.013162,44.123874,2,127.800531,1.000000
87,21,,30.916575,1.000000,-0.144473,75.040449,3,127.800531,1.000000
88,21,,63.993467,1.000000,0.036380,139.033916,4,127.800531,1.000000
89,22,,35.837154,1.000000,-0.004877,35.837154,1,128.311139,1.000000
90,22,,28.587957,1.000000,-0.112345,64.425111,2,128.311139,1.000000
91,22,,7.284571,1.000000,0.073862,71.709682,3,128.311139,1.000000
92,22,,63.229994,1.000000,0.004078,134.939676,4,128.311139,1.000000
93,23,,35.908196,1.000000,0.034660,35.908196,1,128.599336,1.000000
94,23,,14.997115,1.000000,-0.100057,50.905311,2,128.599336,1.000000
95,23,,25.524227,1.000000,-0.017578,76.429539,3,128.599336,1.000000
96,23,,59.833315,1.000000,0.034144,136.262853,4,128.599336,1.000000
97,24,,13.338205,1.000000,-0.005852,13.338205,1,128.918649,1.000000
98,24,,20.500036,1.000000,-0.005411,33.838241,2,128.918649,1.000000
99,24,,20.870153,1.000000,-0.121341,54.708394,3,128.918649,1.000000
100,24,,51.079434,1.000000,0.032646,105.787828,4,128.918649,1.000000
101,25,,18.658000,1.000000,0.001326,18.658000,1,127.993417,1.000000
102,25,,28.049086,1.000000,-0.108291,46.707085,2,127.993417,1.000000
103,25,,13.599317,1.000000,0.004164,60.306402,3,127.993417,1.000000
104,25,,62.366810,1.000000,0.009682,122.673212,4,127.993417,1.000000
105,26,,35.902120,1.000000,0.032294,35.902120,1,127.788793,1.000000
106,26,,13.964781,1.000000,0.007526,49.866900,2,127.788793,1.000000
107,26,,20.992715,1.000000,0.007739,70.859615,3,127.788793,1.000000
108,26,,51.091095,1.000000,-0.109105,121.950710,4,127.788793,1.000000
109,27,,28.483180,1.000000,0.010114,28.483180,1,127.572568,1.000000
110,27,,26.446913,1.000000,-0.027778,54.930093,2,127.572568,1.000000
111,27,,30.817547,1.000000,-0.145028,85.747641,3,127.572568,1.000000
112,27,,56.003037,1.000000,0.011322,141.750678,4,127.572568,1.000000
113,28,,13.785391,1.000000,-0.062053,13.785391,1,128.078929,1.000000
114,28,,30.842648,1.000000,0.003474,44.628039,2,128.078929,1.000000
115,28,,12.262119,1.000000,0.016353,56.890158,3,128.078929,1.000000
116,28,,70.392824,1.000000,0.025484,127.282982,4,128.078929,1.000000
117,29,,33.428545,1.000000,-0.075796,33.428545,1,128.051483,1.000000
118,29,,25.189247,1.000000,0.058414,58.617792,2,128.051483,1.000000
119,29,,20.156569,1.000000,-0.012365,78.774360,3,128.051483,1.000000
120,29,,56.788456,1.000000,0.003724,135.562817,4,128.051483,1.000000
121,30,,29.362085,1.000000,-0.009716,29.362085,1,128.301860,1.000000
122,30,,28.352331,1.000000,-0.008191,57.714416,2,128.301860,1.000000
123,30,,21.986961,1.000000,0.003434,79.701377,3,128.301860,1.000000
124,30,,62.921264,1.000000,-0.152439,142.622641,4,128.301860,1.000000
125,31,,27.445277,1.000000,0.002155,27.445277,1,128.763821,1.000000
126,31,,20.771684,1.000000,-0.091628,48.216961,2,128.763821,1.000000
127,31,,13.570437,1.000000,0.019908,61.787398,3,128.763821,1.000000
128,31,,65.067451,1.000000,0.017580,126.854849,4,128.763821,1.000000
129,32,,26.506266,1.000000,-0.075076,26.506266,1,128.704166,1.000000
130,32,,20.730811,1.000000,0.018351,47.237076,2,128.704166,1.000000
131,32,,1.287386,1.000000,0.012941,48.524462,3,128.704166,1.000000
132,32,,62.922608,1.000000,-0.006620,111.447070,4,128.704166,1.000000
133,33,,33.552616,1.000000,0.014014,33.552616,1,128.181223,1.000000
134,33,,8.482638,1.000000,-0.044996,42.035254,2,128.181223,1.000000
135,33,,14.655418,1.000000,0.062805,56.690672,3,128.181223,1.000000
136,33,,62.398621,1.000000,-0.046837,119.089293,4,128.181223,1.000000
137,34,,28.942009,1.000000,0.028662,28.942009,1,127.913814,1.000000
138,34,,31.364147,1.000000,0.001429,60.306156,2,127.913814,1.000000
139,34,,26.173887,1.000000,-0.000601,86.480043,3,127.913814,1.000000
140,34,,73.899665,1.000000,-0.158537,160.379708,4,127.913814,1.000000
141,35,,36.340655,1.000000,-0.118395,36.340655,1,128.841411,1.000000
142,35,,12.527525,1.000000,0.049080,48.868180,2,128.841411,1.000000
143,35,,16.090727,1.000000,-0.009596,64.958907,3,128.841411,1.000000
144,35,,59.519657,1.000000,0.009365,124.478564,4,128.841411,1.000000
145,36,,26.676732,1.000000,-0.076989,26.676732,1,128.720221,1.000000
146,36,,24.762545,1.000000,0.020179,51.439276,2,128.720221,1.000000
147,36,,8.834931,1.000000,-0.002864,60.274208,3,128.720221,1.000000
148,36,,64.035132,1.000000,-0.004670,124.309340,4,128.720221,1.000000
149,37,,36.399968,1.000000,0.025010,36.399968,1,128.601008,1.000000
150,37,,7.847093,1.000000,-0.046974,44.247060,2,128.601008,1.000000
151,37,,23.499838,1.000000,0.047188,67.746898,3,128.601008,1.000000
152,37,,58.223509,1.000000,-0.016978,125.970408,4,128.601008,1.000000
153,38,,0.410167,1.000000,-0.027798,0.410167,1,128.531781,1.000000
154,38,,24.673802,1.000000,0.050196,25.083969,2,128.531781,1.000000
155,38,,27.127021,1.000000,-0.011109,52.210989,3,128.531781,1.000000
156,38,,59.818669,1.000000,-0.128378,112.029658,4,128.531781,1.000000
157,39,,32.507563,1.000000,0.013217,32.507563,1,128.108650,1.000000
158,39,,14.576377,1.000000,0.031031,47.083940,2,128.108650,1.000000
159,39,,0.980927,1.000000,0.020325,48.064867,3,128.108650,1.000000
160,39,,70.599971,1.000000,-0.113028,118.664838,4,128.108650,1.000000
161,40,,35.860932,1.000000,0.046144,35.860932,1,127.872555,1.000000
162,40,,20.445928,1.000000,-0.026353,56.306859,2,127.872555,1.000000
163,40,,24.892269,1.000000,-0.152238,81.199129,3,127.872555,1.000000
164,40,,50.821503,1.000000,0.027184,132.020632,4,127.872555,1.000000
165,41,,32.545072,1.000000,0.022413,32.545072,1,127.973727,1.000000
166,41,,27.603263,1.000000,-0.118954,60.148335,2,127.973727,1.000000
167,41,,17.649238,1.000000,-0.018865,77.797573,3,127.973727,1.000000
168,41,,65.004922,1.000000,0.007397,142.802495,4,127.973727,1.000000
169,42,,28.811840,1.000000,0.006205,28.811840,1,128.326793,1.000000
170,42,,30.880190,1.000000,-0.105666,59.692031,2,128.326793,1.000000
171,42,,13.441121,1.000000,0.007751,73.133151,3,128.326793,1.000000
172,42,,56.119095,1.000000,0.045214,129.252246,4,128.326793,1.000000
173,43,,33.915140,1.000000,0.018710,33.915140,1,128.348315,1.000000
174,43,,21.676032,1.000000,0.004852,55.591172,2,128.348315,1.000000
175,43,,23.158715,1.000000,-0.025556,78.749887,3,128.348315,1.000000
176,43,,63.340143,1.000000,-0.161646,142.090030,4,128.348315,1.000000
177,44,,27.642067,1.000000,-0.002534,27.642067,1,128.660627,1.000000
178,44,,13.115418,1.000000,-0.052198,40.757484,2,128.660627,1.000000
179,44,,9.606687,1.000000,0.026086,50.364171,3,128.660627,1.000000
180,44,,64.123805,1.000000,-0.002075,114.487976,4,128.660627,1.000000
181,45,,32.220593,1.000000,-0.016032,32.220593,1,128.345679,1.000000
182,45,,19.714660,1.000000,-0.068333,51.935253,2,128.345679,1.000000
183,45,,13.136948,1.000000,0.054386,65.072201,3,128.345679,1.000000
184,45,,56.911070,1.000000,0.023054,121.983271,4,128.345679,1.000000
185,46,,20.895218,1.000000,-0.062282,20.895218,1,128.207366,1.000000
186,46,,7.692709,1.000000,0.015745,28.587927,2,128.207366,1.000000
187,46,,13.225537,1.000000,0.013999,41.813464,3,128.207366,1.000000
188,46,,55.556879,1.000000,0.007264,97.370342,4,128.207366,1.000000
189,47,,0.211826,1.000000,-0.061660,0.211826,1,127.551259,1.000000
190,47,,27.850443,1.000000,0.008658,28.062269,2,127.551259,1.000000
191,47,,24.797584,1.000000,0.039265,52.859853,3,127.551259,1.000000
192,47,,56.247502,1.000000,0.026256,109.107355,4,127.551259,1.000000
193,48,,32.942080,1.000000,0.029514,32.942080,1,127.167011,1.000000
194,48,,20.889665,1.000000,-0.071411,53.831745,2,127.167011,1.000000
195,48,,16.252452,1.000000,0.016114,70.084197,3,127.167011,1.000000
196,48,,52.283312,1.000000,0.041269,122.367509,4,127.167011,1.000000
197,49,,33.608001,1.000000,-0.019311,33.608001,1,127.069062,1.000000
198,49,,20.769634,1.000000,0.015821,54.377635,2,127.069062,1.000000
199,49,,5.181101,1.000000,-0.051012,59.558735,3,127.069062,1.000000
200,49,,60.492029,1.000000,0.080108,120.050765,4,127.069062,1.000000
201,50,,28.915302,1.000000,0.015984,28.915302,1,126.928696,1.000000
202,50,,13.771864,1.000000,-0.053319,42.687166,2,126.928696,1.000000
203,50,,23.920369,1.000000,-0.013961,66.607535,3,126.928696,1.000000
204,50,,71.707256,1.000000,0.044975,138.314791,4,126.928696,1.000000
205,51,,15.177606,1.000000,0.022488,15.177606,1,127.151953,1.000000
206,51,,21.381698,1.000000,-0.100070,36.559303,2,127.151953,1.000000
207,51,,13.359349,1.000000,0.000112,49.918652,3,127.151953,1.000000
208,51,,68.653082,1.000000,0.012370,118.571734,4,127.151953,1.000000
209,52,,19.841579,1.000000,-0.034315,19.841579,1,126.986949,1.000000
210,52,,12.417943,1.000000,-0.003848,32.259522,2,126.986949,1.000000
211,52,,17.564675,1.000000,0.032814,49.824197,3,126.986949,1.000000
212,52,,50.369280,1.000000,-0.102045,100.193477,4,126.986949,1.000000
213,53,,35.865184,1.000000,0.052929,35.865184,1,126.481411,1.000000
214,53,,17.024818,1.000000,0.008485,52.890001,2,126.481411,1.000000
215,53,,12.990040,1.000000,-0.089051,65.880041,3,126.481411,1.000000
216,53,,50.493218,1.000000,-0.037970,116.373259,4,126.481411,1.000000
217,54,,35.917318,1.000000,0.020592,35.917318,1,126.294223,1.000000
218,54,,13.697671,1.000000,0.011351,49.614989,2,126.294223,1.000000
219,54,,25.342617,1.000000,-0.008828,74.957606,3,126.294223,1.000000
220,54,,70.551053,1.000000,-0.162354,145.508659,4,126.294223,1.000000
221,55,,35.900640,1.000000,0.051008,35.900640,1,126.643577,1.000000
222,55,,27.512270,1.000000,0.006282,63.412910,2,126.643577,1.000000
223,55,,16.101401,1.000000,-0.018484,79.514311,3,126.643577,1.000000
224,55,,50.410566,1.000000,-0.086167,129.924877,4,126.643577,1.000000
225,56,,32.489525,1.000000,-0.003467,32.489525,1,126.702171,1.000000
226,56,,27.478838,1.000000,0.008479,59.968363,2,126.702171,1.000000
227,56,,19.720082,1.000000,-0.040857,79.688445,3,126.702171,1.000000
228,56,,63.467347,1.000000,0.007406,143.155792,4,126.702171,1.000000
229,57,,17.201914,1.000000,0.028901,17.201914,1,126.990831,1.000000
230,57,,27.564901,1.000000,-0.132756,44.766814,2,126.990831,1.000000
231,57,,19.378439,1.000000,0.008580,64.145254,3,126.990831,1.000000
232,57,,71.110613,1.000000,0.045160,135.255867,4,126.990831,1.000000
233,58,,36.330703,1.000000,-0.113991,36.330703,1,127.133332,1.000000
234,58,,20.766485,1.000000,0.068695,57.097188,2,127.133332,1.000000
235,58,,11.513029,1.000000,0.026392,68.610217,3,127.133332,1.000000
236,58,,49.231981,1.000000,0.040354,117.842198,4,127.133332,1.000000
237,59,,30.849828,1.000000,0.045907,30.849828,1,126.975855,1.000000
238,59,,19.458557,1.000000,-0.061212,50.308385,2,126.975855,1.000000
239,59,,27.828142,1.000000,0.048869,78.136527,3,126.975855,1.000000
240,59,,40.364782,1.000000,-0.133549,118.501309,4,126.975855,1.000000
241,60,,28.638960,1.000000,0.033434,28.638960,1,126.834613,1.000000
242,60,,31.304750,1.000000,-0.120091,59.943710,2,126.834613,1.000000
243,60,,27.886042,1.000000,0.027177,87.829752,3,126.834613,1.000000
244,60,,51.618934,1.000000,-0.013002,139.448686,4,126.834613,1.000000
245,61,,35.886956,1.000000,-0.102152,35.886956,1,127.041401,1.000000
246,61,,20.069674,1.000000,-0.014989,55.956630,2,127.041401,1.000000
247,61,,20.725691,1.000000,0.052321,76.682321,3,127.041401,1.000000
248,61,,57.030130,1.000000,0.002294,133.712450,4,127.041401,1.000000
249,62,,32.653076,1.000000,-0.017415,32.653076,1,127.148998,1.000000
250,62,,-2.130236,1.000000,0.010775,30.522840,2,127.148998,1.000000
251,62,,13.907680,1.000000,0.025107,44.430520,3,127.148998,1.000000
252,62,,40.411215,1.000000,-0.088457,84.841735,4,127.148998,1.000000
253,63,,35.658578,1.000000,0.004292,35.658578,1,126.477455,1.000000
254,63,,15.076227,1.000000,-0.025016,50.734805,2,126.477455,1.000000
255,63,,27.444429,1.000000,-0.137480,78.179235,3,126.477455,1.000000
256,63,,62.120377,1.000000,0.033561,140.299612,4,126.477455,1.000000
257,64,,36.322232,1.000000,0.015805,36.322232,1,126.693426,1.000000
258,64,,27.630323,1.000000,-0.018717,63.952555,2,126.693426,1.000000
259,64,,30.828419,1.000000,-0.162936,94.780974,3,126.693426,1.000000
260,64,,56.064880,1.000000,0.033185,150.845854,4,126.693426,1.000000
261,65,,-8.354885,1.000000,-0.039551,-8.354885,1,127.065002,1.000000
262,65,,19.598893,1.000000,0.010582,11.244008,2,127.065002,1.000000
263,65,,20.013251,1.000000,0.023586,31.257259,3,127.065002,1.000000
264,65,,71.136937,1.000000,0.015398,102.394196,4,127.065002,1.000000
265,66,,14.302583,1.000000,0.016770,14.302583,1,126.691201,1.000000
266,66,,31.397428,1.000000,-0.003074,45.700011,2,126.691201,1.000000
267,66,,12.476816,1.000000,-0.026142,58.176827,3,126.691201,1.000000
268,66,,63.045771,1.000000,-0.144540,121.222598,4,126.691201,1.000000
269,67,,15.354478,1.000000,0.004136,15.354478,1,126.609581,1.000000
270,67,,16.829542,1.000000,0.023450,32.184020,2,126.609581,1.000000
271,67,,21.760477,1.000000,-0.096993,53.944498,3,126.609581,1.000000
272,67,,74.350380,1.000000,-0.002913,128.294878,4,126.609581,1.000000
273,68,,7.592902,1.000000,-0.042341,7.592902,1,126.634364,1.000000
274,68,,30.756111,1.000000,0.062554,38.349014,2,126.634364,1.000000
275,68,,13.688176,1.000000,0.009569,52.037190,3,126.634364,1.000000
276,68,,65.160509,1.000000,-0.038694,117.197698,4,126.634364,1.000000
277,69,,35.915672,1.000000,0.048578,35.915672,1,126.497601,1.000000
278,69,,16.874589,1.000000,-0.081193,52.790260,2,126.497601,1.000000
279,69,,14.252038,1.000000,0.054236,67.042298,3,126.497601,1.000000
280,69,,61.557599,1.000000,0.030138,128.599897,4,126.497601,1.000000
281,70,,35.872877,1.000000,0.024908,35.872877,1,126.527634,1.000000
282,70,,20.527135,1.000000,-0.018516,56.400012,2,126.527634,1.000000
283,70,,20.250110,1.000000,-0.084874,76.650122,3,126.527634,1.000000
284,70,,50.675716,1.000000,0.040100,127.325839,4,126.527634,1.000000
285,71,,26.626496,1.000000,-0.003330,26.626496,1,126.538876,1.000000
286,71,,15.765415,1.000000,-0.108970,42.391910,2,126.538876,1.000000
287,71,,17.069156,1.000000,-0.008185,59.461067,3,126.538876,1.000000
288,71,,50.520893,1.000000,0.005535,109.981959,4,126.538876,1.000000
289,72,,35.856642,1.000000,0.027368,35.856642,1,126.308919,1.000000
290,72,,11.837620,1.000000,-0.099503,47.694262,2,126.308919,1.000000
291,72,,16.810033,1.000000,-0.014564,64.504295,3,126.308919,1.000000
292,72,,70.798467,1.000000,-0.028939,135.302762,4,126.308919,1.000000
293,73,,28.532792,1.000000,0.017599,28.532792,1,126.432122,1.000000
294,73,,17.110930,1.000000,-0.012642,45.643722,2,126.432122,1.000000
295,73,,21.402418,1.000000,-0.112859,67.046141,3,126.432122,1.000000
296,73,,73.911766,1.000000,0.038378,140.957907,4,126.432122,1.000000
297,74,,33.728585,1.000000,0.036729,33.728585,1,126.628417,1.000000
298,74,,13.488703,1.000000,-0.083886,47.217288,2,126.628417,1.000000
299,74,,31.285284,1.000000,-0.002581,78.502572,3,126.628417,1.000000
300,74,,61.711339,1.000000,-0.025379,140.213912,4,126.628417,1.000000
301,75,,31.342119,1.000000,-0.097597,31.342119,1,126.809557,1.000000
302,75,,20.792191,1.000000,0.015157,52.134310,2,126.809557,1.000000
303,75,,27.001388,1.000000,0.082502,79.135699,3,126.809557,1.000000
304,75,,67.015717,1.000000,-0.010016,146.151416,4,126.809557,1.000000
305,76,,29.001612,1.000000,-0.012168,29.001612,1,127.064055,1.000000
306,76,,-2.191828,1.000000,-0.070869,26.809784,2,127.064055,1.000000
307,76,,13.392615,1.000000,0.048007,40.202398,3,127.064055,1.000000
308,76,,63.148229,1.000000,0.042961,103.350628,4,127.064055,1.000000
309,77,,14.116845,1.000000,0.017830,14.116845,1,126.756088,1.000000
310,77,,20.043377,1.000000,-0.025432,34.160222,2,126.756088,1.000000
311,77,,14.359366,1.000000,-0.133874,48.519588,3,126.756088,1.000000
312,77,,71.199343,1.000000,0.000046,119.718931,4,126.756088,1.000000
313,78,,32.946661,1.000000,0.027543,32.946661,1,126.665868,1.000000
314,78,,9.043301,1.000000,-0.084863,41.989961,2,126.665868,1.000000
315,78,,25.048105,1.000000,0.077123,67.038066,3,126.665868,1.000000
316,78,,59.826600,1.000000,0.013381,126.864667,4,126.665868,1.000000
317,79,,17.477835,1.000000,0.026978,17.477835,1,126.668385,1.000000
318,79,,14.410979,1.000000,-0.007231,31.888814,2,126.668385,1.000000
319,79,,30.868815,1.000000,-0.109921,62.757629,3,126.668385,1.000000
320,79,,62.900623,1.000000,0.009334,125.658252,4,126.668385,1.000000
321,80,,14.788386,1.000000,0.013523,14.788386,1,126.655758,1.000000
322,80,,31.361053,1.000000,-0.010344,46.149439,2,126.655758,1.000000
323,80,,19.955989,1.000000,-0.098306,66.105428,3,126.655758,1.000000
324,80,,56.688026,1.000000,0.047113,122.793454,4,126.655758,1.000000
325,81,,17.147615,1.000000,0.025836,17.147615,1,126.608075,1.000000
326,81,,21.287006,1.000000,-0.107455,38.434622,2,126.608075,1.000000
327,81,,16.813993,1.000000,-0.006413,55.248615,3,126.608075,1.000000
328,81,,67.327684,1.000000,0.006972,122.576299,4,126.608075,1.000000
329,82,,33.324543,1.000000,0.010089,33.324543,1,126.558907,1.000000
330,82,,27.170113,1.000000,0.015862,60.494656,2,126.558907,1.000000
331,82,,21.903157,1.000000,-0.124566,82.397814,3,126.558907,1.000000
332,82,,46.007747,1.000000,0.006429,128.405560,4,126.558907,1.000000
333,83,,28.364147,1.000000,0.028990,28.364147,1,126.581156,1.000000
334,83,,27.483448,1.000000,-0.126358,55.847595,2,126.581156,1.000000
335,83,,30.861538,1.000000,0.043109,86.709133,3,126.581156,1.000000
336,83,,63.110903,1.000000,0.035893,149.820036,4,126.581156,1.000000
337,84,,31.715536,1.000000,-0.068700,31.715536,1,126.857809,1.000000
338,84,,14.384716,1.000000,-0.005056,46.100251,2,126.857809,1.000000
339,84,,20.062279,1.000000,-0.006550,66.162530,3,126.857809,1.000000
340,84,,47.397590,1.000000,0.023954,113.560120,4,126.857809,1.000000
341,85,,25.618935,1.000000,0.008828,25.618935,1,126.701366,1.000000
342,85,,24.526424,1.000000,-0.039760,50.145359,2,126.701366,1.000000
343,85,,12.797288,1.000000,0.006003,62.942647,3,126.701366,1.000000
344,85,,50.061761,1.000000,-0.107850,113.004407,4,126.701366,1.000000
345,86,,27.523715,1.000000,0.039480,27.523715,1,126.542099,1.000000
346,86,,6.199569,1.000000,0.017913,33.723284,2,126.542099,1.000000
347,86,,13.604511,1.000000,-0.093731,47.327795,3,126.542099,1.000000
348,86,,70.703116,1.000000,-0.025645,118.030910,4,126.542099,1.000000
349,87,,30.847836,1.000000,-0.114896,30.847836,1,126.444269,1.000000
350,87,,28.643178,1.000000,0.026435,59.491014,2,126.444269,1.000000
351,87,,16.805947,1.000000,0.080025,76.296962,3,126.444269,1.000000
352,87,,71.299135,1.000000,0.045498,147.596097,4,126.444269,1.000000
353,88,,35.116647,1.000000,0.037859,35.116647,1,126.684631,1.000000
354,88,,21.835234,1.000000,-0.108772,56.951881,2,126.684631,1.000000
355,88,,11.654142,1.000000,0.008739,68.606022,3,126.684631,1.000000
356,88,,64.750281,1.000000,0.003241,133.356303,4,126.684631,1.000000
357,89,,-1.689715,1.000000,-0.072463,-1.689715,1,126.759594,1.000000
358,89,,21.005339,1.000000,0.054528,19.315624,2,126.759594,1.000000
359,89,,21.640353,1.000000,0.001360,40.955977,3,126.759594,1.000000
360,89,,57.687317,1.000000,0.018845,98.643294,4,126.759594,1.000000
361,90,,33.399054,1.000000,-0.081625,33.399054,1,126.447190,1.000000
362,90,,20.435521,1.000000,0.011979,53.834575,2,126.447190,1.000000
363,90,,20.377273,1.000000,0.008130,74.211848,3,126.447190,1.000000
364,90,,60.297133,1.000000,-0.005554,134.508980,4,126.447190,1.000000
365,91,,15.689384,1.000000,-0.097325,15.689384,1,126.535781,1.000000
366,91,,30.858890,1.000000,0.089003,46.548274,2,126.535781,1.000000
367,91,,14.284131,1.000000,0.034807,60.832404,3,126.535781,1.000000
368,91,,55.886658,1.000000,-0.011194,116.719062,4,126.535781,1.000000
369,92,,32.883118,1.000000,0.016307,32.883118,1,126.429078,1.000000
370,92,,21.038434,1.000000,-0.032411,53.921551,2,126.429078,1.000000
