global_timestep,episode,step_in_episode,model,seed,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked_so_far,done,truncated,timestamp,planner
24,1,24,DDPG+MASAC,42,-10.0,-13.420912480162485,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.131225,Isaac Sim RRT
25,1,25,DDPG+MASAC,42,-10.0,-23.420912480162485,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.153800,Isaac Sim RRT
26,1,26,DDPG+MASAC,42,-10.0,-33.420912480162485,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.178863,Isaac Sim RRT
27,1,27,DDPG+MASAC,42,-10.0,-43.420912480162485,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.201894,Isaac Sim RRT
28,1,28,DDPG+MASAC,42,-10.0,-53.420912480162485,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.223416,Isaac Sim RRT
29,1,29,DDPG+MASAC,42,-10.0,-63.420912480162485,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.248439,Isaac Sim RRT
30,1,30,DDPG+MASAC,42,-10.0,-73.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.267968,Isaac Sim RRT
31,1,31,DDPG+MASAC,42,-10.0,-83.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.293034,Isaac Sim RRT
32,1,32,DDPG+MASAC,42,-10.0,-93.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.312581,Isaac Sim RRT
33,1,33,DDPG+MASAC,42,-10.0,-103.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.330096,Isaac Sim RRT
34,1,34,DDPG+MASAC,42,-10.0,-113.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.346103,Isaac Sim RRT
35,1,35,DDPG+MASAC,42,-10.0,-123.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.370125,Isaac Sim RRT
36,1,36,DDPG+MASAC,42,-10.0,-133.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.386133,Isaac Sim RRT
37,1,37,DDPG+MASAC,42,-10.0,-143.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.404163,Isaac Sim RRT
38,1,38,DDPG+MASAC,42,-10.0,-153.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.423178,Isaac Sim RRT
39,1,39,DDPG+MASAC,42,-10.0,-163.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.443699,Isaac Sim RRT
40,1,40,DDPG+MASAC,42,-10.0,-173.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.461716,Isaac Sim RRT
41,1,41,DDPG+MASAC,42,-10.0,-183.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.479732,Isaac Sim RRT
42,1,42,DDPG+MASAC,42,-10.0,-193.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.497250,Isaac Sim RRT
43,1,43,DDPG+MASAC,42,-10.0,-203.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.513262,Isaac Sim RRT
44,1,44,DDPG+MASAC,42,-10.0,-213.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.531278,Isaac Sim RRT
45,1,45,DDPG+MASAC,42,-10.0,-223.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.549800,Isaac Sim RRT
46,1,46,DDPG+MASAC,42,-10.0,-233.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.568325,Isaac Sim RRT
47,1,47,DDPG+MASAC,42,-10.0,-243.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.592353,Isaac Sim RRT
48,1,48,DDPG+MASAC,42,-10.0,-253.42091248016249,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.612381,Isaac Sim RRT
49,1,49,DDPG+MASAC,42,-10.0,-263.4209124801625,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.632903,Isaac Sim RRT
50,1,50,DDPG+MASAC,42,0.0,-263.4209124801625,False,0.0,0.0,1,False,True,2026-01-19T03:03:23.644903,Isaac Sim RRT
51,2,1,DDPG+MASAC,42,42.33166060124237,42.33166060124237,True,0.0,0.0,1,False,False,2026-01-19T03:03:23.713441,Isaac Sim RRT
52,2,2,DDPG+MASAC,42,30.97644761097183,73.3081082122142,True,0.0,0.0,1,False,False,2026-01-19T03:03:23.734461,Isaac Sim RRT
53,2,3,DDPG+MASAC,42,30.999999969122314,104.30810818133651,True,0.0,0.0,1,False,False,2026-01-19T03:03:23.753478,Isaac Sim RRT
54,2,4,DDPG+MASAC,42,29.58886822950592,133.89697641084243,True,0.0,0.0,1,False,False,2026-01-19T03:03:23.778001,Isaac Sim RRT
55,2,5,DDPG+MASAC,42,30.018880336401367,163.9158567472438,True,0.0,0.0,1,False,False,2026-01-19T03:03:23.799022,Isaac Sim RRT
56,2,6,DDPG+MASAC,42,-10.0,153.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.819027,Isaac Sim RRT
57,2,7,DDPG+MASAC,42,-10.0,143.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.842045,Isaac Sim RRT
58,2,8,DDPG+MASAC,42,-10.0,133.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.860564,Isaac Sim RRT
59,2,9,DDPG+MASAC,42,-10.0,123.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.880077,Isaac Sim RRT
60,2,10,DDPG+MASAC,42,-10.0,113.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.901105,Isaac Sim RRT
61,2,11,DDPG+MASAC,42,-10.0,103.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.918123,Isaac Sim RRT
62,2,12,DDPG+MASAC,42,-10.0,93.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.934632,Isaac Sim RRT
63,2,13,DDPG+MASAC,42,-10.0,83.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.949146,Isaac Sim RRT
64,2,14,DDPG+MASAC,42,-10.0,73.9158567472438,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.967667,Isaac Sim RRT
65,2,15,DDPG+MASAC,42,-10.0,63.915856747243794,False,0.0,0.0,1,False,False,2026-01-19T03:03:23.984677,Isaac Sim RRT
66,2,16,DDPG+MASAC,42,-10.0,53.915856747243794,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.000702,Isaac Sim RRT
67,2,17,DDPG+MASAC,42,-10.0,43.915856747243794,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.018714,Isaac Sim RRT
68,2,18,DDPG+MASAC,42,-10.0,33.915856747243794,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.035223,Isaac Sim RRT
69,2,19,DDPG+MASAC,42,-10.0,23.915856747243794,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.050737,Isaac Sim RRT
70,2,20,DDPG+MASAC,42,-10.0,13.915856747243794,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.068250,Isaac Sim RRT
71,2,21,DDPG+MASAC,42,-10.0,3.9158567472437937,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.087765,Isaac Sim RRT
72,2,22,DDPG+MASAC,42,-10.0,-6.084143252756206,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.104277,Isaac Sim RRT
73,2,23,DDPG+MASAC,42,-10.0,-16.084143252756206,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.119792,Isaac Sim RRT
74,2,24,DDPG+MASAC,42,-10.0,-26.084143252756206,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.135799,Isaac Sim RRT
75,2,25,DDPG+MASAC,42,-10.0,-36.084143252756206,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.156817,Isaac Sim RRT
76,2,26,DDPG+MASAC,42,-10.0,-46.084143252756206,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.174834,Isaac Sim RRT
77,2,27,DDPG+MASAC,42,-10.0,-56.084143252756206,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.190352,Isaac Sim RRT
78,2,28,DDPG+MASAC,42,-10.0,-66.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.206868,Isaac Sim RRT
79,2,29,DDPG+MASAC,42,-10.0,-76.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.224380,Isaac Sim RRT
80,2,30,DDPG+MASAC,42,-10.0,-86.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.243895,Isaac Sim RRT
81,2,31,DDPG+MASAC,42,-10.0,-96.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.263413,Isaac Sim RRT
82,2,32,DDPG+MASAC,42,-10.0,-106.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.286931,Isaac Sim RRT
83,2,33,DDPG+MASAC,42,-10.0,-116.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.304946,Isaac Sim RRT
84,2,34,DDPG+MASAC,42,-10.0,-126.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.322072,Isaac Sim RRT
85,2,35,DDPG+MASAC,42,-10.0,-136.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.339089,Isaac Sim RRT
86,2,36,DDPG+MASAC,42,-10.0,-146.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.356097,Isaac Sim RRT
87,2,37,DDPG+MASAC,42,-10.0,-156.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.371624,Isaac Sim RRT
88,2,38,DDPG+MASAC,42,-10.0,-166.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.393660,Isaac Sim RRT
89,2,39,DDPG+MASAC,42,-10.0,-176.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.413205,Isaac Sim RRT
90,2,40,DDPG+MASAC,42,-10.0,-186.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.431477,Isaac Sim RRT
91,2,41,DDPG+MASAC,42,-10.0,-196.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.447990,Isaac Sim RRT
92,2,42,DDPG+MASAC,42,-10.0,-206.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.470892,Isaac Sim RRT
93,2,43,DDPG+MASAC,42,-10.0,-216.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.487905,Isaac Sim RRT
94,2,44,DDPG+MASAC,42,-10.0,-226.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.508427,Isaac Sim RRT
95,2,45,DDPG+MASAC,42,-10.0,-236.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.527439,Isaac Sim RRT
96,2,46,DDPG+MASAC,42,-10.0,-246.0841432527562,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.542950,Isaac Sim RRT
97,2,47,DDPG+MASAC,42,-10.0,-256.08414325275623,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.560487,Isaac Sim RRT
98,2,48,DDPG+MASAC,42,-10.0,-266.08414325275623,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.583013,Isaac Sim RRT
99,2,49,DDPG+MASAC,42,-10.0,-276.08414325275623,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.603055,Isaac Sim RRT
100,2,50,DDPG+MASAC,42,0.0,-276.08414325275623,False,0.0,0.0,1,False,True,2026-01-19T03:03:24.616062,Isaac Sim RRT
101,3,1,DDPG+MASAC,42,30.08115632729885,30.08115632729885,True,0.0,0.0,1,False,False,2026-01-19T03:03:24.690673,Isaac Sim RRT
102,3,2,DDPG+MASAC,42,29.523288099882507,59.604444427181356,True,0.0,0.0,1,False,False,2026-01-19T03:03:24.711685,Isaac Sim RRT
103,3,3,DDPG+MASAC,42,30.999999969122314,90.60444439630368,True,0.0,0.0,1,False,False,2026-01-19T03:03:24.734712,Isaac Sim RRT
104,3,4,DDPG+MASAC,42,29.567782311556243,120.17222670785992,True,0.0,0.0,1,False,False,2026-01-19T03:03:24.757770,Isaac Sim RRT
105,3,5,DDPG+MASAC,42,30.145955770132446,150.31818247799237,True,0.0,0.0,1,False,False,2026-01-19T03:03:24.777285,Isaac Sim RRT
106,3,6,DDPG+MASAC,42,-10.0,140.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.795798,Isaac Sim RRT
107,3,7,DDPG+MASAC,42,-10.0,130.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.813319,Isaac Sim RRT
108,3,8,DDPG+MASAC,42,-10.0,120.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.831334,Isaac Sim RRT
109,3,9,DDPG+MASAC,42,-10.0,110.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.849850,Isaac Sim RRT
110,3,10,DDPG+MASAC,42,-10.0,100.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.872675,Isaac Sim RRT
111,3,11,DDPG+MASAC,42,-10.0,90.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.892694,Isaac Sim RRT
112,3,12,DDPG+MASAC,42,-10.0,80.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.912709,Isaac Sim RRT
113,3,13,DDPG+MASAC,42,-10.0,70.31818247799237,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.932222,Isaac Sim RRT
114,3,14,DDPG+MASAC,42,-10.0,60.318182477992366,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.952237,Isaac Sim RRT
115,3,15,DDPG+MASAC,42,-10.0,50.318182477992366,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.976756,Isaac Sim RRT
116,3,16,DDPG+MASAC,42,-10.0,40.318182477992366,False,0.0,0.0,1,False,False,2026-01-19T03:03:24.994774,Isaac Sim RRT
117,3,17,DDPG+MASAC,42,-10.0,30.318182477992366,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.012792,Isaac Sim RRT
118,3,18,DDPG+MASAC,42,-10.0,20.318182477992366,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.031806,Isaac Sim RRT
119,3,19,DDPG+MASAC,42,-10.0,10.318182477992366,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.048818,Isaac Sim RRT
120,3,20,DDPG+MASAC,42,-10.0,0.3181824779923659,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.067335,Isaac Sim RRT
121,3,21,DDPG+MASAC,42,-10.0,-9.681817522007634,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.102365,Isaac Sim RRT
122,3,22,DDPG+MASAC,42,-10.0,-19.681817522007634,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.148406,Isaac Sim RRT
123,3,23,DDPG+MASAC,42,-10.0,-29.681817522007634,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.187485,Isaac Sim RRT
124,3,24,DDPG+MASAC,42,-10.0,-39.681817522007634,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.230755,Isaac Sim RRT
125,3,25,DDPG+MASAC,42,-10.0,-49.681817522007634,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.263712,Isaac Sim RRT
126,3,26,DDPG+MASAC,42,-10.0,-59.681817522007634,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.283252,Isaac Sim RRT
127,3,27,DDPG+MASAC,42,-10.0,-69.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.303262,Isaac Sim RRT
128,3,28,DDPG+MASAC,42,-10.0,-79.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.322087,Isaac Sim RRT
129,3,29,DDPG+MASAC,42,-10.0,-89.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.342103,Isaac Sim RRT
130,3,30,DDPG+MASAC,42,-10.0,-99.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.363621,Isaac Sim RRT
131,3,31,DDPG+MASAC,42,-10.0,-109.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.384138,Isaac Sim RRT
132,3,32,DDPG+MASAC,42,-10.0,-119.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.416200,Isaac Sim RRT
133,3,33,DDPG+MASAC,42,-10.0,-129.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.445736,Isaac Sim RRT
134,3,34,DDPG+MASAC,42,-10.0,-139.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.465757,Isaac Sim RRT
135,3,35,DDPG+MASAC,42,-10.0,-149.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.487280,Isaac Sim RRT
136,3,36,DDPG+MASAC,42,-10.0,-159.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.507326,Isaac Sim RRT
137,3,37,DDPG+MASAC,42,-10.0,-169.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.527865,Isaac Sim RRT
138,3,38,DDPG+MASAC,42,-10.0,-179.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.544885,Isaac Sim RRT
139,3,39,DDPG+MASAC,42,-10.0,-189.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.565896,Isaac Sim RRT
140,3,40,DDPG+MASAC,42,-10.0,-199.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.583929,Isaac Sim RRT
141,3,41,DDPG+MASAC,42,-10.0,-209.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.607463,Isaac Sim RRT
142,3,42,DDPG+MASAC,42,-10.0,-219.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.629497,Isaac Sim RRT
143,3,43,DDPG+MASAC,42,-10.0,-229.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.653512,Isaac Sim RRT
144,3,44,DDPG+MASAC,42,-10.0,-239.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.673026,Isaac Sim RRT
145,3,45,DDPG+MASAC,42,-10.0,-249.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.693054,Isaac Sim RRT
146,3,46,DDPG+MASAC,42,-10.0,-259.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.714080,Isaac Sim RRT
147,3,47,DDPG+MASAC,42,-10.0,-269.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.739131,Isaac Sim RRT
148,3,48,DDPG+MASAC,42,-10.0,-279.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.762666,Isaac Sim RRT
149,3,49,DDPG+MASAC,42,-10.0,-289.68181752200763,False,0.0,0.0,1,False,False,2026-01-19T03:03:25.783688,Isaac Sim RRT
150,3,50,DDPG+MASAC,42,0.0,-289.68181752200763,False,0.0,0.0,1,False,True,2026-01-19T03:03:25.801215,Isaac Sim RRT
151,1,1,TD3+MASAC,42,55.366246928470005,55.366246928470005,True,0.0,0.0,1,False,False,2026-01-19T03:03:27.120401,Isaac Sim RRT
152,1,2,TD3+MASAC,42,29.91895559322586,85.28520252169587,True,0.0,0.0,1,False,False,2026-01-19T03:03:27.145916,Isaac Sim RRT
153,1,3,TD3+MASAC,42,30.13242062818756,115.41762314988343,True,0.0,0.0,1,False,False,2026-01-19T03:03:27.168940,Isaac Sim RRT
154,1,4,TD3+MASAC,42,30.999999969122314,146.41762311900573,True,0.0,0.0,1,False,False,2026-01-19T03:03:27.191452,Isaac Sim RRT
155,1,5,TD3+MASAC,42,30.999999969122314,177.41762308812804,True,0.0,0.0,1,False,False,2026-01-19T03:03:27.212472,Isaac Sim RRT
156,1,6,TD3+MASAC,42,-10.0,167.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.238492,Isaac Sim RRT
157,1,7,TD3+MASAC,42,-10.0,157.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.262010,Isaac Sim RRT
158,1,8,TD3+MASAC,42,-10.0,147.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.291042,Isaac Sim RRT
159,1,9,TD3+MASAC,42,-10.0,137.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.312066,Isaac Sim RRT
160,1,10,TD3+MASAC,42,-10.0,127.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.337601,Isaac Sim RRT
161,1,11,TD3+MASAC,42,-10.0,117.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.360632,Isaac Sim RRT
162,1,12,TD3+MASAC,42,-10.0,107.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.387149,Isaac Sim RRT
163,1,13,TD3+MASAC,42,-10.0,97.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.406140,Isaac Sim RRT
164,1,14,TD3+MASAC,42,-10.0,87.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.427160,Isaac Sim RRT
165,1,15,TD3+MASAC,42,-10.0,77.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.451532,Isaac Sim RRT
166,1,16,TD3+MASAC,42,-10.0,67.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.476057,Isaac Sim RRT
167,1,17,TD3+MASAC,42,-10.0,57.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.499107,Isaac Sim RRT
168,1,18,TD3+MASAC,42,-10.0,47.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.519637,Isaac Sim RRT
169,1,19,TD3+MASAC,42,-10.0,37.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.544153,Isaac Sim RRT
170,1,20,TD3+MASAC,42,-10.0,27.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.567674,Isaac Sim RRT
171,1,21,TD3+MASAC,42,-10.0,17.41762308812804,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.590192,Isaac Sim RRT
172,1,22,TD3+MASAC,42,-10.0,7.417623088128039,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.614713,Isaac Sim RRT
173,1,23,TD3+MASAC,42,-10.0,-2.582376911871961,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.638736,Isaac Sim RRT
174,1,24,TD3+MASAC,42,-10.0,-12.582376911871961,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.662755,Isaac Sim RRT
175,1,25,TD3+MASAC,42,-10.0,-22.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.686774,Isaac Sim RRT
176,1,26,TD3+MASAC,42,-10.0,-32.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.708300,Isaac Sim RRT
177,1,27,TD3+MASAC,42,-10.0,-42.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.731818,Isaac Sim RRT
178,1,28,TD3+MASAC,42,-10.0,-52.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.753392,Isaac Sim RRT
179,1,29,TD3+MASAC,42,-10.0,-62.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.774423,Isaac Sim RRT
180,1,30,TD3+MASAC,42,-10.0,-72.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.795444,Isaac Sim RRT
181,1,31,TD3+MASAC,42,-10.0,-82.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.818465,Isaac Sim RRT
182,1,32,TD3+MASAC,42,-10.0,-92.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.840487,Isaac Sim RRT
183,1,33,TD3+MASAC,42,-10.0,-102.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.865013,Isaac Sim RRT
184,1,34,TD3+MASAC,42,-10.0,-112.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.890535,Isaac Sim RRT
185,1,35,TD3+MASAC,42,-10.0,-122.58237691187196,False,0.0,0.0,1,False,False,2026-01-19T03:03:27.910572,Isaac Sim RRT
