episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,timestamp,cube_0_final_dist,cube_1_final_dist,cube_2_final_dist,cube_3_final_dist,cube_4_final_dist,cube_5_final_dist
0,12.349621856670609,6,5,0.17481092833530432,0.34962185667060863,2026-01-15T00:02:17.442199,0.6629201173782349,1.208656668663025,0.7290008664131165,1.0794200897216797,0.7682858109474182,0.9704117774963379
1,8.247390068372763,6,3,0.3736950341863817,0.7473900683727634,2026-01-15T00:02:17.695341,0.712083637714386,0.8833593726158142,0.6629201173782349,0.6389546990394592,0.7367711663246155,0.5723816752433777
2,8.061728679695623,6,3,0.28086433984781123,0.5617286796956225,2026-01-15T00:02:17.959083,0.7477052211761475,0.7716625928878784,1.0817389488220215,0.6629201173782349,0.570099413394928,0.6212199926376343
3,16.519558599080842,6,3,0.7597792995404206,1.5195585990808411,2026-01-15T00:02:18.196622,0.5968778133392334,1.0888726711273193,0.7682858109474182,0.6874220371246338,1.0953155755996704,0.6209051012992859
4,12.60436201978914,6,3,0.3021810098945701,0.6043620197891402,2026-01-15T00:02:18.424034,0.736950695514679,1.1989561319351196,0.7367238998413086,0.8638652563095093,0.7716625928878784,0.5968778133392334
5,2.7572185542379692,6,2,-0.12139072288101538,-0.24278144576203076,2026-01-15T00:02:18.663112,0.7457793951034546,0.7716625928878784,0.8540089726448059,0.6629201173782349,1.0103740692138672,0.7043043971061707
6,10.199050885761654,6,2,0.5995254428808264,1.1990508857616529,2026-01-15T00:02:18.884725,0.6210921406745911,0.6917901635169983,0.7682858109474182,0.8849053978919983,0.6629201173782349,0.8333680033683777
7,7.908778065170379,6,2,0.20438903258518992,0.40877806517037985,2026-01-15T00:02:19.128410,0.7620530128479004,0.621416449546814,0.8638652563095093,0.7303318381309509,0.7477052211761475,0.9909793734550476
8,10.071112102041656,6,2,0.5355560510208281,1.0711121020416563,2026-01-15T00:02:19.366627,0.604783833026886,0.6297925114631653,0.5968778133392334,0.7477052211761475,0.7094380855560303,0.7388606071472168
