episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,timestamp,cube_0_final_dist,cube_1_final_dist,cube_2_final_dist,cube_3_final_dist,cube_4_final_dist,cube_5_final_dist
0,7.412791117049647,6,3,-0.0436044414751765,-0.087208882950353,2026-01-14T23:21:41.609671,0.842147946357727,1.208656668663025,0.7290008664131165,1.0794200897216797,0.8074732422828674,0.9704117774963379
1,4.575502127119087,5,2,0.037751063559543496,0.07550212711908699,2026-01-14T23:27:06.280396,0.7695538401603699,0.8833593726158142,0.6817720532417297,0.898576557636261,0.7367711663246155,0.5723816752433777
2,13.175824281635045,5,2,0.5879121408175219,1.1758242816350437,2026-01-14T23:29:58.531707,1.0890893936157227,0.871141254901886,0.6921305060386658,0.6119384765625,0.7367584705352783,0.757636547088623
3,12.343965286714658,6,4,0.1719826433573286,0.3439652867146572,2026-01-14T23:32:14.241972,0.6897127032279968,1.1796659231185913,0.842147946357727,0.6085109710693359,1.0118094682693481,0.7524713277816772
4,9.327558191963695,6,2,0.16377909598184737,0.32755819196369473,2026-01-14T23:32:14.672044,0.736950695514679,1.1989561319351196,0.7367238998413086,0.8828542232513428,0.8467662930488586,0.6411869525909424
5,7.203044368345633,6,2,-0.14847781582718356,-0.2969556316543671,2026-01-14T23:32:23.537647,0.7457793951034546,0.7382608652114868,0.8540089726448059,0.842147946357727,0.8916350603103638,0.7043043971061707
6,11.144650192006033,6,3,0.32232509600301673,0.6446501920060335,2026-01-14T23:32:23.902689,0.7524713277816772,0.6917901635169983,0.8074732422828674,0.8849053978919983,0.7695538401603699,0.8333680033683777
7,8.202828390327369,6,2,0.3514141951636841,0.7028283903273682,2026-01-14T23:32:24.211618,0.7620530128479004,0.621416449546814,0.694991409778595,0.7303318381309509,0.7695538401603699,0.9909793734550476
8,7.870736807138945,6,2,0.18536840356947215,0.3707368071389443,2026-01-14T23:32:24.637829,0.604783833026886,0.6297925114631653,0.7695538401603699,0.877018392086029,0.757636547088623,0.7388606071472168
