episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,timestamp,cube_0_final_dist,cube_1_final_dist,cube_2_final_dist,cube_3_final_dist,cube_4_final_dist,cube_5_final_dist,cube_6_final_dist,cube_7_final_dist,cube_8_final_dist
0,10.162769780612134,9,5,-0.1686151096939329,-0.3372302193878658,2026-01-15T00:02:53.088875,0.7477052211761475,1.208656668663025,0.7290008664131165,1.0794200897216797,0.8638652563095093,0.9704117774963379,0.5740060210227966,0.7682858109474182,1.1061484813690186
1,5.993720891413715,9,3,-0.003139554293142388,-0.006279108586284776,2026-01-15T00:02:53.447352,0.6398160457611084,1.1418135166168213,0.8638652563095093,0.5737563967704773,0.712083637714386,0.7272062301635742,1.093591570854187,0.7678236365318298,0.7682858109474182
2,21.218612443682588,9,4,0.8593062218412933,1.7186124436825867,2026-01-15T00:02:53.804513,1.1031471490859985,0.8638652563095093,0.7682858109474182,0.7477052211761475,1.0705680847167969,0.5763550400733948,0.712083637714386,1.0043389797210693,0.7541237473487854
