global_timestep,episode,step_in_episode,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked,done,truncated,algorithm,scenario,planner,seed,run_id
1,1,1,40.83132622956394,40.83132622956394,True,0.9156631147819724,1.8313262295639448,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
2,1,2,41.09829086212601,81.92961709168995,True,0.9648085458449759,1.9296170916899518,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
3,1,3,39.36677819637741,121.29639528806736,True,0.8981976440336813,1.7963952880673626,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
4,1,4,41.02643877415146,162.32283406221882,True,0.9114170311094106,1.8228340622188213,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
5,1,5,0.0,162.32283406221882,True,0.9114170311094106,1.8228340622188213,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
6,1,6,0.0,162.32283406221882,False,0.9114170311094106,1.8228340622188213,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
7,1,7,0.0,162.32283406221882,False,0.9114170311094106,1.8228340622188213,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
8,1,8,0.0,162.32283406221882,False,0.9114170311094106,1.8228340622188213,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
9,1,9,0.0,162.32283406221882,False,0.9114170311094106,1.8228340622188213,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
10,2,1,41.26425761131729,41.26425761131729,True,0.1321288056586456,0.2642576113172912,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
11,2,2,0.0,41.26425761131729,False,0.1321288056586456,0.2642576113172912,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
12,2,3,41.1491646185347,82.41342222985199,True,0.2067111149259948,0.4134222298519896,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
13,2,4,0.0,82.41342222985199,True,0.2067111149259948,0.4134222298519896,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
14,2,5,41.00000006107773,123.41342229092972,True,0.20671114546485891,0.41342229092971783,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
15,2,6,39.187485824468006,162.60090811539771,True,0.05045405769886213,0.10090811539772426,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
16,2,7,0.0,162.60090811539771,False,0.05045405769886213,0.10090811539772426,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
17,2,8,0.0,162.60090811539771,False,0.05045405769886213,0.10090811539772426,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
18,3,1,41.00791092422005,41.00791092422005,True,0.00395546211002451,0.00791092422004902,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
19,3,2,41.3513472691008,82.35925819332084,True,0.17962909666042426,0.3592581933208485,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
20,3,3,0.0,82.35925819332084,True,0.17962909666042426,0.3592581933208485,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
21,3,4,0.0,82.35925819332084,True,0.17962909666042426,0.3592581933208485,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
22,3,5,0.0,82.35925819332084,True,0.17962909666042426,0.3592581933208485,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
23,3,6,0.0,82.35925819332084,False,0.17962909666042426,0.3592581933208485,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
24,3,7,0.0,82.35925819332084,False,0.17962909666042426,0.3592581933208485,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
25,3,8,0.0,82.35925819332084,False,0.17962909666042426,0.3592581933208485,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
26,3,9,0.0,82.35925819332084,False,0.17962909666042426,0.3592581933208485,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
27,4,1,29.24940600841209,29.24940600841209,True,0.6247030042060453,1.2494060084120906,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
28,4,2,0.0,29.24940600841209,False,0.6247030042060453,1.2494060084120906,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
29,4,3,41.10305792240585,70.35246393081795,True,0.6762319654089719,1.3524639308179438,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
30,4,4,39.38045495895828,109.73291888977623,True,0.6164594448881131,1.2329188897762262,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
31,4,5,41.00000006107773,150.73291895085396,True,0.6164594754269772,1.2329189508539544,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
32,4,6,0.0,150.73291895085396,True,0.6164594754269772,1.2329189508539544,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
33,4,7,0.0,150.73291895085396,False,0.6164594754269772,1.2329189508539544,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
