global_timestep,episode,step_in_episode,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked,done,truncated,algorithm,scenario,planner,seed,run_id
17,2,8,0.0,200.42717803801335,False,0.7135890190066794,1.4271780380133587,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
18,2,9,0.0,200.42717803801335,False,0.7135890190066794,1.4271780380133587,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
19,3,1,40.24297317754974,40.24297317754974,True,0.37148658877487284,0.7429731775497457,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
20,3,2,39.736431567785644,79.97940474533539,True,0.4897023726676961,0.9794047453353922,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
21,3,3,0.0,79.97940474533539,True,0.4897023726676961,0.9794047453353922,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
22,3,4,40.96814343225708,120.94754817759247,True,0.47377408879623717,0.9475481775924743,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
23,3,5,0.0,120.94754817759247,True,0.47377408879623717,0.9475481775924743,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
24,3,6,0.0,120.94754817759247,False,0.47377408879623717,0.9475481775924743,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
25,3,7,0.0,120.94754817759247,False,0.47377408879623717,0.9475481775924743,7,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
26,3,8,0.0,120.94754817759247,False,0.47377408879623717,0.9475481775924743,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
27,3,9,0.0,120.94754817759247,False,0.47377408879623717,0.9475481775924743,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
28,4,1,39.71129860200718,39.71129860200718,True,0.10564930100359304,0.2112986020071861,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
29,4,2,0.0,39.71129860200718,False,0.10564930100359304,0.2112986020071861,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
30,4,3,40.03994747888794,79.75124608089513,True,0.3756230404475638,0.7512460808951276,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
31,4,4,40.05190405142059,119.80315013231572,True,0.6515750661578614,1.3031501323157229,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
32,4,5,0.0,119.80315013231572,True,0.6515750661578614,1.3031501323157229,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
33,4,6,39.792208342668914,159.59535847498464,True,0.7976792374923198,1.5953584749846397,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
34,4,7,0.0,159.59535847498464,False,0.7976792374923198,1.5953584749846397,7,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
35,4,8,0.0,159.59535847498464,False,0.7976792374923198,1.5953584749846397,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
36,4,9,0.0,159.59535847498464,False,0.7976792374923198,1.5953584749846397,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
37,5,1,30.08301302125702,30.08301302125702,True,0.79150651062851,1.58301302125702,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
38,5,2,39.748091666815185,69.8311046880722,True,0.9155523440361037,1.8311046880722075,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
39,5,3,39.7348965097641,109.5660011978363,True,1.0330005989181543,2.0660011978363086,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
40,5,4,39.96305176508179,149.5290529629181,True,1.264526481459049,2.529052962918098,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
41,5,5,40.97443118583908,190.50348414875717,True,1.2517420743785903,2.5034841487571806,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
42,5,6,0.0,190.50348414875717,False,1.2517420743785903,2.5034841487571806,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
43,5,7,0.0,190.50348414875717,False,1.2517420743785903,2.5034841487571806,7,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
44,5,8,0.0,190.50348414875717,False,1.2517420743785903,2.5034841487571806,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
45,5,9,0.0,190.50348414875717,False,1.2517420743785903,2.5034841487571806,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
46,6,1,40.21642920267334,40.21642920267334,True,0.35821460133667093,0.7164292026733419,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
47,6,2,40.999999969122314,81.21642917179565,True,0.3582145858978292,0.7164291717956583,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
48,6,3,0.0,81.21642917179565,True,0.3582145858978292,0.7164291717956583,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
49,6,4,0.0,81.21642917179565,True,0.3582145858978292,0.7164291717956583,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
50,6,5,39.96089550745239,121.17732467924804,True,0.5886623396240265,1.177324679248053,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
51,6,6,0.0,121.17732467924804,False,0.5886623396240265,1.177324679248053,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
52,6,7,0.0,121.17732467924804,False,0.5886623396240265,1.177324679248053,7,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
53,6,8,0.0,121.17732467924804,False,0.5886623396240265,1.177324679248053,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
54,6,9,0.0,121.17732467924804,False,0.5886623396240265,1.177324679248053,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
55,7,1,40.282170145628356,40.282170145628356,True,0.3910850728141795,0.782170145628359,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
56,7,2,39.9197417188858,80.20191186451416,True,0.6009559322570821,1.2019118645141642,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
57,7,3,0.0,80.20191186451416,True,0.6009559322570821,1.2019118645141642,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
58,7,4,40.14000210058441,120.34191396509857,True,0.9209569825492889,1.8419139650985779,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
59,7,5,0.0,120.34191396509857,True,0.9209569825492889,1.8419139650985779,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
60,7,6,0.0,120.34191396509857,False,0.9209569825492889,1.8419139650985779,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
61,7,7,0.0,120.34191396509857,False,0.9209569825492889,1.8419139650985779,7,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
62,7,8,0.0,120.34191396509857,False,0.9209569825492889,1.8419139650985779,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
63,7,9,0.0,120.34191396509857,False,0.9209569825492889,1.8419139650985779,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
64,8,1,39.37983478753197,39.37983478753197,True,-0.060082606234015734,-0.12016521246803147,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
65,8,2,39.95455631506195,79.33439110259391,True,0.16719555129696062,0.33439110259392124,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
66,8,3,40.999999969122314,120.33439107171623,True,0.16719553585811886,0.3343910717162377,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
67,8,4,0.0,120.33439107171623,True,0.16719553585811886,0.3343910717162377,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
68,8,5,0.0,120.33439107171623,True,0.16719553585811886,0.3343910717162377,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
69,8,6,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
70,8,7,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
71,8,8,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
72,8,9,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
73,8,10,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
74,8,11,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
75,8,12,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
76,8,13,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
77,8,14,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
78,8,15,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
79,8,16,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
80,8,17,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
81,8,18,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
82,8,19,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
83,8,20,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
84,8,21,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
85,8,22,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
86,8,23,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
87,8,24,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
88,8,25,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
89,8,26,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
90,8,27,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
91,8,28,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
92,8,29,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
93,8,30,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
94,8,31,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
95,8,32,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
96,8,33,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
97,8,34,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
98,8,35,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
99,8,36,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
100,8,37,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
101,8,38,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
102,8,39,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
103,8,40,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
104,8,41,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
105,8,42,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
106,8,43,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
107,8,44,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
108,8,45,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
109,8,46,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
110,8,47,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
111,8,48,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
112,8,49,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
113,8,50,0.0,120.33439107171623,False,0.16719553585811886,0.3343910717162377,6,False,True,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
114,9,1,40.25890228044739,40.25890228044739,True,0.37945114022369486,0.7589022804473897,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
115,9,2,40.999999969122314,81.2589022495697,True,0.3794511247848531,0.7589022495697062,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
116,9,3,39.986906139967346,121.24580838953705,True,0.6229041947685272,1.2458083895370544,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
117,9,4,39.76421299469223,161.01002138422928,True,0.7550106921146433,1.5100213842292867,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
118,9,5,0.0,161.01002138422928,True,0.7550106921146433,1.5100213842292867,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
119,9,6,0.0,161.01002138422928,False,0.7550106921146433,1.5100213842292867,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
120,9,7,0.0,161.01002138422928,False,0.7550106921146433,1.5100213842292867,7,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
121,9,8,0.0,161.01002138422928,False,0.7550106921146433,1.5100213842292867,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
122,9,9,0.0,161.01002138422928,False,0.7550106921146433,1.5100213842292867,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
123,10,1,39.97492644083252,39.97492644083252,True,0.23746322041626078,0.47492644083252156,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
124,10,2,40.999999969122314,80.97492640995483,True,0.23746320497741902,0.47492640995483804,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
125,10,3,40.0089386392807,120.98386504923553,True,0.4919325246177704,0.9838650492355407,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
126,10,4,39.73023077738037,160.7140958266159,True,0.6070479133079569,1.2140958266159139,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
127,10,5,40.972694544908904,201.6867903715248,True,0.5933951857624105,1.186790371524821,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
128,10,6,0.0,201.6867903715248,False,0.5933951857624105,1.186790371524821,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
129,10,7,0.0,201.6867903715248,False,0.5933951857624105,1.186790371524821,7,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
130,10,8,0.0,201.6867903715248,False,0.5933951857624105,1.186790371524821,8,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
131,10,9,0.0,201.6867903715248,False,0.5933951857624105,1.186790371524821,9,True,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
132,11,1,39.40869929043877,39.40869929043877,True,-0.045650354780616076,-0.09130070956123215,1,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
133,11,2,0.0,39.40869929043877,False,-0.045650354780616076,-0.09130070956123215,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
134,11,3,40.324722974417114,79.73342226485588,True,0.36671113242794207,0.7334222648558841,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
135,11,4,40.999999969122314,120.73342223397819,True,0.3667111169891003,0.7334222339782006,2,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
136,11,5,40.36919459593048,161.10261682990867,True,0.8013084149543418,1.6026168299086836,3,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
137,11,6,39.698548584101104,200.80116541400977,True,0.9005827070048952,1.8011654140097904,4,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
138,11,7,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,5,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
139,11,8,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
140,11,9,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
141,11,10,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
142,11,11,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
143,11,12,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
144,11,13,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
145,11,14,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
146,11,15,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
147,11,16,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
148,11,17,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
149,11,18,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
150,11,19,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
151,11,20,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
152,11,21,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
153,11,22,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
154,11,23,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
155,11,24,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
156,11,25,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
157,11,26,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
158,11,27,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
159,11,28,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
160,11,29,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
161,11,30,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
162,11,31,0.0,200.80116541400977,False,0.9005827070048952,1.8011654140097904,6,False,False,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
