global_timestep,episode,step_in_episode,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked,done,truncated,algorithm,scenario,planner,seed,run_id
1,1,1,44.67987011605928,44.67987011605928,True,0.33993505802963975,0.6798701160592795,1,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
2,1,2,41.429406034295056,86.10927615035433,True,0.5546380751771689,1.1092761503543378,2,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
3,1,3,39.499999987427685,125.60927613778202,True,0.5546380688910127,1.1092761377820255,3,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
4,1,4,0.0,125.60927613778202,True,0.5546380688910127,1.1092761377820255,4,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
5,1,5,0.0,125.60927613778202,True,0.5546380688910127,1.1092761377820255,5,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
6,1,6,0.0,125.60927613778202,False,0.5546380688910127,1.1092761377820255,6,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
7,1,7,0.0,125.60927613778202,False,0.5546380688910127,1.1092761377820255,7,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
8,1,8,0.0,125.60927613778202,False,0.5546380688910127,1.1092761377820255,8,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
9,1,9,0.0,125.60927613778202,False,0.5546380688910127,1.1092761377820255,9,True,False,MASAC,grid4_cubes9_astar,A*,-1,1
10,2,1,41.172360407654736,41.172360407654736,True,0.08618020382736924,0.17236040765473848,1,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
11,2,2,41.308540570084546,82.48090097773928,True,0.24045048886964326,0.48090097773928653,2,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
12,2,3,0.0,82.48090097773928,True,0.24045048886964326,0.48090097773928653,3,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
13,2,4,44.446804784308796,126.92770576204808,True,0.4638528810240412,0.9277057620480824,4,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
14,2,5,41.09832702809999,168.02603279014807,True,0.5130163950740362,1.0260327901480724,5,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
15,2,6,0.0,168.02603279014807,False,0.5130163950740362,1.0260327901480724,6,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
16,2,7,0.0,168.02603279014807,False,0.5130163950740362,1.0260327901480724,7,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
17,2,8,0.0,168.02603279014807,False,0.5130163950740362,1.0260327901480724,8,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
18,2,9,0.0,168.02603279014807,False,0.5130163950740362,1.0260327901480724,9,True,False,MASAC,grid4_cubes9_astar,A*,-1,1
19,3,1,44.3801352491581,44.3801352491581,True,1.1900676245790511,2.3801352491581023,1,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
20,3,2,39.499999987427685,83.88013523658579,True,1.190067618292895,2.38013523658579,2,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
21,3,3,0.0,83.88013523658579,True,1.190067618292895,2.38013523658579,3,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
22,3,4,0.0,83.88013523658579,True,1.190067618292895,2.38013523658579,4,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
23,3,5,0.0,83.88013523658579,True,1.190067618292895,2.38013523658579,5,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
24,3,6,0.0,83.88013523658579,False,1.190067618292895,2.38013523658579,6,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
25,3,7,0.0,83.88013523658579,False,1.190067618292895,2.38013523658579,7,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
26,3,8,0.0,83.88013523658579,False,1.190067618292895,2.38013523658579,8,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
27,3,9,0.0,83.88013523658579,False,1.190067618292895,2.38013523658579,9,True,False,MASAC,grid4_cubes9_astar,A*,-1,1
28,4,1,41.39989637071321,41.39989637071321,True,0.19994818535660508,0.39989637071321016,1,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
29,4,2,39.397805916611645,80.79770228732485,True,0.1488511436624289,0.2977022873248578,2,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
30,4,3,44.54481803113649,125.34252031846134,True,0.4212601592306734,0.8425203184613468,3,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
31,4,4,0.0,125.34252031846134,True,0.4212601592306734,0.8425203184613468,4,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
32,4,5,0.0,125.34252031846134,True,0.4212601592306734,0.8425203184613468,5,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
33,4,6,0.0,125.34252031846134,False,0.4212601592306734,0.8425203184613468,6,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
34,4,7,0.0,125.34252031846134,False,0.4212601592306734,0.8425203184613468,7,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
35,4,8,0.0,125.34252031846134,False,0.4212601592306734,0.8425203184613468,8,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
36,4,9,0.0,125.34252031846134,False,0.4212601592306734,0.8425203184613468,9,True,False,MASAC,grid4_cubes9_astar,A*,-1,1
37,5,1,44.32342917825814,44.32342917825814,True,1.1617145891290694,2.323429178258139,1,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
38,5,2,0.0,44.32342917825814,False,1.1617145891290694,2.323429178258139,2,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
39,5,3,44.57861148053834,88.90204065879648,True,1.4510203293982418,2.9020406587964835,3,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
40,5,4,0.0,88.90204065879648,True,1.4510203293982418,2.9020406587964835,4,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
41,5,5,0.0,88.90204065879648,True,1.4510203293982418,2.9020406587964835,5,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
42,5,6,0.0,88.90204065879648,True,1.4510203293982418,2.9020406587964835,6,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
43,5,7,0.0,88.90204065879648,False,1.4510203293982418,2.9020406587964835,7,False,False,MASAC,grid4_cubes9_astar,A*,-1,1
