episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
1,162.32283406221882,9,5,0.9114170311094106,1.8228340622188213,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
2,162.60090811539771,8,5,0.05045405769886213,0.10090811539772426,8,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
3,82.35925819332084,9,5,0.17962909666042426,0.3592581933208485,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
4,150.73291895085396,9,5,0.6164594754269772,1.2329189508539544,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
5,166.05612294638172,9,5,1.278061473190862,2.556122946381724,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
6,144.18025938858352,9,5,0.34012969429176354,0.6802593885835271,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
7,160.47196249926105,9,5,0.7359812496305288,1.4719624992610576,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
8,200.34417902342778,9,5,0.9220895117138875,1.844179023427775,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
9,206.81585143916112,8,5,1.1579257195805561,2.3158514391611122,8,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
10,166.32569921605926,8,5,0.41284960802963244,0.8256992160592649,8,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
11,193.86543308037568,9,5,0.9327165401878359,1.8654330803756718,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
12,191.7322128161004,9,5,0.6161064080501919,1.2322128161003838,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
13,162.81238210790497,9,5,0.156191053952484,0.312382107904968,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
14,162.2900453772143,9,5,0.8950226886071619,1.7900453772143239,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
15,150.92195210152687,9,5,0.7109760507634335,1.421952101526867,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
16,125.81934701021244,9,5,0.9096735051062216,1.8193470102124432,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
17,204.73799688372702,9,5,0.8689984418635276,1.7379968837270552,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
18,165.81801128049648,8,5,1.1590056402482447,2.3180112804964894,8,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
19,128.55527223488485,9,5,0.5276361174424382,1.0552722348848764,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
20,201.696106024985,9,5,-0.15194698750750613,-0.30389397501501225,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
21,181.91713462608698,8,5,1.4585673130434837,2.9171346260869675,8,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
22,109.8762605502758,9,5,0.6881302751378995,1.376260550275799,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
23,166.0166386839153,9,5,1.2583193419576466,2.516638683915293,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
24,163.5501736969696,9,5,0.77508684848481,1.55017369696962,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
25,164.65227978292143,9,5,0.5761398914607151,1.1522797829214302,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
26,68.54645434909256,9,5,0.5232271745462802,1.0464543490925604,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
27,165.63066987955585,9,5,1.0653349397779286,2.130669879555857,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
28,160.44995648307255,9,5,-0.2750217584637217,-0.5500435169274434,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
29,222.94884048437513,9,5,1.4744202421875656,2.9488404843751312,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
30,138.44236658254133,9,5,0.9711832912706652,1.9423665825413303,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
31,166.11670191575172,9,5,0.3083509578758641,0.6167019157517282,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
32,166.23717523210388,9,5,0.3685876160519408,0.7371752321038816,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
33,80.41748488243988,9,5,-0.04125755878005988,-0.08251511756011976,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
34,122.46741859779,9,5,0.7337092988950025,1.467418597790005,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
35,203.67492972723943,9,5,1.0874648636197104,2.174929727239421,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
36,165.83433835470692,9,5,1.1671691773534596,2.334338354706919,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
37,148.0912174909693,9,5,0.7956087454846554,1.5912174909693109,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
38,83.9923036812992,9,5,0.24615184064960682,0.49230368129921365,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
39,207.11847688394158,9,5,0.309238441970789,0.618476883941578,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
40,78.76589508049202,9,5,-0.11705245975398815,-0.2341049195079763,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
41,165.7052693333224,9,5,1.1026346666612086,2.205269333322417,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
42,167.08828084433094,9,5,1.0441404221654713,2.0882808443309426,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
43,202.2024759110752,7,5,0.3512379555375974,0.7024759110751948,7,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
44,138.93220609175629,9,5,1.2161030458781483,2.4322060917562967,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
45,212.45684022447892,9,5,0.728420112239456,1.456840224478912,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
46,165.5186429497005,9,5,1.0093214748502553,2.0186429497005105,9,True,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
