global_timestep,episode,step_in_episode,model,seed,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked_so_far,done,truncated,timestamp,planner
1,1,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:12.819786,Isaac Sim RRT
2,1,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:12.864897,Isaac Sim RRT
3,1,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:12.912686,Isaac Sim RRT
4,1,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:12.964815,Isaac Sim RRT
5,1,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:13.008380,Isaac Sim RRT
6,1,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:13.056504,Isaac Sim RRT
7,1,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:13.086109,Isaac Sim RRT
8,1,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:13.119701,Isaac Sim RRT
9,1,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:13.147281,Isaac Sim RRT
10,2,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:13.218498,Isaac Sim RRT
11,2,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:13.269674,Isaac Sim RRT
12,2,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:13.320851,Isaac Sim RRT
13,2,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:13.356940,Isaac Sim RRT
14,2,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:13.403591,Isaac Sim RRT
15,2,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:13.434200,Isaac Sim RRT
16,2,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:13.469262,Isaac Sim RRT
17,2,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:13.499837,Isaac Sim RRT
18,2,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:13.530946,Isaac Sim RRT
19,3,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:13.608589,Isaac Sim RRT
20,3,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:13.653726,Isaac Sim RRT
21,3,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:13.771101,Isaac Sim RRT
22,3,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:13.875201,Isaac Sim RRT
23,3,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:13.903271,Isaac Sim RRT
24,3,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:14.030071,Isaac Sim RRT
25,3,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:14.139769,Isaac Sim RRT
26,3,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:14.272589,Isaac Sim RRT
27,3,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:14.325168,Isaac Sim RRT
28,4,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:14.408774,Isaac Sim RRT
29,4,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:14.454490,Isaac Sim RRT
30,4,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:14.519542,Isaac Sim RRT
31,4,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:14.563625,Isaac Sim RRT
32,4,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:14.692130,Isaac Sim RRT
33,4,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:14.737369,Isaac Sim RRT
34,4,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:14.797103,Isaac Sim RRT
35,4,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:14.889670,Isaac Sim RRT
36,4,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:14.971749,Isaac Sim RRT
37,5,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:15.068253,Isaac Sim RRT
38,5,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:15.105283,Isaac Sim RRT
39,5,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:15.139833,Isaac Sim RRT
40,5,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:15.337662,Isaac Sim RRT
41,5,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:15.597798,Isaac Sim RRT
42,5,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:15.684099,Isaac Sim RRT
43,5,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:15.779951,Isaac Sim RRT
44,5,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:15.895491,Isaac Sim RRT
45,5,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:16.052172,Isaac Sim RRT
46,6,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:16.126489,Isaac Sim RRT
47,6,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:16.168114,Isaac Sim RRT
48,6,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:16.207243,Isaac Sim RRT
49,6,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:16.311621,Isaac Sim RRT
50,6,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:16.479762,Isaac Sim RRT
51,6,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:16.602719,Isaac Sim RRT
52,6,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:16.757270,Isaac Sim RRT
53,6,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:16.776848,Isaac Sim RRT
54,6,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:16.902658,Isaac Sim RRT
55,7,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:16.980920,Isaac Sim RRT
56,7,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:17.026636,Isaac Sim RRT
57,7,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:17.056212,Isaac Sim RRT
58,7,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:17.149683,Isaac Sim RRT
59,7,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:17.223947,Isaac Sim RRT
60,7,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:19.342179,Isaac Sim RRT
61,7,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:19.391346,Isaac Sim RRT
62,7,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:19.513817,Isaac Sim RRT
63,7,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:19.609209,Isaac Sim RRT
64,8,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:19.686986,Isaac Sim RRT
65,8,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:19.731143,Isaac Sim RRT
66,8,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:19.851710,Isaac Sim RRT
67,8,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:19.967819,Isaac Sim RRT
68,8,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:20.018935,Isaac Sim RRT
69,8,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:20.053990,Isaac Sim RRT
70,8,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:20.106340,Isaac Sim RRT
71,8,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:20.230678,Isaac Sim RRT
72,8,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:20.327033,Isaac Sim RRT
73,9,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:20.412416,Isaac Sim RRT
74,9,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:20.507638,Isaac Sim RRT
75,9,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:20.558992,Isaac Sim RRT
76,9,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:20.605397,Isaac Sim RRT
77,9,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:20.640891,Isaac Sim RRT
78,9,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:20.669908,Isaac Sim RRT
79,9,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:20.699560,Isaac Sim RRT
80,9,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:20.730716,Isaac Sim RRT
81,9,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:20.759824,Isaac Sim RRT
82,10,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:20.825017,Isaac Sim RRT
83,10,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:20.869105,Isaac Sim RRT
84,10,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:21.013839,Isaac Sim RRT
85,10,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:21.058162,Isaac Sim RRT
86,10,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:21.179642,Isaac Sim RRT
87,10,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:21.230979,Isaac Sim RRT
88,10,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:21.274086,Isaac Sim RRT
89,10,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:21.383555,Isaac Sim RRT
90,10,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:21.435754,Isaac Sim RRT
91,11,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:21.512507,Isaac Sim RRT
92,11,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:21.560732,Isaac Sim RRT
93,11,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:21.597030,Isaac Sim RRT
94,11,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:21.635589,Isaac Sim RRT
95,11,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:21.684644,Isaac Sim RRT
96,11,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:21.755812,Isaac Sim RRT
97,11,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:21.819622,Isaac Sim RRT
98,11,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:21.847284,Isaac Sim RRT
99,11,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:21.879364,Isaac Sim RRT
100,12,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:21.951629,Isaac Sim RRT
101,12,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:21.996907,Isaac Sim RRT
102,12,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:22.037998,Isaac Sim RRT
103,12,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:22.090713,Isaac Sim RRT
104,12,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:22.147929,Isaac Sim RRT
105,12,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:22.218398,Isaac Sim RRT
106,12,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:22.282749,Isaac Sim RRT
107,12,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:22.363007,Isaac Sim RRT
108,12,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:22.427708,Isaac Sim RRT
109,13,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:22.508763,Isaac Sim RRT
110,13,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:22.551888,Isaac Sim RRT
111,13,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:22.666829,Isaac Sim RRT
112,13,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:22.766883,Isaac Sim RRT
113,13,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:22.849907,Isaac Sim RRT
114,13,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:23.026879,Isaac Sim RRT
115,13,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:23.057959,Isaac Sim RRT
116,13,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:23.119256,Isaac Sim RRT
117,13,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:23.224803,Isaac Sim RRT
118,14,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:23.299514,Isaac Sim RRT
119,14,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:23.342130,Isaac Sim RRT
120,14,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:23.376380,Isaac Sim RRT
121,14,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:23.536190,Isaac Sim RRT
122,14,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:23.753432,Isaac Sim RRT
123,14,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:23.849326,Isaac Sim RRT
124,14,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:23.907577,Isaac Sim RRT
125,14,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:23.959703,Isaac Sim RRT
126,14,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:24.056784,Isaac Sim RRT
127,15,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:24.132548,Isaac Sim RRT
128,15,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:24.187533,Isaac Sim RRT
129,15,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:24.259491,Isaac Sim RRT
130,15,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:24.395013,Isaac Sim RRT
131,15,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:24.585853,Isaac Sim RRT
132,15,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:24.675966,Isaac Sim RRT
133,15,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:24.774788,Isaac Sim RRT
134,15,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:24.822264,Isaac Sim RRT
135,15,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:24.853667,Isaac Sim RRT
136,16,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:24.939372,Isaac Sim RRT
137,16,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:24.991470,Isaac Sim RRT
138,16,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:25.047588,Isaac Sim RRT
139,16,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:25.091251,Isaac Sim RRT
140,16,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:25.119878,Isaac Sim RRT
141,16,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:25.155979,Isaac Sim RRT
142,16,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:25.178564,Isaac Sim RRT
143,16,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:25.203195,Isaac Sim RRT
144,16,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:25.233658,Isaac Sim RRT
145,17,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:25.297969,Isaac Sim RRT
146,17,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:25.341084,Isaac Sim RRT
147,17,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:25.392811,Isaac Sim RRT
148,17,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:25.499821,Isaac Sim RRT
149,17,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:25.594697,Isaac Sim RRT
150,17,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:25.642816,Isaac Sim RRT
151,17,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:25.669911,Isaac Sim RRT
152,17,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:25.699553,Isaac Sim RRT
153,17,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:25.727126,Isaac Sim RRT
154,18,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:25.798103,Isaac Sim RRT
155,18,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:25.842295,Isaac Sim RRT
156,18,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:25.917572,Isaac Sim RRT
157,18,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:25.980805,Isaac Sim RRT
158,18,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:26.033075,Isaac Sim RRT
159,18,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:26.079694,Isaac Sim RRT
160,18,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:26.112307,Isaac Sim RRT
161,18,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:26.152891,Isaac Sim RRT
162,18,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:26.186064,Isaac Sim RRT
163,19,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:26.255932,Isaac Sim RRT
164,19,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:26.305072,Isaac Sim RRT
165,19,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:26.369136,Isaac Sim RRT
166,19,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:26.443876,Isaac Sim RRT
167,19,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:26.491606,Isaac Sim RRT
168,19,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:26.561290,Isaac Sim RRT
169,19,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:26.624133,Isaac Sim RRT
170,19,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:26.654242,Isaac Sim RRT
171,19,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:26.688438,Isaac Sim RRT
172,20,1,Heuristic,123,,,True,0.0,0.0,1,False,False,2026-01-19T11:29:26.760056,Isaac Sim RRT
173,20,2,Heuristic,123,,,True,0.0,0.0,2,False,False,2026-01-19T11:29:26.806190,Isaac Sim RRT
174,20,3,Heuristic,123,,,True,0.0,0.0,3,False,False,2026-01-19T11:29:26.840605,Isaac Sim RRT
175,20,4,Heuristic,123,,,True,0.0,0.0,4,False,False,2026-01-19T11:29:26.907290,Isaac Sim RRT
176,20,5,Heuristic,123,,,True,0.0,0.0,5,False,False,2026-01-19T11:29:26.931728,Isaac Sim RRT
177,20,6,Heuristic,123,,,False,0.0,0.0,6,False,False,2026-01-19T11:29:26.963844,Isaac Sim RRT
178,20,7,Heuristic,123,,,False,0.0,0.0,7,False,False,2026-01-19T11:29:26.990052,Isaac Sim RRT
179,20,8,Heuristic,123,,,False,0.0,0.0,8,False,False,2026-01-19T11:29:27.016078,Isaac Sim RRT
180,20,9,Heuristic,123,,,False,0.0,0.0,9,True,False,2026-01-19T11:29:27.044681,Isaac Sim RRT
181,1,1,Duel-DDQN+MASAC,123,15.222640006658935,15.222640006658935,True,0.0,0.0,0,False,False,2026-01-19T11:30:25.868881,Isaac Sim RRT
182,1,2,Duel-DDQN+MASAC,123,15.999999969122314,31.22263997578125,True,0.0,0.0,0,False,False,2026-01-19T11:30:28.218960,Isaac Sim RRT
183,1,3,Duel-DDQN+MASAC,123,55.12632344062662,86.34896341640787,True,0.0,0.0,1,False,False,2026-01-19T11:30:28.312454,Isaac Sim RRT
184,1,4,Duel-DDQN+MASAC,123,44.31578098391917,130.66474440032704,True,0.0,0.0,2,False,False,2026-01-19T11:30:28.419360,Isaac Sim RRT
185,1,5,Duel-DDQN+MASAC,123,47.99432094046147,178.65906534078852,True,0.0,0.0,3,False,False,2026-01-19T11:30:28.587535,Isaac Sim RRT
186,1,6,Duel-DDQN+MASAC,123,8.00868063463114,186.66774597541965,False,0.0,0.0,4,False,False,2026-01-19T11:30:28.671817,Isaac Sim RRT
187,1,7,Duel-DDQN+MASAC,123,3.348953027821274,190.01669900324092,False,0.0,0.0,5,False,False,2026-01-19T11:30:28.713414,Isaac Sim RRT
188,1,8,Duel-DDQN+MASAC,123,16.3328965377926,206.34959554103352,False,0.0,0.0,6,False,False,2026-01-19T11:30:28.778922,Isaac Sim RRT
189,1,9,Duel-DDQN+MASAC,123,7.006627136771245,213.35622267780477,False,0.0,0.0,7,False,False,2026-01-19T11:30:28.916726,Isaac Sim RRT
190,1,10,Duel-DDQN+MASAC,123,20.05478757186373,233.4110102496685,False,0.0,0.0,8,False,False,2026-01-19T11:30:29.053344,Isaac Sim RRT
191,1,11,Duel-DDQN+MASAC,123,58.50662713677124,291.91763738643976,False,0.0,0.0,9,True,False,2026-01-19T11:30:29.235439,Isaac Sim RRT
192,2,1,Duel-DDQN+MASAC,123,45.51423367179743,45.51423367179743,True,0.0,0.0,1,False,False,2026-01-19T11:30:29.295395,Isaac Sim RRT
193,2,2,Duel-DDQN+MASAC,123,48.32195002694371,93.83618369874114,True,0.0,0.0,2,False,False,2026-01-19T11:30:29.354534,Isaac Sim RRT
194,2,3,Duel-DDQN+MASAC,123,-25.0,68.83618369874114,True,0.0,0.0,2,False,False,2026-01-19T11:30:31.509776,Isaac Sim RRT
195,2,4,Duel-DDQN+MASAC,123,-25.0,43.83618369874114,True,0.0,0.0,2,False,False,2026-01-19T11:30:33.607268,Isaac Sim RRT
196,2,5,Duel-DDQN+MASAC,123,-25.0,18.836183698741138,True,0.0,0.0,2,False,False,2026-01-19T11:30:36.016117,Isaac Sim RRT
197,2,6,Duel-DDQN+MASAC,123,3.8098670245220134,22.64605072326315,False,0.0,0.0,3,False,False,2026-01-19T11:30:38.128652,Isaac Sim RRT
198,2,7,Duel-DDQN+MASAC,123,-25.0,-2.3539492767368486,False,0.0,0.0,3,False,False,2026-01-19T11:30:40.305268,Isaac Sim RRT
199,2,8,Duel-DDQN+MASAC,123,-25.0,-27.35394927673685,False,0.0,0.0,3,False,False,2026-01-19T11:30:42.483507,Isaac Sim RRT
200,2,9,Duel-DDQN+MASAC,123,-25.0,-52.35394927673685,False,0.0,0.0,3,False,False,2026-01-19T11:30:44.640897,Isaac Sim RRT
201,2,10,Duel-DDQN+MASAC,123,-25.0,-77.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:30:46.768604,Isaac Sim RRT
202,2,11,Duel-DDQN+MASAC,123,-25.0,-102.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:30:48.918607,Isaac Sim RRT
203,2,12,Duel-DDQN+MASAC,123,-25.0,-127.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:30:51.007836,Isaac Sim RRT
204,2,13,Duel-DDQN+MASAC,123,-25.0,-152.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:30:53.110575,Isaac Sim RRT
205,2,14,Duel-DDQN+MASAC,123,-25.0,-177.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:30:55.178182,Isaac Sim RRT
206,2,15,Duel-DDQN+MASAC,123,-25.0,-202.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:30:57.341182,Isaac Sim RRT
207,2,16,Duel-DDQN+MASAC,123,-25.0,-227.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:30:59.653339,Isaac Sim RRT
208,2,17,Duel-DDQN+MASAC,123,-25.0,-252.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:01.719053,Isaac Sim RRT
209,2,18,Duel-DDQN+MASAC,123,-25.0,-277.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:03.962788,Isaac Sim RRT
210,2,19,Duel-DDQN+MASAC,123,-25.0,-302.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:06.060433,Isaac Sim RRT
211,2,20,Duel-DDQN+MASAC,123,-25.0,-327.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:08.297087,Isaac Sim RRT
212,2,21,Duel-DDQN+MASAC,123,-25.0,-352.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:10.396480,Isaac Sim RRT
213,2,22,Duel-DDQN+MASAC,123,-25.0,-377.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:12.511184,Isaac Sim RRT
214,2,23,Duel-DDQN+MASAC,123,-25.0,-402.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:14.759007,Isaac Sim RRT
215,2,24,Duel-DDQN+MASAC,123,-25.0,-427.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:16.881571,Isaac Sim RRT
216,2,25,Duel-DDQN+MASAC,123,-25.0,-452.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:19.001495,Isaac Sim RRT
217,2,26,Duel-DDQN+MASAC,123,-25.0,-477.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:21.141437,Isaac Sim RRT
218,2,27,Duel-DDQN+MASAC,123,-25.0,-502.35394927673684,False,0.0,0.0,3,False,False,2026-01-19T11:31:23.282413,Isaac Sim RRT
219,2,28,Duel-DDQN+MASAC,123,-25.0,-527.3539492767368,False,0.0,0.0,3,False,False,2026-01-19T11:31:25.410202,Isaac Sim RRT
220,2,29,Duel-DDQN+MASAC,123,-25.0,-552.3539492767368,False,0.0,0.0,3,False,False,2026-01-19T11:31:27.545050,Isaac Sim RRT
221,2,30,Duel-DDQN+MASAC,123,-25.0,-577.3539492767368,False,0.0,0.0,3,False,False,2026-01-19T11:31:29.761556,Isaac Sim RRT
