episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
1,85.32216517594898,9,5,1.1610825879744924,2.3221651759489847,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
2,208.65247773043615,9,5,1.3262388652180683,2.6524777304361367,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
3,139.20661465515053,9,5,1.3533073275752678,2.7066146551505357,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
4,83.80162949554634,9,5,0.1508147477731725,0.301629495546345,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
5,107.93531153640625,9,5,0.46765576820312527,0.9353115364062505,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
6,124.3580825191312,9,5,0.9290412595656027,1.8580825191312054,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
7,128.57081223866143,9,5,0.5354061193307134,1.0708122386614267,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
8,164.001180414077,9,5,1.0005902070385044,2.001180414077009,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
9,139.0132534920112,9,5,1.2566267460055964,2.513253492011193,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
10,167.27619235479847,8,5,1.1380961773992362,2.2761923547984724,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
11,217.3032450530473,9,5,0.9016225265236556,1.8032450530473112,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
12,110.07329514767265,9,5,0.7866475738363248,1.5732951476726496,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
13,176.31076674051235,9,5,0.9053833702561845,1.810766740512369,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
14,165.47868447268024,9,5,0.9893422363401235,1.978684472680247,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
15,123.48113400185959,9,5,0.24056700092979422,0.48113400185958843,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
16,179.9926184405461,9,5,1.246309220273061,2.492618440546122,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
17,80.7931968688221,9,5,0.14659843441105092,0.29319686882210183,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
18,122.08939494034448,9,5,0.2946974701722356,0.5893949403444712,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
19,165.5241691347362,8,5,1.012084567368108,2.024169134736216,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
20,205.62838536310437,9,5,1.3141926815521845,2.628385363104369,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
21,220.781435713524,8,5,1.140717856761998,2.281435713523996,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
22,127.08831090176956,9,5,0.5441554508847808,1.0883109017695616,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
23,80.74446089260292,9,5,0.12223044630146229,0.24446089260292458,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
24,122.1127225117006,8,5,0.5563612558503039,1.1127225117006079,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
25,126.61530919872688,9,5,0.3076545993634424,0.6153091987268848,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
26,126.85337549889938,9,5,0.4266877494496917,0.8533754988993834,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
27,151.07954499417366,9,5,0.7897724970868283,1.5795449941736566,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
28,207.13942975542375,9,5,0.31971487771186813,0.6394297554237363,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
29,188.54090993603288,9,5,0.5204549680164329,1.0409099360328657,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
30,205.6394784613189,9,5,0.31973923065944865,0.6394784613188973,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
31,125.02998787606613,9,5,0.2649939380330657,0.5299878760661314,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,-1,1
