episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
50,137.77796357342436,9,5,1.388981786712189,2.777963573424378,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
51,164.4839480252,9,5,1.241974012600008,2.483948025200016,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
52,83.94889753898447,8,5,1.224448769492236,2.448897538984472,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
53,119.2295365330447,9,5,-0.38523173347764905,-0.7704634669552981,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
54,126.89622866835148,9,5,0.4481143341757441,0.8962286683514882,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
55,165.9120442353883,9,5,1.206022117694157,2.412044235388314,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
56,139.63922880445568,9,5,1.5696144022278506,3.1392288044557013,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
57,166.56948740221776,9,5,0.5347437011088849,1.0694874022177698,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
58,149.92347078099743,8,5,0.9617353904987128,1.9234707809974256,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
59,39.40551100904176,9,5,-0.0472444954791188,-0.0944889909582376,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
60,123.75333257718174,9,5,0.37666628859087237,0.7533325771817447,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
61,44.406172226926046,9,5,1.2030861134630233,2.4061722269260466,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
62,120.86476012514063,9,5,-0.31761993742967776,-0.6352398748593555,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
63,86.04787382949252,9,5,0.5239369147462607,1.0478738294925214,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
64,180.63279634283398,8,5,1.5663981714170037,3.1327963428340073,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
65,29.679354035572274,9,5,0.8396770177861363,1.6793540355722727,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
