episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
1,201.53078469531872,9,5,0.5153923476593669,1.0307846953187338,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
2,201.79525823608466,50,5,0.6476291180423402,1.2952582360846805,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
3,164.7021213770448,9,5,0.35106068852240296,0.7021213770448059,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
4,162.44243645237884,50,5,0.7212182261894267,1.4424364523788533,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
5,201.17320832072448,9,5,1.0866041603622487,2.1732083207244974,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
6,162.12010657357177,9,5,0.5600532867858927,1.1201065735717854,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
7,162.84525667391284,9,5,0.17262833695643126,0.3452566739128625,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
8,202.944695795166,11,5,1.2223478975830129,2.4446957951660258,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
9,201.72967920647912,9,5,1.3648396032395682,2.7296792064791364,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
10,201.0783058053131,9,5,1.0391529026565602,2.0783058053131205,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
11,193.1827961481337,9,5,1.0913980740668476,2.1827961481336953,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
12,200.58067676322796,9,5,0.7903383816139873,1.5806767632279746,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
13,160.8774790001281,9,5,0.6887395000640525,1.377479000128105,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
14,81.02689773500238,50,5,0.26344886750119023,0.5268977350023805,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
15,202.38810756264877,9,5,0.9440537813243917,1.8881075626487833,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
16,121.55659010683746,50,5,0.7782950534187347,1.5565901068374695,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
17,190.5410768068556,9,5,1.2705384034278095,2.541076806855619,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
18,79.40149055461265,50,5,0.20074527730632952,0.40149055461265903,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
19,79.93674206954128,9,5,0.4683710347706462,0.9367420695412924,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
20,162.65318131016693,9,5,0.8265906550834696,1.6531813101669393,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
21,161.69649146391438,9,5,0.3482457319571941,0.6964914639143882,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
22,80.25708717328197,50,5,0.6285435866409923,1.2570871732819846,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
23,121.4759331015274,9,5,0.7379665507637054,1.4759331015274109,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
24,40.28057619821777,50,5,0.39028809910888773,0.7805761982177755,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
25,203.48568602858734,9,5,0.7428430142936757,1.4856860285873514,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
26,200.89129991616048,9,5,0.945649958080242,1.891299916160484,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
27,80.2796835325349,50,5,0.6398417662674571,1.2796835325349143,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
28,199.70123548958514,50,5,0.3506177447925834,0.7012354895851668,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
29,201.06458791436634,9,5,1.0322939571831729,2.0645879143663457,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
30,201.6528771640403,50,5,0.576438582020154,1.152877164040308,3,0.3333333333333333,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
31,204.86853721635677,9,5,0.6842686081783946,1.3685372163567893,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
32,202.419442260849,9,5,0.9597211304245046,1.9194422608490092,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
33,203.3642900873933,9,5,0.6821450436966594,1.3642900873933188,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
34,199.944747476748,9,5,0.47237373837401225,0.9447474767480245,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
35,80.34236413460857,50,5,0.6711820673042919,1.3423641346085837,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
36,202.2043650394554,9,5,0.852182519727712,1.704365039455424,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
37,205.93243093575276,9,5,0.46621546787638457,0.9324309357527691,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
38,201.91946526824188,9,5,0.7097326341209462,1.4194652682418925,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
39,201.5842810025659,9,5,1.2921405012829499,2.5842810025658998,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
40,159.98631952963336,50,5,0.24315976481669127,0.48631952963338254,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
41,213.97995290431467,9,5,1.2399764521573442,2.4799529043146884,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
42,162.61735266016922,9,5,0.808676330084614,1.617352660169228,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
43,40.25047096502533,50,5,0.3752354825126658,0.7504709650253316,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
44,81.30072051071625,50,5,0.4003602553581258,0.8007205107162516,4,0.4444444444444444,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
45,202.23880084061707,50,5,0.8694004203085394,1.7388008406170787,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
46,202.00135948716354,9,5,0.7506797435817769,1.5013594871635538,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
47,203.28107806502533,9,5,0.6405390325126699,1.2810780650253397,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
48,40.217841713545226,50,5,0.35892085677261454,0.7178417135452291,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
49,200.55238152827062,9,5,0.776190764135311,1.552381528270622,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
50,161.17456590699157,9,5,0.8372829534957926,1.6745659069915853,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
51,200.73207474962302,9,5,0.8660373748115205,1.732074749623041,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
52,160.60667610609306,9,5,0.5533380530465414,1.1066761060930828,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
53,201.53428949132987,50,5,0.5171447456649446,1.0342894913298892,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
54,201.53520348130417,50,5,0.5176017406520894,1.0352034813041788,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
55,201.85328539668274,9,5,0.6766426983413747,1.3532853966827494,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
56,124.07466653102276,9,5,0.5373332655113852,1.0746665310227703,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
57,200.58297170485295,9,5,0.7914858524264792,1.5829717048529584,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,-1,1
