global_timestep,episode,step_in_episode,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked,done,truncated,algorithm,scenario,planner,seed,run_id
1,1,1,40.592041356555214,40.592041356555214,True,0.7960206782776084,1.5920413565552167,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
2,1,2,39.345279158634796,79.93732051519001,True,0.7186602575950064,1.4373205151900128,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
3,1,3,41.02643877415146,120.96375928934147,True,0.7318796446707357,1.4637592893414715,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
4,1,4,41.27171117214645,162.23547046148792,True,0.8677352307439626,1.7354704614879253,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
5,1,5,0.0,162.23547046148792,True,0.8677352307439626,1.7354704614879253,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
6,1,6,0.0,162.23547046148792,False,0.8677352307439626,1.7354704614879253,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
7,1,7,0.0,162.23547046148792,False,0.8677352307439626,1.7354704614879253,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
8,1,8,0.0,162.23547046148792,False,0.8677352307439626,1.7354704614879253,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
9,1,9,0.0,162.23547046148792,False,0.8677352307439626,1.7354704614879253,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
10,2,1,44.81186860947098,44.81186860947098,True,0.40593430473548886,0.8118686094709777,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
11,2,2,0.0,44.81186860947098,False,0.40593430473548886,0.8118686094709777,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
12,2,3,0.0,44.81186860947098,True,0.40593430473548886,0.8118686094709777,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
13,2,4,0.0,44.81186860947098,True,0.40593430473548886,0.8118686094709777,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
14,2,5,0.0,44.81186860947098,True,0.40593430473548886,0.8118686094709777,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
15,2,6,0.0,44.81186860947098,True,0.40593430473548886,0.8118686094709777,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
16,2,7,0.0,44.81186860947098,False,0.40593430473548886,0.8118686094709777,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
17,2,8,0.0,44.81186860947098,False,0.40593430473548886,0.8118686094709777,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
18,2,9,0.0,44.81186860947098,False,0.40593430473548886,0.8118686094709777,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
19,3,1,43.852815253726234,43.852815253726234,True,0.9264076268631186,1.8528152537262372,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
20,3,2,39.401912035030975,83.25472728875721,True,0.8773636443786063,1.7547272887572125,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
21,3,3,0.0,83.25472728875721,True,0.8773636443786063,1.7547272887572125,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
22,3,4,41.09585684685196,124.35058413560917,True,0.9252920678045858,1.8505841356091717,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
23,3,5,0.0,124.35058413560917,True,0.9252920678045858,1.8505841356091717,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
24,3,6,0.0,124.35058413560917,False,0.9252920678045858,1.8505841356091717,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
25,3,7,0.0,124.35058413560917,False,0.9252920678045858,1.8505841356091717,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
26,3,8,0.0,124.35058413560917,False,0.9252920678045858,1.8505841356091717,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
27,3,9,0.0,124.35058413560917,False,0.9252920678045858,1.8505841356091717,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
28,4,1,58.75089375071511,58.75089375071511,True,1.3754468753575555,2.750893750715111,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
29,4,2,39.378954471630706,98.12984822234581,True,1.3149241111729089,2.6298482223458177,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
30,4,3,41.00000006107773,139.12984828342354,True,1.314924141711773,2.629848283423546,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
31,4,4,39.48851078896011,178.61835907238367,True,1.3091795361918297,2.6183590723836594,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
32,4,5,41.09602815060104,219.71438722298473,True,1.3571936114923515,2.714387222984703,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
33,4,6,0.0,219.71438722298473,False,1.3571936114923515,2.714387222984703,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
34,4,7,0.0,219.71438722298473,False,1.3571936114923515,2.714387222984703,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
35,4,8,0.0,219.71438722298473,False,1.3571936114923515,2.714387222984703,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
36,4,9,0.0,219.71438722298473,False,1.3571936114923515,2.714387222984703,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
37,5,1,29.492531447102277,29.492531447102277,True,0.7462657235511381,1.4925314471022761,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
38,5,2,39.40620643047775,68.89873787758003,True,0.6993689387900144,1.3987378775800288,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
39,5,3,0.0,68.89873787758003,True,0.6993689387900144,1.3987378775800288,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
40,5,4,0.0,68.89873787758003,True,0.6993689387900144,1.3987378775800288,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
41,5,5,39.48851078896011,108.38724866654015,True,0.6936243332700711,1.3872486665401422,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
42,5,6,0.0,108.38724866654015,False,0.6936243332700711,1.3872486665401422,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
43,5,7,0.0,108.38724866654015,False,0.6936243332700711,1.3872486665401422,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
44,5,8,0.0,108.38724866654015,False,0.6936243332700711,1.3872486665401422,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
45,6,1,41.04745525268997,41.04745525268997,True,0.02372762634498593,0.04745525268997186,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
46,6,2,0.0,41.04745525268997,False,0.02372762634498593,0.04745525268997186,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
47,6,3,0.0,41.04745525268997,True,0.02372762634498593,0.04745525268997186,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
48,6,4,0.0,41.04745525268997,True,0.02372762634498593,0.04745525268997186,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
49,6,5,0.0,41.04745525268997,True,0.02372762634498593,0.04745525268997186,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
50,6,6,0.0,41.04745525268997,True,0.02372762634498593,0.04745525268997186,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
51,6,7,0.0,41.04745525268997,False,0.02372762634498593,0.04745525268997186,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
52,6,8,0.0,41.04745525268997,False,0.02372762634498593,0.04745525268997186,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
53,6,9,0.0,41.04745525268997,False,0.02372762634498593,0.04745525268997186,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
54,7,1,44.674224080128326,44.674224080128326,True,0.3371120400641632,0.6742240801283264,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
55,7,2,0.0,44.674224080128326,False,0.3371120400641632,0.6742240801283264,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
56,7,3,44.68097943214859,89.35520351227692,True,0.6776017561384582,1.3552035122769164,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
57,7,4,0.0,89.35520351227692,True,0.6776017561384582,1.3552035122769164,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
58,7,5,0.0,89.35520351227692,True,0.6776017561384582,1.3552035122769164,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
59,7,6,0.0,89.35520351227692,True,0.6776017561384582,1.3552035122769164,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
60,7,7,0.0,89.35520351227692,False,0.6776017561384582,1.3552035122769164,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
61,7,8,0.0,89.35520351227692,False,0.6776017561384582,1.3552035122769164,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
