global_timestep,episode,step_in_episode,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked,done,truncated,algorithm,scenario,planner,seed,run_id
55,7,1,44.15628646134495,44.15628646134495,True,1.0781432306724752,2.1562864613449504,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
56,7,2,41.05861383823837,85.21490029958332,True,1.1074501497916616,2.214900299583323,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
57,7,3,39.38439709095444,124.59929739053776,True,1.0496486952688802,2.0992973905377603,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
58,7,4,41.00000006107773,165.59929745161548,True,1.0496487258077443,2.0992974516154885,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
59,7,5,39.34711218917595,204.94640964079144,True,0.9732048203957209,1.9464096407914417,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
60,7,6,0.0,204.94640964079144,False,0.9732048203957209,1.9464096407914417,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
61,7,7,0.0,204.94640964079144,False,0.9732048203957209,1.9464096407914417,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
62,7,8,0.0,204.94640964079144,False,0.9732048203957209,1.9464096407914417,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
63,7,9,0.0,204.94640964079144,False,0.9732048203957209,1.9464096407914417,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
64,8,1,44.188838703624,44.188838703624,True,1.0944193518120016,2.188838703624003,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
65,8,2,0.0,44.188838703624,False,1.0944193518120016,2.188838703624003,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
66,8,3,0.0,44.188838703624,True,1.0944193518120016,2.188838703624003,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
67,8,4,41.02643877415146,85.21527747777546,True,1.107638738887731,2.215277477775462,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
68,8,5,0.0,85.21527747777546,True,1.107638738887731,2.215277477775462,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
69,8,6,41.08815258888687,126.30343006666233,True,1.1517150333311665,2.303430066662333,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
70,8,7,0.0,126.30343006666233,False,1.1517150333311665,2.303430066662333,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
71,8,8,0.0,126.30343006666233,False,1.1517150333311665,2.303430066662333,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
72,8,9,0.0,126.30343006666233,False,1.1517150333311665,2.303430066662333,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
73,9,1,58.63847712569222,58.63847712569222,True,1.3192385628461114,2.638477125692223,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
74,9,2,39.39758330730881,98.03606043300103,True,1.268030216500515,2.53606043300103,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
75,9,3,41.109972895664825,139.14603332866585,True,1.3230166643329277,2.6460333286658555,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
76,9,4,39.48851078896011,178.63454411762598,True,1.3172720588129845,2.634544117625969,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
77,9,5,41.02643877415146,219.66098289177745,True,1.3304914458887138,2.6609828917774276,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
78,9,6,0.0,219.66098289177745,False,1.3304914458887138,2.6609828917774276,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
79,9,7,0.0,219.66098289177745,False,1.3304914458887138,2.6609828917774276,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
80,9,8,0.0,219.66098289177745,False,1.3304914458887138,2.6609828917774276,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
81,9,9,0.0,219.66098289177745,False,1.3304914458887138,2.6609828917774276,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
82,10,1,44.518319429440155,44.518319429440155,True,0.2591597147200775,0.518319429440155,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
83,10,2,0.0,44.518319429440155,False,0.2591597147200775,0.518319429440155,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
84,10,3,38.891932489452714,83.41025191889287,True,-0.044874040553565364,-0.08974808110713073,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
85,10,4,41.068647267399186,124.47889918629205,True,-0.010550406853972127,-0.021100813707944255,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
86,10,5,0.0,124.47889918629205,True,-0.010550406853972127,-0.021100813707944255,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
87,10,6,0.0,124.47889918629205,True,-0.010550406853972127,-0.021100813707944255,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
88,10,7,0.0,124.47889918629205,False,-0.010550406853972127,-0.021100813707944255,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
89,10,8,0.0,124.47889918629205,False,-0.010550406853972127,-0.021100813707944255,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
90,10,9,0.0,124.47889918629205,False,-0.010550406853972127,-0.021100813707944255,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
91,11,1,44.77014702705826,44.77014702705826,True,0.385073513529129,0.770147027058258,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
92,11,2,41.29966634659256,86.06981337365082,True,0.5349066868254089,1.0698133736508177,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
93,11,3,0.0,86.06981337365082,True,0.5349066868254089,1.0698133736508177,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
94,11,4,0.0,86.06981337365082,True,0.5349066868254089,1.0698133736508177,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
95,11,5,41.00000006107773,127.06981343472854,True,0.534906717364273,1.069813434728546,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
96,11,6,0.0,127.06981343472854,False,0.534906717364273,1.069813434728546,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
97,11,7,0.0,127.06981343472854,False,0.534906717364273,1.069813434728546,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
98,11,8,0.0,127.06981343472854,False,0.534906717364273,1.069813434728546,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
99,12,1,44.062837345591774,44.062837345591774,True,1.0314186727958883,2.0628373455917766,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
100,12,2,0.0,44.062837345591774,False,1.0314186727958883,2.0628373455917766,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
101,12,3,41.0971774473616,85.16001479295338,True,1.0800073964766896,2.1600147929533793,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
102,12,4,41.00000006107773,126.1600148540311,True,1.0800074270155537,2.1600148540311075,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
103,12,5,0.0,126.1600148540311,True,1.0800074270155537,2.1600148540311075,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
104,12,6,41.00000006107773,167.16001491510883,True,1.0800074575544178,2.1600149151088357,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
105,12,7,0.0,167.16001491510883,False,1.0800074575544178,2.1600149151088357,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
106,12,8,0.0,167.16001491510883,False,1.0800074575544178,2.1600149151088357,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
107,13,1,58.65115300707802,58.65115300707802,True,1.325576503539013,2.651153007078026,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
108,13,2,41.30496233849014,99.95611534556816,True,1.4780576727840844,2.956115345568169,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
109,13,3,41.00000006107773,140.9561154066459,True,1.4780577033229485,2.956115406645897,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
110,13,4,41.02643877415146,181.98255418079737,True,1.4912770903986778,2.9825541807973557,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
111,13,5,0.0,181.98255418079737,True,1.4912770903986778,2.9825541807973557,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
112,13,6,0.0,181.98255418079737,False,1.4912770903986778,2.9825541807973557,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
113,13,7,0.0,181.98255418079737,False,1.4912770903986778,2.9825541807973557,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
114,13,8,0.0,181.98255418079737,False,1.4912770903986778,2.9825541807973557,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
