episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
54,81.29738658451538,50,5,0.39869329225769246,0.7973865845153849,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
55,202.21559711753082,9,5,0.8577985587654164,1.7155971175308329,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
56,202.0215095525856,9,5,0.760754776292806,1.521509552585612,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
57,200.68167206542827,9,5,0.840836032714146,1.681672065428292,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
58,40.22522935163727,50,5,0.36261467581863505,0.7252293516372701,4,0.4444444444444444,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
59,201.99009122906875,9,5,0.7450456145343831,1.4900912290687662,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
60,202.25715055524063,9,5,0.8785752776203206,1.7571505552406412,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
61,202.17006197034073,9,5,0.8350309851703694,1.6700619703407389,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
62,160.7453220370598,9,5,0.6226610185299013,1.2453220370598026,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
63,160.5706532598077,9,5,0.5353266299038575,1.070653259807715,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
64,80.35575813275463,50,5,0.6778790663773204,1.3557581327546409,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
65,202.38740815008916,9,5,0.9437040750445822,1.8874081500891644,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
66,201.98554856792518,9,5,0.7427742839625978,1.4855485679251956,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
67,201.53112557428219,9,5,1.2655627871411022,2.5311255742822043,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
68,80.58104020142059,50,5,0.7905201007102987,1.5810402014205973,4,0.4444444444444444,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
69,193.56487749306444,9,5,0.5324387465322293,1.0648774930644587,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
70,200.33318063514568,9,5,0.6665903175728496,1.3331806351456992,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
71,121.6357323197052,9,5,0.8178661598526031,1.6357323197052063,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
72,121.56308468853683,9,5,0.7815423442684204,1.5630846885368408,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
73,192.33647360042926,9,5,1.4182368002146328,2.8364736004292657,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
74,160.34067331079322,9,5,0.4203366553966178,0.8406733107932356,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
75,160.83812999295196,9,5,0.6690649964759867,1.3381299929519734,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
76,120.91511693274231,11,5,1.2075584663711578,2.4151169327423156,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
77,161.1800041155716,9,5,0.8400020577858012,1.6800041155716023,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
78,163.35452204512558,9,5,0.42726102256279397,0.8545220451255879,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
79,162.30547201638805,9,5,0.6527360081940339,1.3054720163880678,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
80,200.66599740240787,9,5,0.832998701203945,1.66599740240789,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
81,162.19113617705307,9,5,0.5955680885265391,1.1911361770530782,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
82,120.02674634756383,50,5,0.7633731737819154,1.5267463475638308,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
83,204.54345342414715,9,5,0.521726712073582,1.043453424147164,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
84,201.8304845818404,9,5,0.6652422909202078,1.3304845818404156,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
85,160.0254952312051,50,5,1.0127476156025574,2.025495231205115,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
86,150.85482855905974,9,5,1.17741427952987,2.35482855905974,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
87,202.20654889403534,9,5,0.8532744470176747,1.7065488940353495,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
88,203.63265510855865,9,5,0.8163275542793325,1.632655108558665,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
89,150.31925731773666,9,5,0.9096286588683298,1.8192573177366596,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
90,150.76275866411956,9,5,1.1313793320597847,2.2627586641195694,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
91,201.081917198722,9,5,1.0409585993610007,2.0819171987220013,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
92,166.09750676160442,9,5,0.29875338080221864,0.5975067616044373,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
93,161.2002190904518,9,5,0.8501095452259104,1.7002190904518208,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
94,193.08545664219304,9,5,1.0427283210965308,2.0854566421930616,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
95,190.47955729638122,9,5,1.2397786481906146,2.479557296381229,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
96,161.17056417035064,9,5,0.8352820851753275,1.670564170350655,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
97,201.19930554463372,9,5,1.0996527723168616,2.1993055446337233,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
98,80.30751985531933,50,5,0.6537599276596691,1.3075198553193381,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
99,160.48309682134467,50,5,0.4915484106723441,0.9830968213446882,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
100,202.062774134529,9,5,0.7813870672645071,1.5627741345290143,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
101,165.93629932408916,9,5,0.21814966204458924,0.4362993240891785,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
102,80.29206949692852,50,5,0.646034748464265,1.29206949692853,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
