episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
1,202.12939912053054,9,5,0.8146995602652785,1.629399120530557,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
2,204.5289683462722,50,5,0.5144841731361055,1.028968346272211,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
3,188.88300435033338,9,5,1.1915021751666934,2.383004350333387,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
4,200.53935893032764,50,5,0.7696794651638297,1.5393589303276594,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
5,200.50259989611033,9,5,0.7512999480551628,1.5025998961103255,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
6,191.0254170977201,50,5,0.7627085488600555,1.525417097720111,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
7,159.77012578967887,50,5,0.8850628948394431,1.7701257896788862,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
8,161.70771030441614,50,5,1.1038551522080797,2.2077103044161595,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
9,188.03074922331163,50,5,0.7653746116558194,1.5307492233116389,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
10,192.79326353607664,9,5,0.8966317680383226,1.7932635360766451,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
11,202.12370510185994,9,5,0.8118525509299734,1.6237051018599469,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
12,39.72252418317631,50,5,0.11126209158815725,0.2225241831763145,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
13,149.8918896708837,50,5,0.6959448354418568,1.3918896708837136,5,0.5555555555555556,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
14,162.60399686860046,10,5,0.801998434300236,1.603996868600472,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
15,159.68109995132076,9,5,0.8405499756603882,1.6810999513207765,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
16,203.33547903384007,9,5,0.66773951692004,1.33547903384008,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
17,200.64639129697036,9,5,0.8231956484851888,1.6463912969703776,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
18,160.60338430436326,9,5,0.5516921521816347,1.1033843043632694,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,42,1
