episode,model,seed,agent1_reward,success,cubes_picked,pick_failures,successful_picks,unreachable_cubes,path_efficiency,action_entropy,agent2_reward,reshuffles_performed,total_distance_reduced,total_time_saved,total_reward,episode_length,duration,timestamp,planner,grid_size,num_cubes
3,SAC-Continuous+MASAC,42,-475.24701753457754,False,1,0,1,8,1.0,0.0,202.36783703623962,5,0.9339185181198171,1.8678370362396342,-272.8791804983379,50,1.104438304901123,2026-01-19T04:51:19.018193,Isaac Sim RRT,4,9
4,SAC-Continuous+MASAC,42,-470.40287827635296,False,1,0,1,8,1.0,0.0,202.1332409030075,5,0.8166204515037587,1.6332409030075175,-268.26963737334546,50,1.3580632209777832,2026-01-19T04:51:20.403825,Isaac Sim RRT,4,9
5,SAC-Continuous+MASAC,42,-471.83292629465626,False,1,0,1,8,1.0,0.0,202.20777049123,5,0.8538852456150106,1.7077704912300211,-269.62515580342625,50,1.3140437602996826,2026-01-19T04:51:21.758412,Isaac Sim RRT,4,9
6,SAC-Continuous+MASAC,42,-470.3163199101595,False,1,0,1,8,1.0,0.0,202.32059969960403,5,0.9102998498020223,1.8205996996040446,-267.9957202105555,50,1.3707551956176758,2026-01-19T04:51:23.146693,Isaac Sim RRT,4,9
7,SAC-Continuous+MASAC,42,-470.28960651878083,False,1,0,1,8,1.0,0.0,201.56118890105438,5,1.2805944505271962,2.5611889010543925,-268.72841761772645,50,1.3217804431915283,2026-01-19T04:51:24.487489,Isaac Sim RRT,4,9
8,SAC-Continuous+MASAC,42,-470.3079548514845,False,1,0,1,8,1.0,0.0,201.27547993718338,5,1.1377399685916951,2.2754799371833903,-269.03247491430113,50,1.1604187488555908,2026-01-19T04:51:25.671447,Isaac Sim RRT,4,9
9,SAC-Continuous+MASAC,42,-474.5268301482106,False,1,0,1,8,1.0,0.0,181.7882116085167,5,0.6441058042583516,1.2882116085167032,-292.7386185396939,50,1.1478698253631592,2026-01-19T04:51:26.844362,Isaac Sim RRT,4,9
10,SAC-Continuous+MASAC,42,-470.21495904357846,False,1,0,1,8,1.0,0.0,202.3507855182762,5,0.9253927591381124,1.8507855182762247,-267.86417352530225,50,1.1304080486297607,2026-01-19T04:51:28.021813,Isaac Sim RRT,4,9
11,SAC-Continuous+MASAC,42,-471.7973636171256,False,1,0,1,8,1.0,0.0,201.49031820355606,5,0.49515910177803546,0.9903182035560709,-270.30704541356954,50,1.3348088264465332,2026-01-19T04:51:29.408770,Isaac Sim RRT,4,9
12,SAC-Continuous+MASAC,42,-474.0081628135613,False,1,0,1,8,1.0,0.0,200.89626416026306,5,0.9481320801315358,1.8962641602630717,-273.1118986532982,50,1.2378675937652588,2026-01-19T04:51:30.671073,Isaac Sim RRT,4,9
13,SAC-Continuous+MASAC,42,-469.3153429129465,False,1,0,1,8,1.0,0.0,192.23993601475738,5,1.3699680073786944,2.739936014757389,-277.07540689818916,50,1.3726718425750732,2026-01-19T04:51:32.092666,Isaac Sim RRT,4,9
14,SAC-Continuous+MASAC,42,-470.3073229200314,False,1,0,1,8,1.0,0.0,202.2253852134819,5,0.8626926067409566,1.7253852134819132,-268.0819377065495,50,1.1413142681121826,2026-01-19T04:51:33.268497,Isaac Sim RRT,4,9
15,SAC-Continuous+MASAC,42,-470.3833305137524,False,1,0,1,8,1.0,0.0,200.49633452194072,5,0.7481672609703716,1.4963345219407431,-269.88699599181166,50,1.3113174438476562,2026-01-19T04:51:34.627031,Isaac Sim RRT,4,9
16,SAC-Continuous+MASAC,42,-473.6904650436974,False,1,0,1,8,1.0,0.0,201.41271021424484,5,1.2063551071224263,2.4127102142448527,-272.27775482945253,50,1.363671064376831,2026-01-19T04:51:36.022743,Isaac Sim RRT,4,9
17,SAC-Continuous+MASAC,42,-469.9673447156903,False,1,0,1,8,1.0,0.0,181.5026552325363,5,1.251327616268163,2.502655232536326,-288.46468948315396,50,1.3432886600494385,2026-01-19T04:51:37.430234,Isaac Sim RRT,4,9
18,SAC-Continuous+MASAC,42,-470.2810598407213,False,1,0,1,8,1.0,0.0,200.3211938983078,5,0.6605969491539052,1.3211938983078104,-269.9598659424135,50,1.4253571033477783,2026-01-19T04:51:38.899698,Isaac Sim RRT,4,9
19,SAC-Continuous+MASAC,42,-465.2396468340642,False,1,0,1,8,1.0,0.0,201.20602216778946,5,1.1030110838947347,2.2060221677894694,-264.03362466627476,50,1.2897672653198242,2026-01-19T04:51:40.228240,Isaac Sim RRT,4,9
20,SAC-Continuous+MASAC,42,-478.02921121867087,False,1,0,1,8,1.0,0.0,202.16275992451858,5,0.8313799622592977,1.6627599245185953,-275.8664512941523,50,1.34660005569458,2026-01-19T04:51:41.622659,Isaac Sim RRT,4,9
