timestep,gat_episode,gat_reward,gat_avg_reward_100,gat_success_rate,gat_episode_length,masac_episode,masac_reward,masac_avg_reward_100,masac_success_rate,masac_episode_length
3465,240,132.056141,79.450875,0.952222,4,133,-492.00101704567226,-168.47198016129332,0.8244444444444444,50
3466,240,145.938548,79.450875,0.952222,5,133,-517.0010170456723,-168.47198016129332,0.8244444444444444,50
3467,240,193.663051,79.450875,0.952222,6,133,-542.0010170456723,-168.47198016129332,0.8244444444444444,50
3468,240,210.6251,79.450875,0.952222,7,133,-567.0010170456723,-168.47198016129332,0.8244444444444444,50
3469,240,185.6251,79.450875,0.952222,8,133,-592.0010170456723,-168.47198016129332,0.8244444444444444,50
3470,240,160.6251,79.450875,0.952222,9,133,-617.0010170456723,-168.47198016129332,0.8244444444444444,50
3471,240,135.6251,79.450875,0.952222,10,133,-642.0010170456723,-168.47198016129332,0.8244444444444444,50
3472,240,110.6251,79.450875,0.952222,11,133,-667.0010170456723,-168.47198016129332,0.8244444444444444,50
3473,240,171.256814,79.450875,0.952222,12,133,-692.0010170456723,-168.47198016129332,0.8244444444444444,50
3474,241,53.812464,78.392543,0.951111,1,133,-717.0010170456723,-168.47198016129332,0.8244444444444444,50
3475,241,101.037672,78.392543,0.951111,2,133,-742.0010170456723,-168.47198016129332,0.8244444444444444,50
3476,241,106.477235,78.392543,0.951111,3,133,-767.0010170456723,-168.47198016129332,0.8244444444444444,50
3477,241,165.099239,78.392543,0.951111,4,133,-792.0010170456723,-168.47198016129332,0.8244444444444444,50
3478,241,171.200594,78.392543,0.951111,5,133,-817.0010170456723,-168.47198016129332,0.8244444444444444,50
3479,241,183.4785,78.392543,0.951111,6,133,-817.0010170456723,-168.47198016129332,0.8244444444444444,50
3480,241,190.43212,78.392543,0.951111,7,134,55.379819118083205,-168.92935120246977,0.8244444444444444,9
3481,241,218.985808,78.392543,0.951111,8,134,59.80133845013293,-168.92935120246977,0.8244444444444444,9
3482,241,281.119962,78.392543,0.951111,9,134,65.46059850649283,-168.92935120246977,0.8244444444444444,9
3483,242,47.442806,77.96904,0.951111,1,134,114.42815888597907,-168.92935120246977,0.8244444444444444,9
3484,242,97.979898,77.96904,0.951111,2,134,160.96993359919912,-168.92935120246977,0.8244444444444444,9
3485,242,93.217322,77.96904,0.951111,3,134,212.20530366280636,-168.92935120246977,0.8244444444444444,9
3486,242,101.75359,77.96904,0.951111,4,134,219.21239133967427,-168.92935120246977,0.8244444444444444,9
3487,242,161.313424,77.96904,0.951111,5,134,228.96439731549475,-168.92935120246977,0.8244444444444444,9
3488,242,169.091278,77.96904,0.951111,6,134,289.6823045646079,-168.92935120246977,0.8244444444444444,9
3489,242,175.993514,77.96904,0.951111,7,135,56.785056047424725,-168.87493774265687,0.8244444444444444,9
3490,242,195.551096,77.96904,0.951111,8,135,108.165072749312,-168.87493774265687,0.8244444444444444,9
3491,242,255.282794,77.96904,0.951111,9,135,158.1984517573178,-168.87493774265687,0.8244444444444444,9
3492,243,47.000243,78.022515,0.951111,1,135,203.0921944178316,-168.87493774265687,0.8244444444444444,9
3493,243,54.714667,78.022515,0.951111,2,135,249.61027723842776,-168.87493774265687,0.8244444444444444,9
3494,243,57.348921,78.022515,0.951111,3,135,265.5820264700263,-168.87493774265687,0.8244444444444444,9
3495,243,104.954576,78.022515,0.951111,4,135,273.7423443584478,-168.87493774265687,0.8244444444444444,9
3496,243,153.871631,78.022515,0.951111,5,135,293.1829318704849,-168.87493774265687,0.8244444444444444,9
3497,243,152.06347,78.022515,0.951111,6,135,348.287229137483,-168.87493774265687,0.8244444444444444,9
3498,243,160.029477,78.022515,0.951111,7,136,47.12736693532592,-182.69895852096928,0.8166666666666668,50
3499,243,168.364972,78.022515,0.951111,8,136,94.54341248964953,-182.69895852096928,0.8166666666666668,50
3500,243,228.020646,78.022515,0.951111,9,136,109.91619349705614,-182.69895852096928,0.8166666666666668,50
3501,244,58.055004,77.762809,0.951111,1,136,84.91619349705614,-182.69895852096928,0.8166666666666668,50
3502,244,111.517422,77.762809,0.951111,2,136,59.91619349705614,-182.69895852096928,0.8166666666666668,50
3503,244,110.41888,77.762809,0.951111,3,136,34.91619349705614,-182.69895852096928,0.8166666666666668,50
3504,244,116.556241,77.762809,0.951111,4,136,9.916193497056142,-182.69895852096928,0.8166666666666668,50
3505,244,172.077557,77.762809,0.951111,5,136,-15.083806502943858,-182.69895852096928,0.8166666666666668,50
3506,244,180.113691,77.762809,0.951111,6,136,-40.08380650294386,-182.69895852096928,0.8166666666666668,50
3507,244,187.170802,77.762809,0.951111,7,136,-65.08380650294386,-182.69895852096928,0.8166666666666668,50
3508,244,195.147895,77.762809,0.951111,8,136,-90.08380650294386,-182.69895852096928,0.8166666666666668,50
3509,244,254.654522,77.762809,0.951111,9,136,-115.08380650294386,-182.69895852096928,0.8166666666666668,50
3510,245,50.425407,89.334459,0.953333,1,136,-140.08380650294384,-182.69895852096928,0.8166666666666668,50
3511,245,99.025527,89.334459,0.953333,2,136,-165.08380650294384,-182.69895852096928,0.8166666666666668,50
3512,245,103.985736,89.334459,0.953333,3,136,-190.08380650294384,-182.69895852096928,0.8166666666666668,50
3513,245,109.679852,89.334459,0.953333,4,136,-215.08380650294384,-182.69895852096928,0.8166666666666668,50
3514,245,166.278111,89.334459,0.953333,5,136,-240.08380650294384,-182.69895852096928,0.8166666666666668,50
3515,245,182.832464,89.334459,0.953333,6,136,-265.08380650294384,-182.69895852096928,0.8166666666666668,50
3516,245,199.060272,89.334459,0.953333,7,136,-290.08380650294384,-182.69895852096928,0.8166666666666668,50
3517,245,209.240365,89.334459,0.953333,8,136,-315.08380650294384,-182.69895852096928,0.8166666666666668,50
3518,245,269.776499,89.334459,0.953333,9,136,-340.08380650294384,-182.69895852096928,0.8166666666666668,50
3519,246,37.873408,90.292226,0.953333,1,136,-365.08380650294384,-182.69895852096928,0.8166666666666668,50
3520,246,84.558405,90.292226,0.953333,2,136,-390.08380650294384,-182.69895852096928,0.8166666666666668,50
3521,246,128.103583,90.292226,0.953333,3,136,-415.08380650294384,-182.69895852096928,0.8166666666666668,50
3522,246,175.2707,90.292226,0.953333,4,136,-440.08380650294384,-182.69895852096928,0.8166666666666668,50
3523,246,174.997558,90.292226,0.953333,5,136,-465.08380650294384,-182.69895852096928,0.8166666666666668,50
3524,246,183.603257,90.292226,0.953333,6,136,-490.08380650294384,-182.69895852096928,0.8166666666666668,50
3525,246,198.779384,90.292226,0.953333,7,136,-515.0838065029438,-182.69895852096928,0.8166666666666668,50
3526,246,227.155336,90.292226,0.953333,8,136,-540.0838065029438,-182.69895852096928,0.8166666666666668,50
3527,246,289.300661,90.292226,0.953333,9,136,-565.0838065029438,-182.69895852096928,0.8166666666666668,50
3528,247,46.508434,94.014818,0.954444,1,136,-590.0838065029438,-182.69895852096928,0.8166666666666668,50
3529,247,94.095271,94.014818,0.954444,2,136,-615.0838065029438,-182.69895852096928,0.8166666666666668,50
3530,247,138.201504,94.014818,0.954444,3,136,-640.0838065029438,-182.69895852096928,0.8166666666666668,50
3531,247,133.38836,94.014818,0.954444,4,136,-665.0838065029438,-182.69895852096928,0.8166666666666668,50
3532,247,141.75483,94.014818,0.954444,5,136,-690.0838065029438,-182.69895852096928,0.8166666666666668,50
3533,247,166.679471,94.014818,0.954444,6,136,-715.0838065029438,-182.69895852096928,0.8166666666666668,50
3534,247,176.568116,94.014818,0.954444,7,136,-740.0838065029438,-182.69895852096928,0.8166666666666668,50
3535,247,196.125698,94.014818,0.954444,8,136,-765.0838065029438,-182.69895852096928,0.8166666666666668,50
3536,247,255.40565,94.014818,0.954444,9,136,-790.0838065029438,-182.69895852096928,0.8166666666666668,50
3537,248,49.20983,95.602392,0.955556,1,136,-815.0838065029438,-182.69895852096928,0.8166666666666668,50
3538,248,96.637861,95.602392,0.955556,2,136,-840.0838065029438,-182.69895852096928,0.8166666666666668,50
3539,248,71.637861,95.602392,0.955556,3,136,-865.0838065029438,-182.69895852096928,0.8166666666666668,50
3540,248,124.999523,95.602392,0.955556,4,136,-890.0838065029438,-182.69895852096928,0.8166666666666668,50
3541,248,99.999523,95.602392,0.955556,5,136,-915.0838065029438,-182.69895852096928,0.8166666666666668,50
3542,248,74.999523,95.602392,0.955556,6,136,-940.0838065029438,-182.69895852096928,0.8166666666666668,50
3543,248,78.957926,95.602392,0.955556,7,136,-965.0838065029438,-182.69895852096928,0.8166666666666668,50
3544,248,53.957926,95.602392,0.955556,8,136,-990.0838065029438,-182.69895852096928,0.8166666666666668,50
3545,248,28.957926,95.602392,0.955556,9,136,-1015.0838065029438,-182.69895852096928,0.8166666666666668,50
3546,248,3.957926,95.602392,0.955556,10,136,-1040.0838065029438,-182.69895852096928,0.8166666666666668,50
3547,248,11.464135,95.602392,0.955556,11,136,-1040.0838065029438,-182.69895852096928,0.8166666666666668,50
3548,248,-13.535865,95.602392,0.955556,12,137,55.634502903616685,-194.237165342981,0.8133333333333335,50
3549,248,-38.535865,95.602392,0.955556,13,137,106.33104885691112,-194.237165342981,0.8133333333333335,50
3550,248,-63.535865,95.602392,0.955556,14,137,156.25714769173342,-194.237165342981,0.8133333333333335,50
3551,248,-88.535865,95.602392,0.955556,15,137,205.3674165227984,-194.237165342981,0.8133333333333335,50
3552,248,-113.535865,95.602392,0.955556,16,137,253.35101269197395,-194.237165342981,0.8133333333333335,50
3553,248,-138.535865,95.602392,0.955556,17,137,228.35101269197395,-194.237165342981,0.8133333333333335,50
3554,248,-129.224314,95.602392,0.955556,18,137,203.35101269197395,-194.237165342981,0.8133333333333335,50
3555,248,-154.224314,95.602392,0.955556,19,137,178.35101269197395,-194.237165342981,0.8133333333333335,50
3556,248,-150.473356,95.602392,0.955556,20,137,153.35101269197395,-194.237165342981,0.8133333333333335,50
3557,248,-175.473356,95.602392,0.955556,21,137,128.35101269197395,-194.237165342981,0.8133333333333335,50
3558,248,-200.473356,95.602392,0.955556,22,137,103.35101269197396,-194.237165342981,0.8133333333333335,50
3559,248,-225.473356,95.602392,0.955556,23,137,78.35101269197395,-194.237165342981,0.8133333333333335,50
3560,248,-250.473356,95.602392,0.955556,24,137,53.35101269197395,-194.237165342981,0.8133333333333335,50
3561,248,-275.473356,95.602392,0.955556,25,137,28.35101269197395,-194.237165342981,0.8133333333333335,50
3562,248,-300.473356,95.602392,0.955556,26,137,3.351012691973949,-194.237165342981,0.8133333333333335,50
3563,248,-325.473356,95.602392,0.955556,27,137,-21.64898730802605,-194.237165342981,0.8133333333333335,50
3564,248,-350.473356,95.602392,0.955556,28,137,-46.64898730802605,-194.237165342981,0.8133333333333335,50
3565,248,-375.473356,95.602392,0.955556,29,137,-71.64898730802605,-194.237165342981,0.8133333333333335,50
3566,248,-400.473356,95.602392,0.955556,30,137,-96.64898730802604,-194.237165342981,0.8133333333333335,50
3567,248,-425.473356,95.602392,0.955556,31,137,-121.64898730802604,-194.237165342981,0.8133333333333335,50
3568,248,-450.473356,95.602392,0.955556,32,137,-146.64898730802605,-194.237165342981,0.8133333333333335,50
3569,248,-475.473356,95.602392,0.955556,33,137,-171.64898730802605,-194.237165342981,0.8133333333333335,50
3570,248,-500.473356,95.602392,0.955556,34,137,-196.64898730802605,-194.237165342981,0.8133333333333335,50
3571,248,-525.473356,95.602392,0.955556,35,137,-221.64898730802605,-194.237165342981,0.8133333333333335,50
3572,248,-470.154916,95.602392,0.955556,36,137,-246.64898730802605,-194.237165342981,0.8133333333333335,50
3573,249,47.305889,88.912001,0.954444,1,137,-271.64898730802605,-194.237165342981,0.8133333333333335,50
3574,249,95.597221,88.912001,0.954444,2,137,-296.64898730802605,-194.237165342981,0.8133333333333335,50
3575,249,70.597221,88.912001,0.954444,3,137,-321.64898730802605,-194.237165342981,0.8133333333333335,50
3576,249,129.713676,88.912001,0.954444,4,137,-346.64898730802605,-194.237165342981,0.8133333333333335,50
3577,249,104.713676,88.912001,0.954444,5,137,-371.6489873080261,-194.237165342981,0.8133333333333335,50
3578,249,79.713676,88.912001,0.954444,6,137,-396.6489873080261,-194.237165342981,0.8133333333333335,50
3579,249,54.713676,88.912001,0.954444,7,137,-421.6489873080261,-194.237165342981,0.8133333333333335,50
3580,249,29.713676,88.912001,0.954444,8,137,-446.6489873080261,-194.237165342981,0.8133333333333335,50
3581,249,4.713676,88.912001,0.954444,9,137,-471.6489873080261,-194.237165342981,0.8133333333333335,50
3582,249,-20.286324,88.912001,0.954444,10,137,-496.6489873080261,-194.237165342981,0.8133333333333335,50
3583,249,-45.286324,88.912001,0.954444,11,137,-521.6489873080261,-194.237165342981,0.8133333333333335,50
3584,249,-70.286324,88.912001,0.954444,12,137,-546.6489873080261,-194.237165342981,0.8133333333333335,50
3585,249,-95.286324,88.912001,0.954444,13,137,-571.6489873080261,-194.237165342981,0.8133333333333335,50
3586,249,-120.286324,88.912001,0.954444,14,137,-596.6489873080261,-194.237165342981,0.8133333333333335,50
3587,249,-145.286324,88.912001,0.954444,15,137,-621.6489873080261,-194.237165342981,0.8133333333333335,50
3588,249,-170.286324,88.912001,0.954444,16,137,-646.6489873080261,-194.237165342981,0.8133333333333335,50
3589,249,-195.286324,88.912001,0.954444,17,137,-671.6489873080261,-194.237165342981,0.8133333333333335,50
3590,249,-220.286324,88.912001,0.954444,18,137,-696.6489873080261,-194.237165342981,0.8133333333333335,50
3591,249,-245.286324,88.912001,0.954444,19,137,-721.6489873080261,-194.237165342981,0.8133333333333335,50
3592,249,-270.286324,88.912001,0.954444,20,137,-746.6489873080261,-194.237165342981,0.8133333333333335,50
3593,249,-295.286324,88.912001,0.954444,21,137,-771.6489873080261,-194.237165342981,0.8133333333333335,50
3594,249,-320.286324,88.912001,0.954444,22,137,-796.6489873080261,-194.237165342981,0.8133333333333335,50
3595,249,-345.286324,88.912001,0.954444,23,137,-821.6489873080261,-194.237165342981,0.8133333333333335,50
3596,249,-370.286324,88.912001,0.954444,24,137,-817.4508909533307,-194.237165342981,0.8133333333333335,50
3597,249,-395.286324,88.912001,0.954444,25,137,-817.4508909533307,-194.237165342981,0.8133333333333335,50
3598,249,-420.286324,88.912001,0.954444,26,138,55.2547647783197,-182.22677922136882,0.8177777777777778,9
3599,249,-445.286324,88.912001,0.954444,27,138,67.34670661900688,-182.22677922136882,0.8177777777777778,9
3600,249,-470.286324,88.912001,0.954444,28,138,116.68557097168872,-182.22677922136882,0.8177777777777778,9
3601,249,-495.286324,88.912001,0.954444,29,138,165.03351938063366,-182.22677922136882,0.8177777777777778,9
3602,249,-520.286324,88.912001,0.954444,30,138,213.01841320253064,-182.22677922136882,0.8177777777777778,9
3603,249,-545.286324,88.912001,0.954444,31,138,260.9972679414236,-182.22677922136882,0.8177777777777778,9
3604,249,-570.286324,88.912001,0.954444,32,138,268.0038950781949,-182.22677922136882,0.8177777777777778,9
3605,249,-595.286324,88.912001,0.954444,33,138,286.96039588804985,-182.22677922136882,0.8177777777777778,9
3606,249,-620.286324,88.912001,0.954444,34,138,346.46702302482106,-182.22677922136882,0.8177777777777778,9
3607,249,-645.286324,88.912001,0.954444,35,139,55.70656696574786,-170.09838159955868,0.8222222222222223,9
3608,249,-670.286324,88.912001,0.954444,36,139,112.58459865468754,-170.09838159955868,0.8222222222222223,9
3609,249,-695.286324,88.912001,0.954444,37,139,161.8959375487105,-170.09838159955868,0.8222222222222223,9
3610,249,-720.286324,88.912001,0.954444,38,139,210.91742447856475,-170.09838159955868,0.8222222222222223,9
3611,249,-745.286324,88.912001,0.954444,39,139,227.1823779595233,-170.09838159955868,0.8222222222222223,9
3612,249,-770.286324,88.912001,0.954444,40,139,234.18900509629452,-170.09838159955868,0.8222222222222223,9
3613,249,-795.286324,88.912001,0.954444,41,139,241.1956322330658,-170.09838159955868,0.8222222222222223,9
3614,249,-780.181074,88.912001,0.954444,42,139,253.64639786786856,-170.09838159955868,0.8222222222222223,9
3615,249,-805.181074,88.912001,0.954444,43,139,313.3848304822535,-170.09838159955868,0.8222222222222223,9
3616,249,-830.181074,88.912001,0.954444,44,140,55.47260785529608,-157.80595092288365,0.8266666666666667,9
3617,249,-855.181074,88.912001,0.954444,45,140,103.955582552603,-157.80595092288365,0.8266666666666667,9
3618,249,-880.181074,88.912001,0.954444,46,140,153.3989797165494,-157.80595092288365,0.8266666666666667,9
3619,249,-905.181074,88.912001,0.954444,47,140,201.53922735406744,-157.80595092288365,0.8266666666666667,9
3620,249,-930.181074,88.912001,0.954444,48,140,249.4802872347432,-157.80595092288365,0.8266666666666667,9
3621,249,-955.181074,88.912001,0.954444,49,140,256.48691437151444,-157.80595092288365,0.8266666666666667,9
3622,249,-955.181074,88.912001,0.954444,50,140,263.4935415082857,-157.80595092288365,0.8266666666666667,9
3623,250,47.751157,76.381265,0.948889,1,140,283.485231856664,-157.80595092288365,0.8266666666666667,9
3624,250,95.005841,76.381265,0.948889,2,140,340.5050723580472,-157.80595092288365,0.8266666666666667,9
3625,250,103.041975,76.381265,0.948889,3,141,55.906053949281386,-168.12006095445236,0.8244444444444444,50
3626,250,119.412787,76.381265,0.948889,4,141,104.531132401722,-168.12006095445236,0.8244444444444444,50
3627,250,94.412787,76.381265,0.948889,5,141,151.33040227981326,-168.12006095445236,0.8244444444444444,50
3628,250,69.412787,76.381265,0.948889,6,141,202.1455253288397,-168.12006095445236,0.8244444444444444,50
3629,250,44.412787,76.381265,0.948889,7,141,251.24502293054485,-168.12006095445236,0.8244444444444444,50
3630,250,19.412787,76.381265,0.948889,8,141,259.46293017965803,-168.12006095445236,0.8244444444444444,50
3631,250,-5.587213,76.381265,0.948889,9,141,278.38902346046666,-168.12006095445236,0.8244444444444444,50
3632,250,-30.587213,76.381265,0.948889,10,141,253.38902346046663,-168.12006095445236,0.8244444444444444,50
3633,250,-55.587213,76.381265,0.948889,11,141,228.38902346046663,-168.12006095445236,0.8244444444444444,50
3634,250,-80.587213,76.381265,0.948889,12,141,203.38902346046663,-168.12006095445236,0.8244444444444444,50
3635,250,-105.587213,76.381265,0.948889,13,141,178.38902346046666,-168.12006095445236,0.8244444444444444,50
3636,250,-130.587213,76.381265,0.948889,14,141,153.38902346046666,-168.12006095445236,0.8244444444444444,50
3637,250,-155.587213,76.381265,0.948889,15,141,128.38902346046666,-168.12006095445236,0.8244444444444444,50
3638,250,-180.587213,76.381265,0.948889,16,141,103.38902346046666,-168.12006095445236,0.8244444444444444,50
3639,250,-205.587213,76.381265,0.948889,17,141,78.38902346046666,-168.12006095445236,0.8244444444444444,50
3640,250,-230.587213,76.381265,0.948889,18,141,53.38902346046666,-168.12006095445236,0.8244444444444444,50
3641,250,-255.587213,76.381265,0.948889,19,141,28.38902346046666,-168.12006095445236,0.8244444444444444,50
3642,250,-280.587213,76.381265,0.948889,20,141,3.3890234604666603,-168.12006095445236,0.8244444444444444,50
3643,250,-305.587213,76.381265,0.948889,21,141,-21.61097653953334,-168.12006095445236,0.8244444444444444,50
3644,250,-330.587213,76.381265,0.948889,22,141,-46.61097653953334,-168.12006095445236,0.8244444444444444,50
3645,250,-355.587213,76.381265,0.948889,23,141,-71.61097653953334,-168.12006095445236,0.8244444444444444,50
3646,250,-380.587213,76.381265,0.948889,24,141,-96.61097653953334,-168.12006095445236,0.8244444444444444,50
3647,250,-405.587213,76.381265,0.948889,25,141,-121.61097653953334,-168.12006095445236,0.8244444444444444,50
3648,250,-430.587213,76.381265,0.948889,26,141,-146.61097653953334,-168.12006095445236,0.8244444444444444,50
3649,250,-455.587213,76.381265,0.948889,27,141,-171.61097653953334,-168.12006095445236,0.8244444444444444,50
3650,250,-480.587213,76.381265,0.948889,28,141,-196.6109765395333,-168.12006095445236,0.8244444444444444,50
3651,250,-505.587213,76.381265,0.948889,29,141,-221.6109765395333,-168.12006095445236,0.8244444444444444,50
3652,250,-530.587213,76.381265,0.948889,30,141,-246.6109765395333,-168.12006095445236,0.8244444444444444,50
3653,250,-555.587213,76.381265,0.948889,31,141,-271.61097653953334,-168.12006095445236,0.8244444444444444,50
3654,250,-580.587213,76.381265,0.948889,32,141,-296.61097653953334,-168.12006095445236,0.8244444444444444,50
3655,250,-605.587213,76.381265,0.948889,33,141,-321.61097653953334,-168.12006095445236,0.8244444444444444,50
3656,250,-630.587213,76.381265,0.948889,34,141,-346.61097653953334,-168.12006095445236,0.8244444444444444,50
3657,250,-623.015685,76.381265,0.948889,35,141,-371.6109765395333,-168.12006095445236,0.8244444444444444,50
3658,250,-648.015685,76.381265,0.948889,36,141,-396.6109765395333,-168.12006095445236,0.8244444444444444,50
3659,250,-673.015685,76.381265,0.948889,37,141,-421.6109765395333,-168.12006095445236,0.8244444444444444,50
3660,250,-698.015685,76.381265,0.948889,38,141,-446.6109765395333,-168.12006095445236,0.8244444444444444,50
3661,250,-723.015685,76.381265,0.948889,39,141,-471.6109765395333,-168.12006095445236,0.8244444444444444,50
3662,250,-748.015685,76.381265,0.948889,40,141,-496.6109765395333,-168.12006095445236,0.8244444444444444,50
3663,250,-773.015685,76.381265,0.948889,41,141,-521.6109765395333,-168.12006095445236,0.8244444444444444,50
3664,250,-798.015685,76.381265,0.948889,42,141,-546.6109765395333,-168.12006095445236,0.8244444444444444,50
3665,250,-790.747577,76.381265,0.948889,43,141,-571.6109765395333,-168.12006095445236,0.8244444444444444,50
3666,250,-774.039723,76.381265,0.948889,44,141,-596.6109765395333,-168.12006095445236,0.8244444444444444,50
3667,250,-799.039723,76.381265,0.948889,45,141,-621.6109765395333,-168.12006095445236,0.8244444444444444,50
3668,250,-824.039723,76.381265,0.948889,46,141,-646.6109765395333,-168.12006095445236,0.8244444444444444,50
3669,250,-849.039723,76.381265,0.948889,47,141,-671.6109765395333,-168.12006095445236,0.8244444444444444,50
3670,250,-874.039723,76.381265,0.948889,48,141,-696.6109765395333,-168.12006095445236,0.8244444444444444,50
3671,250,-862.260151,76.381265,0.948889,49,141,-721.6109765395333,-168.12006095445236,0.8244444444444444,50
3672,250,-862.260151,76.381265,0.948889,50,141,-746.6109765395333,-168.12006095445236,0.8244444444444444,50
3673,251,46.785836,76.558257,0.95,1,141,-771.6109765395333,-168.12006095445236,0.8244444444444444,50
3674,251,50.320903,76.558257,0.95,2,141,-771.6109765395333,-168.12006095445236,0.8244444444444444,50
3675,251,55.164076,76.558257,0.95,3,142,55.203089185510095,-155.84971254541563,0.8288888888888889,9
3676,251,102.221482,76.558257,0.95,4,142,59.15207582440452,-155.84971254541563,0.8288888888888889,9
3677,251,150.697528,76.558257,0.95,5,142,108.09008771014248,-155.84971254541563,0.8288888888888889,9
3678,251,148.897272,76.558257,0.95,6,142,156.01898583246611,-155.84971254541563,0.8288888888888889,9
3679,251,156.863279,76.558257,0.95,7,142,172.30610238085814,-155.84971254541563,0.8288888888888889,9
3680,251,164.961244,76.558257,0.95,8,142,220.26633722476973,-155.84971254541563,0.8288888888888889,9
3681,251,224.616917,76.558257,0.95,9,142,227.27296436154097,-155.84971254541563,0.8288888888888889,9
3682,252,46.289023,82.608733,0.951111,1,142,235.77668270302743,-155.84971254541563,0.8288888888888889,9
3683,252,95.289337,82.608733,0.951111,2,142,295.2833098397987,-155.84971254541563,0.8288888888888889,9
3684,252,147.257213,82.608733,0.951111,3,143,56.84750910887482,-156.39814182790366,0.8288888888888889,9
3685,252,191.309334,82.608733,0.951111,4,143,59.7236917628894,-156.39814182790366,0.8288888888888889,9
3686,252,194.613464,82.608733,0.951111,5,143,110.42759522774124,-156.39814182790366,0.8288888888888889,9
3687,252,202.762923,82.608733,0.951111,6,143,118.12650355392958,-156.39814182790366,0.8288888888888889,9
3688,252,219.317275,82.608733,0.951111,7,143,166.09895967460128,-156.39814182790366,0.8288888888888889,9
3689,252,235.707901,82.608733,0.951111,8,143,212.6155162586633,-156.39814182790366,0.8288888888888889,9
3690,252,297.842055,82.608733,0.951111,9,143,229.1573694749117,-156.39814182790366,0.8288888888888889,9
3691,253,64.745778,82.147906,0.951111,1,143,237.2130049511118,-156.39814182790366,0.8288888888888889,9
3692,253,112.245433,82.147906,0.951111,2,143,296.71963208788304,-156.39814182790366,0.8288888888888889,9
3693,253,119.468828,82.147906,0.951111,3,144,46.16730924731338,-168.42424927153593,0.8244444444444444,50
3694,253,168.980771,82.147906,0.951111,4,144,96.45020182834062,-168.42424927153593,0.8244444444444444,50
3695,253,215.002319,82.147906,0.951111,5,144,143.4804954352794,-168.42424927153593,0.8244444444444444,50
3696,253,222.946282,82.147906,0.951111,6,144,191.72189752425257,-168.42424927153593,0.8244444444444444,50
3697,253,232.6932,82.147906,0.951111,7,144,200.21579335025552,-168.42424927153593,0.8244444444444444,50
3698,253,249.70735,82.147906,0.951111,8,144,175.21579335025552,-168.42424927153593,0.8244444444444444,50
3699,253,310.425258,82.147906,0.951111,9,144,150.21579335025552,-168.42424927153593,0.8244444444444444,50
3700,254,53.439552,82.269387,0.951111,1,144,125.21579335025552,-168.42424927153593,0.8244444444444444,50
3701,254,103.638161,82.269387,0.951111,2,144,100.21579335025552,-168.42424927153593,0.8244444444444444,50
3702,254,101.024818,82.269387,0.951111,3,144,75.21579335025552,-168.42424927153593,0.8244444444444444,50
3703,254,117.193771,82.269387,0.951111,4,144,50.21579335025552,-168.42424927153593,0.8244444444444444,50
3704,254,141.728839,82.269387,0.951111,5,144,25.215793350255524,-168.42424927153593,0.8244444444444444,50
3705,254,156.807586,82.269387,0.951111,6,144,0.2157933502555238,-168.42424927153593,0.8244444444444444,50
3706,254,165.34672,82.269387,0.951111,7,144,-24.78420664974448,-168.42424927153593,0.8244444444444444,50
3707,254,140.34672,82.269387,0.951111,8,144,-49.78420664974448,-168.42424927153593,0.8244444444444444,50
3708,254,115.34672,82.269387,0.951111,9,144,-74.78420664974448,-168.42424927153593,0.8244444444444444,50
3709,254,160.754404,82.269387,0.951111,10,144,-99.78420664974448,-168.42424927153593,0.8244444444444444,50
3710,255,48.964213,81.345311,0.95,1,144,-124.78420664974448,-168.42424927153593,0.8244444444444444,50
3711,255,42.777877,81.345311,0.95,2,144,-149.78420664974448,-168.42424927153593,0.8244444444444444,50
3712,255,53.689051,81.345311,0.95,3,144,-174.78420664974448,-168.42424927153593,0.8244444444444444,50
3713,255,60.312304,81.345311,0.95,4,144,-199.78420664974448,-168.42424927153593,0.8244444444444444,50
3714,255,58.210608,81.345311,0.95,5,144,-224.78420664974448,-168.42424927153593,0.8244444444444444,50
3715,255,65.485889,81.345311,0.95,6,144,-249.78420664974448,-168.42424927153593,0.8244444444444444,50
3716,255,72.962453,81.345311,0.95,7,144,-274.7842066497445,-168.42424927153593,0.8244444444444444,50
3717,255,82.359823,81.345311,0.95,8,144,-299.7842066497445,-168.42424927153593,0.8244444444444444,50
3718,255,141.838038,81.345311,0.95,9,144,-324.7842066497445,-168.42424927153593,0.8244444444444444,50
3719,256,44.698377,80.400327,0.95,1,144,-349.7842066497445,-168.42424927153593,0.8244444444444444,50
3720,256,44.303736,80.400327,0.95,2,144,-374.7842066497445,-168.42424927153593,0.8244444444444444,50
3721,256,58.822108,80.400327,0.95,3,144,-399.7842066497445,-168.42424927153593,0.8244444444444444,50
3722,256,106.177131,80.400327,0.95,4,144,-424.7842066497445,-168.42424927153593,0.8244444444444444,50
3723,256,112.607508,80.400327,0.95,5,144,-449.7842066497445,-168.42424927153593,0.8244444444444444,50
3724,256,87.607508,80.400327,0.95,6,144,-474.7842066497445,-168.42424927153593,0.8244444444444444,50
3725,256,62.607508,80.400327,0.95,7,144,-499.7842066497445,-168.42424927153593,0.8244444444444444,50
3726,256,37.607508,80.400327,0.95,8,144,-524.7842066497444,-168.42424927153593,0.8244444444444444,50
3727,256,12.607508,80.400327,0.95,9,144,-549.7842066497444,-168.42424927153593,0.8244444444444444,50
3728,256,-12.392492,80.400327,0.95,10,144,-574.7842066497444,-168.42424927153593,0.8244444444444444,50
