step,episode,loss,reward,epsilon
440,48,2.565727,17.252870,0.151113
441,48,2.379469,47.734071,0.150357
442,49,2.335134,22.956777,0.149606
443,49,3.803796,19.880982,0.148857
444,49,3.499661,7.777786,0.148113
445,49,2.632690,8.650903,0.147373
446,49,2.896483,9.157117,0.146636
447,49,3.292395,10.466253,0.145903
448,49,2.843838,9.690761,0.145173
449,49,2.894358,19.424149,0.144447
450,49,2.740996,51.240374,0.143725
451,50,3.373812,22.924175,0.143006
452,50,3.632032,19.556741,0.142291
453,50,2.694681,22.366593,0.141580
454,50,3.001029,24.075784,0.140872
455,50,3.545574,18.572935,0.140168
456,50,2.951496,15.197755,0.139467
457,50,3.658882,12.841584,0.138769
458,50,2.575610,8.997908,0.138076
459,50,3.751590,51.970406,0.137385
460,51,3.846816,21.759939,0.136698
461,51,4.091584,18.911813,0.136015
462,51,3.994750,25.208662,0.135335
463,51,3.105144,19.705824,0.134658
464,51,2.759223,8.497629,0.133985
465,51,2.704741,9.120671,0.133315
466,51,3.429099,22.211110,0.132648
467,51,2.274111,19.322357,0.131985
468,51,2.725798,61.205025,0.131325
469,52,3.286023,23.517933,0.130668
470,52,2.956950,19.225690,0.130015
471,52,2.976127,10.605980,0.129365
472,52,2.431343,18.064100,0.128718
473,52,2.447911,8.072651,0.128075
474,52,2.968567,22.219994,0.127434
475,52,3.276676,10.479474,0.126797
476,52,3.639291,20.158527,0.126163
477,52,3.260156,60.616784,0.125532
478,53,3.480725,17.008684,0.124905
479,53,3.076276,9.469266,0.124280
480,53,2.801390,25.206220,0.123659
481,53,2.886474,23.801454,0.123040
482,53,2.706588,19.465720,0.122425
483,53,3.458022,21.290543,0.121813
484,53,2.334649,20.666603,0.121204
485,53,2.638013,10.204654,0.120598
486,53,2.120744,49.539536,0.119995
487,54,2.611662,20.424425,0.119395
488,54,2.978449,25.183574,0.118798
489,54,2.812005,24.113862,0.118204
490,54,2.479233,13.963613,0.117613
491,54,2.652355,10.776014,0.117025
492,54,1.711618,8.370018,0.116440
493,54,2.073440,13.636998,0.115858
494,54,2.836937,17.709550,0.115278
495,54,2.727816,58.651073,0.114702
496,55,2.621208,18.952424,0.114128
497,55,2.700546,9.110136,0.113558
498,55,3.430296,8.883240,0.112990
499,55,2.766062,10.614908,0.112425
500,55,1.618761,10.652424,0.111863
501,55,2.965820,23.004447,0.111304
502,55,2.495669,10.712225,0.110747
503,55,2.367341,20.092605,0.110193
504,55,2.086674,52.877647,0.109642
505,56,2.712562,22.590209,0.109094
506,56,3.527400,9.399793,0.108549
507,56,3.002745,20.754807,0.108006
508,56,2.930167,20.160808,0.107466
509,56,2.983356,10.720662,0.106929
510,56,3.689962,9.945573,0.106394
511,56,3.456392,15.174341,0.105862
512,56,2.762195,14.887467,0.105333
513,56,2.701885,52.281352,0.104806
514,57,2.936985,18.749063,0.104282
515,57,3.680669,21.570632,0.103761
516,57,2.375319,18.355190,0.103242
517,57,2.339053,15.153398,0.102726
518,57,2.209981,20.946680,0.102212
519,57,3.345959,18.678842,0.101701
520,57,2.834410,10.463502,0.101192
521,57,2.719195,20.746964,0.100686
522,57,2.256700,47.786874,0.100183
523,58,2.588409,22.449731,0.099682
524,58,2.935121,9.997383,0.099184
525,58,2.608362,15.166858,0.098688
526,58,3.017386,20.113971,0.098194
527,58,2.934510,25.948031,0.097703
528,58,2.597950,25.197447,0.097215
529,58,2.745548,9.853752,0.096729
530,58,2.494697,10.690620,0.096245
531,58,2.766946,57.499390,0.095764
532,59,3.402796,20.128540,0.095285
533,59,2.778524,23.633026,0.094809
534,59,2.648564,19.344226,0.094335
535,59,2.838125,23.566780,0.093863
536,59,3.538068,20.934529,0.093394
537,59,3.119499,8.868184,0.092927
538,59,3.396721,10.788214,0.092462
539,59,3.130782,25.203226,0.092000
540,59,2.748372,57.334905,0.091540
541,60,2.952537,18.573181,0.091082
542,60,2.105626,19.841368,0.090627
543,60,2.430736,19.238231,0.090173
544,60,2.489939,18.485410,0.089723
545,60,2.950197,10.426198,0.089274
546,60,2.314164,10.788971,0.088828
547,60,2.215111,23.155149,0.088383
548,60,2.799590,14.250825,0.087942
549,60,2.768357,50.488117,0.087502
550,61,2.934723,17.979848,0.087064
551,61,3.251108,10.873737,0.086629
552,61,2.507902,20.698017,0.086196
553,61,3.054262,8.084929,0.085765
554,61,2.753453,10.461031,0.085336
555,61,2.461641,24.064327,0.084909
556,61,2.772104,21.049748,0.084485
557,61,2.828385,10.697088,0.084062
558,61,2.792833,51.358822,0.083642
559,62,2.303110,24.870290,0.083224
560,62,2.572437,19.493995,0.082808
561,62,3.221075,10.318336,0.082394
562,62,2.861987,11.501576,0.081982
563,62,2.538495,21.749502,0.081572
564,62,2.466977,24.084102,0.081164
565,62,1.926127,8.942090,0.080758
566,62,2.748258,10.435133,0.080354
567,62,3.677052,58.866556,0.079953
568,63,3.281537,23.919214,0.079553
569,63,3.505227,17.627518,0.079155
570,63,2.192014,9.285498,0.078759
571,63,2.948517,22.199746,0.078366
572,63,2.923219,10.751096,0.077974
573,63,2.672056,25.236185,0.077584
574,63,2.775316,5.683325,0.077196
575,63,2.436584,1.425477,0.076810
576,63,3.278559,58.014791,0.076426
577,64,2.372130,20.852407,0.076044
578,64,3.155713,18.340874,0.075664
579,64,2.710981,10.639982,0.075285
580,64,2.631447,10.056244,0.074909
581,64,2.019495,20.497223,0.074534
582,64,2.323968,18.585035,0.074162
583,64,2.461636,11.388952,0.073791
584,64,2.469686,14.708833,0.073422
585,64,2.486719,57.796693,0.073055
586,65,2.248121,19.401213,0.072689
587,65,2.204525,23.600306,0.072326
588,65,1.734607,18.602156,0.071964
589,65,2.299022,18.435167,0.071605
590,65,2.371552,22.143247,0.071247
591,65,2.198315,24.126931,0.070890
592,65,1.902845,18.400374,0.070536
593,65,1.901662,10.738787,0.070183
594,65,1.995461,61.047786,0.069832
595,66,3.149292,21.972381,0.069483
596,66,2.769474,15.217705,0.069136
597,66,2.047199,17.954333,0.068790
598,66,2.219163,19.635939,0.068446
599,66,2.683580,9.910856,0.068104
600,66,2.720831,8.560505,0.067763
601,66,2.371448,10.695821,0.067424
602,66,1.917431,10.447470,0.067087
603,66,2.519026,53.403587,0.066752
604,67,2.328451,25.288476,0.066418
605,67,2.192108,19.614756,0.066086
606,67,1.863691,25.239665,0.065756
607,67,2.832220,13.399769,0.065427
608,67,2.697732,11.389989,0.065100
609,67,2.304132,18.877076,0.064774
610,67,2.021816,10.445861,0.064450
611,67,2.457568,10.743381,0.064128
612,67,3.066831,55.180305,0.063807
613,68,2.301630,18.150037,0.063488
614,68,1.881917,18.016102,0.063171
615,68,2.008063,20.648455,0.062855
616,68,2.630838,21.419799,0.062541
617,68,3.164235,25.184365,0.062228
618,68,2.383497,8.445700,0.061917
619,68,2.483002,10.699424,0.061607
620,68,2.007392,10.658918,0.061299
621,68,1.786494,62.467043,0.060993
622,69,2.822029,19.200196,0.060688
623,69,2.789304,19.558149,0.060384
624,69,2.843918,25.219321,0.060083
625,69,2.830380,18.687321,0.059782
626,69,3.385560,21.140588,0.059483
627,69,3.140665,9.129417,0.059186
628,69,2.327292,10.168994,0.058890
629,69,2.534803,8.526793,0.058595
630,69,2.934291,51.360941,0.058302
631,70,2.359680,18.484363,0.058011
632,70,2.532789,9.722533,0.057721
633,70,2.538027,22.101501,0.057432
634,70,2.730844,21.110442,0.057145
635,70,3.046832,9.363576,0.056859
636,70,3.761837,8.956406,0.056575
637,70,2.708729,10.736971,0.056292
638,70,2.227021,10.596126,0.056011
639,70,3.531106,54.824781,0.055731
640,71,2.543720,19.519737,0.055452
641,71,2.336024,21.697162,0.055175
642,71,2.576997,8.151778,0.054899
643,71,2.690804,10.726133,0.054624
644,71,2.580532,18.734444,0.054351
645,71,2.045585,10.702992,0.054080
646,71,2.653210,20.330069,0.053809
647,71,2.546608,17.543695,0.053540
648,71,1.850888,63.178945,0.053272
649,72,2.631571,23.666034,0.053006
650,72,2.137240,13.914044,0.052741
651,72,2.335979,18.838312,0.052477
652,72,2.431108,9.403148,0.052215
653,72,2.502311,21.409866,0.051954
654,72,2.629736,10.399548,0.051694
655,72,2.559280,10.749668,0.051436
656,72,2.444469,20.564200,0.051178
657,72,2.556704,57.435166,0.050923
658,73,2.812006,22.721939,0.050668
659,73,2.597161,19.174032,0.050415
660,73,2.402447,21.146083,0.050163
661,73,2.462461,8.121042,0.049912
662,73,3.257477,19.227269,0.049662
663,73,3.014407,9.835325,0.049414
664,73,1.690288,10.843690,0.049167
665,73,2.103255,17.194547,0.048921
666,73,2.279039,61.294629,0.048676
667,74,2.982011,18.344620,0.048433
668,74,1.895991,18.788191,0.048191
669,74,2.276214,23.061348,0.047950
670,74,2.489731,7.894534,0.047710
671,74,2.131180,18.616693,0.047472
672,74,2.032867,9.319418,0.047234
673,74,2.763363,10.455084,0.046998
674,74,2.682198,11.420899,0.046763
675,74,2.069068,58.611129,0.046529
676,75,2.075918,24.092819,0.046297
677,75,2.594260,21.880264,0.046065
678,75,3.212432,20.721027,0.045835
679,75,2.615085,23.426641,0.045606
680,75,1.637514,15.200519,0.045378
681,75,2.213634,18.201698,0.045151
682,75,2.134042,10.771554,0.044925
683,75,2.001595,9.599227,0.044700
684,75,1.883076,58.012336,0.044477
685,76,2.171667,20.148659,0.044254
686,76,2.146215,25.206748,0.044033
687,76,1.894496,20.071685,0.043813
688,76,1.908528,25.963306,0.043594
689,76,2.487063,18.907247,0.043376
690,76,1.585766,8.168022,0.043159
691,76,1.990796,8.509337,0.042943
692,76,1.828495,20.632636,0.042729
693,76,1.950304,51.251887,0.042515
694,77,2.491695,21.601744,0.042302
695,77,2.833223,20.728136,0.042091
696,77,2.193601,14.501758,0.041880
697,77,1.808897,18.010327,0.041671
698,77,1.899622,22.090139,0.041463
699,77,2.104913,21.400133,0.041255
700,77,1.933141,25.196633,0.041049
701,77,2.489575,18.207606,0.040844
702,77,1.948561,47.355023,0.040640
703,78,2.040743,18.846068,0.040436
704,78,2.120810,21.408265,0.040234
705,78,2.429897,11.457177,0.040033
706,78,2.174035,19.384973,0.039833
707,78,1.944508,24.103221,0.039634
708,78,2.145662,7.841982,0.039435
709,78,2.517617,8.333209,0.039238
710,78,2.064687,10.479398,0.039042
711,78,1.743009,57.799870,0.038847
712,79,2.531420,28.830909,0.038653
713,79,1.689247,17.818611,0.038459
714,79,2.198431,18.214628,0.038267
715,79,1.845421,21.832895,0.038076
716,79,1.910242,25.166305,0.037885
717,79,2.583206,20.511821,0.037696
718,79,2.444445,10.394948,0.037507
719,79,2.158424,10.692418,0.037320
720,79,2.526272,58.279467,0.037133
721,80,2.822039,21.650053,0.036948
722,80,2.687068,8.307840,0.036763
723,80,2.900803,21.110429,0.036579
724,80,2.321612,19.503861,0.036396
725,80,2.651191,24.582840,0.036214
726,80,2.613064,25.198362,0.036033
727,80,3.020992,22.248061,0.035853
728,80,2.942974,10.787297,0.035674
729,80,2.573739,57.738686,0.035495
730,81,1.732723,23.529714,0.035318
731,81,2.649147,13.956954,0.035141
732,81,2.388003,18.474906,0.034966
733,81,1.686353,9.768888,0.034791
734,81,2.058933,9.091888,0.034617
735,81,2.495436,20.668909,0.034444
736,81,2.624890,7.810178,0.034272
737,81,2.411470,10.743275,0.034100
738,81,3.187916,64.550126,0.033930
739,82,2.079040,23.664407,0.033760
740,82,2.082589,23.592218,0.033591
741,82,1.805087,17.793625,0.033423
742,82,2.112585,24.074528,0.033256
743,82,1.642661,11.512970,0.033090
744,82,1.821012,9.475487,0.032924
745,82,1.801369,10.691119,0.032760
746,82,2.228275,9.632929,0.032596
747,82,1.561686,51.149615,0.032433
748,83,2.649641,21.263909,0.032271
