step,episode,loss,step_reward,epsilon,q_value,episode_reward,episode_length,avg_reward_100,success_rate
126,14,,8.151725,1.000000,-0.261235,55.486669,5,141.158106,0.642857
127,14,,9.775812,1.000000,-0.072096,65.262481,6,141.158106,0.642857
128,14,,8.246809,1.000000,-0.178097,73.509290,7,141.158106,0.642857
129,14,,19.624820,1.000000,-0.061917,93.134111,8,141.158106,0.642857
130,14,,59.613973,1.000000,0.218456,152.748084,9,141.158106,0.642857
131,15,,13.108673,1.000000,-0.115664,13.108673,1,141.930771,0.666667
132,15,,8.082568,1.000000,-0.231281,21.191242,2,141.930771,0.666667
133,15,,16.033806,1.000000,0.032615,37.225047,3,141.930771,0.666667
134,15,,3.616504,1.000000,-0.243368,40.841552,4,141.930771,0.666667
135,15,,15.148201,1.000000,0.124233,55.989753,5,141.930771,0.666667
136,15,,7.542860,1.000000,0.258575,63.532613,6,141.930771,0.666667
137,15,,8.035438,1.000000,0.062813,71.568050,7,141.930771,0.666667
138,15,,50.632397,1.000000,-0.141520,122.200448,8,141.930771,0.666667
139,16,,13.163707,1.000000,-0.119463,13.163707,1,140.697626,0.625000
140,16,,15.023056,1.000000,0.110570,28.186763,2,140.697626,0.625000
141,16,,4.623281,1.000000,-0.099455,32.810044,3,140.697626,0.625000
142,16,,9.699800,1.000000,-0.203868,42.509844,4,140.697626,0.625000
143,16,,17.543506,1.000000,-0.001931,60.053350,5,140.697626,0.625000
144,16,,8.160422,1.000000,0.059335,68.213772,6,140.697626,0.625000
145,16,,8.458456,1.000000,-0.254984,76.672228,7,140.697626,0.625000
146,16,,52.367331,1.000000,0.223083,129.039559,8,140.697626,0.625000
147,17,,5.479303,1.000000,-0.013415,5.479303,1,140.011857,0.588235
148,17,,7.891773,1.000000,-0.220344,13.371076,2,140.011857,0.588235
149,17,,8.045065,1.000000,-0.057500,21.416142,3,140.011857,0.588235
150,17,,8.181906,1.000000,0.258668,29.598047,4,140.011857,0.588235
151,17,,10.244969,1.000000,-0.217647,39.843016,5,140.011857,0.588235
152,17,,19.028189,1.000000,-0.006279,58.871205,6,140.011857,0.588235
153,17,,3.065110,1.000000,-0.150940,61.936315,7,140.011857,0.588235
154,17,,15.804448,1.000000,0.072041,77.740763,8,140.011857,0.588235
155,17,,56.530364,1.000000,0.035609,134.271126,9,140.011857,0.588235
156,18,,7.086456,1.000000,0.061531,7.086456,1,139.692928,0.611111
157,18,,8.143383,1.000000,-0.230090,15.229838,2,139.692928,0.611111
158,18,,15.906568,1.000000,0.041569,31.136407,3,139.692928,0.611111
159,18,,6.937934,1.000000,0.102672,38.074341,4,139.692928,0.611111
160,18,,8.005248,1.000000,-0.041933,46.079589,5,139.692928,0.611111
161,18,,3.843724,1.000000,-0.194808,49.923313,6,139.692928,0.611111
162,18,,7.501503,1.000000,0.260498,57.424816,7,139.692928,0.611111
163,18,,15.328512,1.000000,-0.093515,72.753328,8,139.692928,0.611111
164,18,,60.684771,1.000000,-0.209322,133.438099,9,139.692928,0.611111
165,19,,9.709774,1.000000,-0.045234,9.709774,1,139.363726,0.631579
166,19,,7.544094,1.000000,-0.250670,17.253869,2,139.363726,0.631579
167,19,,15.537425,1.000000,0.018086,32.791293,3,139.363726,0.631579
168,19,,16.823562,1.000000,0.121514,49.614856,4,139.363726,0.631579
169,19,,7.595609,1.000000,0.253201,57.210465,5,139.363726,0.631579
170,19,,8.383510,1.000000,0.127548,65.593975,6,139.363726,0.631579
171,19,,16.417806,1.000000,-0.230481,82.011781,7,139.363726,0.631579
172,19,,8.685489,1.000000,-0.100415,90.697270,8,139.363726,0.631579
173,19,,60.630818,1.000000,-0.219041,151.328088,9,139.363726,0.631579
174,20,,7.088812,1.000000,0.183269,7.088812,1,139.961945,0.650000
175,20,,7.770896,1.000000,0.031406,14.859707,2,139.961945,0.650000
176,20,,8.674119,1.000000,-0.239086,23.533826,3,139.961945,0.650000
177,20,,8.068567,1.000000,-0.157953,31.602393,4,139.961945,0.650000
178,20,,9.621195,1.000000,-0.083546,41.223588,5,139.961945,0.650000
179,20,,16.361957,1.000000,0.067765,57.585545,6,139.961945,0.650000
180,20,,18.185052,1.000000,-0.198933,75.770597,7,139.961945,0.650000
181,20,,14.529613,1.000000,-0.070553,90.300211,8,139.961945,0.650000
182,20,,59.772751,1.000000,-0.037553,150.072961,9,139.961945,0.650000
183,21,,16.402669,1.000000,0.011905,16.402669,1,140.443422,0.666667
184,21,,7.078135,1.000000,0.129217,23.480804,2,140.443422,0.666667
185,21,,8.037447,1.000000,-0.228271,31.518251,3,140.443422,0.666667
186,21,,16.332926,1.000000,0.250150,47.851177,4,140.443422,0.666667
187,21,,3.820174,1.000000,-0.234954,51.671352,5,140.443422,0.666667
188,21,,8.284982,1.000000,-0.050716,59.956333,6,140.443422,0.666667
189,21,,11.652734,1.000000,-0.079855,71.609067,7,140.443422,0.666667
190,21,,45.467686,1.000000,-0.154236,117.076752,8,140.443422,0.666667
191,22,,8.015198,1.000000,-0.055847,8.015198,1,139.381300,0.636364
192,22,,6.196850,1.000000,0.061312,14.212048,2,139.381300,0.636364
193,22,,9.872877,1.000000,-0.287567,24.084925,3,139.381300,0.636364
194,22,,15.230995,1.000000,-0.026199,39.315920,4,139.381300,0.636364
195,22,,2.438740,1.000000,-0.098757,41.754661,5,139.381300,0.636364
196,22,,7.988295,1.000000,-0.267545,49.742956,6,139.381300,0.636364
197,22,,7.880405,1.000000,0.263639,57.623361,7,139.381300,0.636364
198,22,,17.583514,1.000000,-0.008871,75.206874,8,139.381300,0.636364
199,22,,60.827760,1.000000,-0.233733,136.034634,9,139.381300,0.636364
200,23,,6.902337,1.000000,0.067934,6.902337,1,139.235793,0.652174
201,23,,6.987413,1.000000,0.010045,13.889750,2,139.235793,0.652174
202,23,,8.281943,1.000000,-0.166905,22.171693,3,139.235793,0.652174
203,23,,8.002782,1.000000,0.244449,30.174475,4,139.235793,0.652174
204,23,,5.041345,1.000000,0.084385,35.215820,5,139.235793,0.652174
205,23,,9.732601,1.000000,-0.194103,44.948422,6,139.235793,0.652174
206,23,,9.600456,1.000000,-0.139160,54.548878,7,139.235793,0.652174
207,23,,61.047020,1.000000,-0.207380,115.595898,8,139.235793,0.652174
208,24,,16.274010,1.000000,0.179988,16.274010,1,138.250797,0.625000
209,24,,7.364782,1.000000,0.028183,23.638791,2,138.250797,0.625000
210,24,,5.676334,1.000000,-0.072735,29.315125,3,138.250797,0.625000
211,24,,12.217100,1.000000,-0.218658,41.532225,4,138.250797,0.625000
212,24,,8.044703,1.000000,-0.147197,49.576928,5,138.250797,0.625000
213,24,,9.704263,1.000000,-0.173727,59.281191,6,138.250797,0.625000
214,24,,7.065277,1.000000,0.101169,66.346469,7,138.250797,0.625000
215,24,,15.104393,1.000000,-0.003433,81.450862,8,138.250797,0.625000
216,24,,62.155831,1.000000,-0.196216,143.606692,9,138.250797,0.625000
217,25,,9.604390,1.000000,-0.039406,9.604390,1,138.465033,0.640000
218,25,,7.536698,1.000000,-0.242482,17.141088,2,138.465033,0.640000
219,25,,9.605864,1.000000,-0.068664,26.746952,3,138.465033,0.640000
220,25,,7.009026,1.000000,0.268624,33.755978,4,138.465033,0.640000
221,25,,16.341263,1.000000,0.080844,50.097241,5,138.465033,0.640000
222,25,,13.532862,1.000000,-0.271646,63.630103,6,138.465033,0.640000
223,25,,15.338332,1.000000,0.037443,78.968436,7,138.465033,0.640000
224,25,,8.227200,1.000000,-0.258084,87.195636,8,138.465033,0.640000
225,25,,59.624850,1.000000,0.033849,146.820486,9,138.465033,0.640000
226,26,,2.579665,1.000000,0.022053,2.579665,1,138.786397,0.653846
227,26,,7.614915,1.000000,-0.223655,10.194580,2,138.786397,0.653846
228,26,,7.184771,1.000000,0.173141,17.379351,3,138.786397,0.653846
229,26,,7.155444,1.000000,0.112951,24.534795,4,138.786397,0.653846
230,26,,9.737676,1.000000,-0.083643,34.272471,5,138.786397,0.653846
231,26,,17.328535,1.000000,-0.176002,51.601006,6,138.786397,0.653846
232,26,,8.814154,1.000000,-0.166600,60.415161,7,138.786397,0.653846
233,26,,3.367751,1.000000,-0.133049,63.782912,8,138.786397,0.653846
234,26,,68.178002,1.000000,0.025700,131.960914,9,138.786397,0.653846
235,27,,3.462715,1.000000,-0.253286,3.462715,1,138.533601,0.666667
236,27,,9.729574,1.000000,0.001544,13.192289,2,138.533601,0.666667
237,27,,4.046757,1.000000,0.029590,17.239046,3,138.533601,0.666667
238,27,,7.956617,1.000000,-0.149399,25.195663,4,138.533601,0.666667
239,27,,7.720653,1.000000,0.075210,32.916316,5,138.533601,0.666667
240,27,,8.892199,1.000000,0.236659,41.808516,6,138.533601,0.666667
241,27,,8.974046,1.000000,-0.206356,50.782562,7,138.533601,0.666667
242,27,,57.717712,1.000000,-0.001167,108.500274,8,138.533601,0.666667
243,28,,13.192628,1.000000,0.171991,13.192628,1,137.460982,0.642857
244,28,,8.137047,1.000000,-0.246343,21.329675,2,137.460982,0.642857
245,28,,9.635636,1.000000,-0.048159,30.965311,3,137.460982,0.642857
246,28,,7.479285,1.000000,-0.001557,38.444596,4,137.460982,0.642857
247,28,,18.644228,1.000000,-0.186489,57.088825,5,137.460982,0.642857
248,28,,3.364968,1.000000,-0.169439,60.453793,6,137.460982,0.642857
249,28,,16.615682,1.000000,0.077765,77.069475,7,137.460982,0.642857
250,28,,59.934004,1.000000,-0.036735,137.003479,8,137.460982,0.642857
251,29,,6.927251,1.000000,0.087261,6.927251,1,137.445206,0.620690
252,29,,7.992560,1.000000,-0.228331,14.919810,2,137.445206,0.620690
253,29,,15.089859,1.000000,0.066641,30.009670,3,137.445206,0.620690
254,29,,3.725715,1.000000,-0.196721,33.735385,4,137.445206,0.620690
255,29,,5.649655,1.000000,-0.055169,39.385040,5,137.445206,0.620690
256,29,,14.887392,1.000000,0.250924,54.272432,6,137.445206,0.620690
257,29,,16.569089,1.000000,0.044416,70.841521,7,137.445206,0.620690
258,29,,56.779118,1.000000,-0.263860,127.620640,8,137.445206,0.620690
259,30,,16.745092,1.000000,0.063728,16.745092,1,137.117721,0.600000
260,30,,7.710884,1.000000,-0.235968,24.455976,2,137.117721,0.600000
261,30,,24.351483,1.000000,0.017707,48.807459,3,137.117721,0.600000
262,30,,8.502128,1.000000,-0.070066,57.309586,4,137.117721,0.600000
263,30,,15.104997,1.000000,0.090898,72.414583,5,137.117721,0.600000
264,30,,7.084826,1.000000,-0.135167,79.499409,6,137.117721,0.600000
265,30,,8.076351,1.000000,-0.095015,87.575760,7,137.117721,0.600000
266,30,,7.296330,1.000000,0.219863,94.872090,8,137.117721,0.600000
267,30,,60.634525,1.000000,-0.193214,155.506614,9,137.117721,0.600000
268,31,,6.443575,1.000000,0.000288,6.443575,1,137.710911,0.612903
269,31,,9.626624,1.000000,-0.052027,16.070200,2,137.710911,0.612903
270,31,,8.688624,1.000000,-0.204378,24.758823,3,137.710911,0.612903
271,31,,16.815798,1.000000,0.027742,41.574622,4,137.710911,0.612903
272,31,,15.649149,1.000000,0.032522,57.223771,5,137.710911,0.612903
273,31,,7.436681,1.000000,-0.198021,64.660452,6,137.710911,0.612903
274,31,,10.214451,1.000000,-0.108221,74.874903,7,137.710911,0.612903
275,31,,12.725682,1.000000,0.169123,87.600585,8,137.710911,0.612903
276,31,,62.204427,1.000000,-0.153401,149.805012,9,137.710911,0.612903
277,32,,7.822297,1.000000,-0.262568,7.822297,1,138.088851,0.625000
278,32,,7.899308,1.000000,-0.129798,15.721605,2,138.088851,0.625000
279,32,,7.113300,1.000000,0.074629,22.834905,3,138.088851,0.625000
280,32,,8.306410,1.000000,0.202511,31.141315,4,138.088851,0.625000
281,32,,8.113111,1.000000,-0.099750,39.254426,5,138.088851,0.625000
282,32,,6.338267,1.000000,-0.257631,45.592694,6,138.088851,0.625000
283,32,,27.345562,1.000000,0.050273,72.938256,7,138.088851,0.625000
284,32,,10.702271,1.000000,-0.150484,83.640527,8,138.088851,0.625000
285,32,,58.859539,1.000000,-0.037164,142.500065,9,138.088851,0.625000
286,33,,14.672389,1.000000,0.158559,14.672389,1,138.222525,0.636364
287,33,,9.690975,1.000000,-0.236867,24.363364,2,138.222525,0.636364
288,33,,8.306474,1.000000,-0.297809,32.669837,3,138.222525,0.636364
289,33,,5.712906,1.000000,0.030230,38.382743,4,138.222525,0.636364
290,33,,16.658997,1.000000,-0.022002,55.041739,5,138.222525,0.636364
291,33,,16.077424,1.000000,0.012384,71.119163,6,138.222525,0.636364
292,33,,16.394333,1.000000,-0.231056,87.513496,7,138.222525,0.636364
293,33,,62.645867,1.000000,-0.154453,150.159362,8,138.222525,0.636364
294,34,,8.020193,1.000000,-0.116667,8.020193,1,138.573608,0.617647
295,34,,4.644362,1.000000,-0.006207,12.664555,2,138.573608,0.617647
296,34,,7.422981,1.000000,0.033223,20.087536,3,138.573608,0.617647
297,34,,8.159377,1.000000,0.220104,28.246913,4,138.573608,0.617647
298,34,,18.914174,1.000000,0.073384,47.161087,5,138.573608,0.617647
299,34,,7.445189,1.000000,-0.115358,54.606276,6,138.573608,0.617647
300,34,,16.573813,1.000000,0.013650,71.180089,7,138.573608,0.617647
301,34,,49.099724,1.000000,-0.223527,120.279814,8,138.573608,0.617647
302,35,,7.016423,1.000000,0.072250,7.016423,1,138.050928,0.600000
303,35,,3.614768,1.000000,-0.238087,10.631191,2,138.050928,0.600000
304,35,,7.182614,1.000000,0.008835,17.813804,3,138.050928,0.600000
305,35,,8.152943,1.000000,-0.154473,25.966747,4,138.050928,0.600000
306,35,,7.554895,1.000000,0.230044,33.521642,5,138.050928,0.600000
307,35,,9.398295,1.000000,-0.082476,42.919937,6,138.050928,0.600000
308,35,,14.789202,1.000000,-0.027149,57.709139,7,138.050928,0.600000
309,35,,61.108015,1.000000,-0.188465,118.817154,8,138.050928,0.600000
310,36,,5.824679,1.000000,-0.060380,5.824679,1,137.516657,0.583333
311,36,,4.640871,1.000000,-0.242847,10.465549,2,137.516657,0.583333
312,36,,7.270187,1.000000,0.119600,17.735736,3,137.516657,0.583333
313,36,,7.807712,1.000000,-0.164369,25.543448,4,137.516657,0.583333
314,36,,3.372440,1.000000,-0.120971,28.915888,5,137.516657,0.583333
315,36,,26.485959,1.000000,0.025705,55.401847,6,137.516657,0.583333
316,36,,15.828707,1.000000,0.223631,71.230554,7,137.516657,0.583333
317,36,,7.137973,1.000000,0.064111,78.368527,8,137.516657,0.583333
318,36,,62.182081,1.000000,-0.168575,140.550608,9,137.516657,0.583333
319,37,,7.309747,1.000000,0.192590,7.309747,1,137.598655,0.594595
320,37,,5.494333,1.000000,-0.074282,12.804080,2,137.598655,0.594595
321,37,,7.060882,1.000000,0.056897,19.864961,3,137.598655,0.594595
322,37,,4.745441,1.000000,-0.293025,24.610403,4,137.598655,0.594595
323,37,,16.750873,1.000000,-0.030060,41.361275,5,137.598655,0.594595
324,37,,8.083639,1.000000,-0.222909,49.444915,6,137.598655,0.594595
325,37,,16.314402,1.000000,0.034278,65.759317,7,137.598655,0.594595
326,37,,15.624765,1.000000,-0.222137,81.384082,8,137.598655,0.594595
327,37,,62.141236,1.000000,-0.153777,143.525318,9,137.598655,0.594595
328,38,,16.579261,1.000000,0.061281,16.579261,1,137.754620,0.605263
329,38,,8.124445,1.000000,-0.201671,24.703706,2,137.754620,0.605263
330,38,,16.339559,1.000000,0.043730,41.043265,3,137.754620,0.605263
331,38,,8.521793,1.000000,-0.116508,49.565058,4,137.754620,0.605263
332,38,,7.128719,1.000000,-0.146355,56.693777,5,137.754620,0.605263
333,38,,15.512536,1.000000,0.036191,72.206313,6,137.754620,0.605263
334,38,,16.856441,1.000000,0.137210,89.062754,7,137.754620,0.605263
335,38,,53.508460,1.000000,-0.260513,142.571214,8,137.754620,0.605263
336,39,,4.756345,1.000000,-0.259364,4.756345,1,137.878123,0.589744
337,39,,7.521206,1.000000,0.186022,12.277551,2,137.878123,0.589744
338,39,,24.668124,1.000000,0.044587,36.945675,3,137.878123,0.589744
339,39,,7.986689,1.000000,-0.081101,44.932364,4,137.878123,0.589744
340,39,,7.898691,1.000000,-0.084359,52.831055,5,137.878123,0.589744
341,39,,15.839113,1.000000,0.020453,68.670168,6,137.878123,0.589744
342,39,,7.853059,1.000000,-0.264763,76.523227,7,137.878123,0.589744
343,39,,7.786203,1.000000,0.063081,84.309430,8,137.878123,0.589744
344,39,,60.765861,1.000000,-0.218107,145.075291,9,137.878123,0.589744
345,40,,9.644827,1.000000,-0.018287,9.644827,1,138.058052,0.600000
346,40,,15.375731,1.000000,0.030859,25.020559,2,138.058052,0.600000
347,40,,3.413984,1.000000,0.212055,28.434543,3,138.058052,0.600000
348,40,,9.705236,1.000000,-0.207692,38.139779,4,138.058052,0.600000
349,40,,5.156107,1.000000,-0.098811,43.295886,5,138.058052,0.600000
350,40,,7.681089,1.000000,-0.255101,50.976975,6,138.058052,0.600000
351,40,,26.263502,1.000000,0.013173,77.240477,7,138.058052,0.600000
352,40,,16.418856,1.000000,-0.034497,93.659333,8,138.058052,0.600000
353,40,,60.558481,1.000000,-0.193069,154.217814,9,138.058052,0.600000
354,41,,16.380026,1.000000,0.079940,16.380026,1,138.452192,0.609756
355,41,,24.054490,1.000000,-0.009722,40.434515,2,138.452192,0.609756
356,41,,8.136554,1.000000,-0.179488,48.571070,3,138.452192,0.609756
357,41,,7.837129,1.000000,0.077171,56.408199,4,138.452192,0.609756
358,41,,5.815489,1.000000,-0.129608,62.223688,5,138.452192,0.609756
359,41,,7.954380,1.000000,-0.237913,70.178068,6,138.452192,0.609756
360,41,,16.708091,1.000000,0.218586,86.886158,7,138.452192,0.609756
361,41,,50.427913,1.000000,-0.190921,137.314071,8,138.452192,0.609756
362,42,,16.710546,1.000000,0.083135,16.710546,1,138.425094,0.595238
363,42,,6.923191,1.000000,0.200639,23.633737,2,138.425094,0.595238
364,42,,8.275717,1.000000,-0.218690,31.909454,3,138.425094,0.595238
365,42,,4.557920,1.000000,-0.151553,36.467375,4,138.425094,0.595238
366,42,,7.448977,1.000000,-0.264375,43.916352,5,138.425094,0.595238
367,42,,17.099699,1.000000,-0.128078,61.016051,6,138.425094,0.595238
