step,episode,loss,reward,epsilon
123,13,9.490899,29.853106,0.740261
124,13,10.829494,26.187853,0.736560
125,13,10.915424,22.370896,0.732877
126,13,12.078299,68.635280,0.729212
127,14,11.607140,28.071704,0.725566
128,14,10.088944,13.290000,0.721939
129,14,12.107526,31.050285,0.718329
130,14,11.428507,28.095023,0.714737
131,14,10.521108,10.544377,0.711164
132,14,12.150162,8.461643,0.707608
133,14,12.250083,19.252568,0.704070
134,14,10.167169,22.448893,0.700549
135,14,11.556004,55.883924,0.697047
136,15,9.611506,28.648890,0.693561
137,15,9.581067,12.536792,0.690094
138,15,9.521186,11.657540,0.686643
139,15,12.104420,14.171408,0.683210
140,15,11.070051,10.946808,0.679794
141,15,8.823963,25.194121,0.676395
142,15,10.550391,26.141327,0.673013
143,15,8.657022,23.918721,0.669648
144,15,10.831567,67.698042,0.666300
145,16,8.044930,30.891437,0.662968
146,16,10.872763,23.753385,0.659653
147,16,9.298153,23.134896,0.656355
148,16,11.829977,13.838598,0.653073
149,16,10.103049,10.756861,0.649808
150,16,9.458856,12.678198,0.646559
151,16,10.090220,29.507319,0.643326
152,16,8.661267,31.414633,0.640109
153,16,9.324617,66.663091,0.636909
154,17,10.504993,29.830652,0.633724
155,17,9.764691,28.959645,0.630556
156,17,9.712070,29.078872,0.627403
157,17,9.956706,-1.637379,0.624266
158,17,8.351290,28.014246,0.621145
159,17,8.886019,-1.035267,0.618039
160,17,10.455818,21.881268,0.614949
161,17,8.254963,12.235834,0.611874
162,17,9.078387,58.161560,0.608815
163,18,8.541205,-1.527415,0.605770
164,18,10.381908,31.015682,0.602742
165,18,8.849931,28.834421,0.599728
166,18,7.985832,28.697732,0.596729
167,18,8.706941,13.056804,0.593746
168,18,9.260675,22.006940,0.590777
169,18,9.740398,26.838042,0.587823
170,18,7.622519,18.421067,0.584884
171,18,9.448471,68.437110,0.581959
172,19,9.562688,29.533371,0.579050
173,19,9.935908,29.638931,0.576154
174,19,7.465944,31.809798,0.573274
175,19,8.660175,25.909722,0.570407
176,19,9.107673,29.072507,0.567555
177,19,8.312719,24.387633,0.564717
178,19,7.865054,28.117491,0.561894
179,19,7.079519,28.962487,0.559084
180,19,7.236472,64.359675,0.556289
181,20,6.900002,24.453003,0.553508
182,20,7.411325,25.737226,0.550740
183,20,7.585956,10.828025,0.547986
184,20,9.349854,25.944634,0.545246
185,20,10.009556,31.007817,0.542520
186,20,7.998522,10.771885,0.539808
187,20,8.030255,14.321881,0.537108
188,20,8.508656,28.588880,0.534423
189,20,8.991409,71.492904,0.531751
190,21,6.471539,25.850511,0.529092
191,21,7.563742,-0.752070,0.526447
192,21,6.704836,28.733976,0.523814
193,21,6.894974,9.518203,0.521195
194,21,8.241695,14.305501,0.518589
195,21,7.238314,20.739269,0.515996
196,21,7.186735,15.991222,0.513416
197,21,9.310353,27.731828,0.510849
198,21,7.157182,51.200394,0.508295
199,22,8.827324,35.043578,0.505754
200,22,7.641759,27.129950,0.503225
201,22,7.545456,19.004085,0.500709
202,22,7.813189,25.348882,0.498205
203,22,6.750574,30.042495,0.495714
204,22,8.625517,28.364463,0.493236
205,22,7.641180,9.054028,0.490769
206,22,6.498512,9.845234,0.488316
207,22,7.607082,64.866500,0.485874
208,23,8.168222,34.420231,0.483445
209,23,7.538763,26.894333,0.481027
210,23,9.257582,25.228057,0.478622
211,23,8.454886,8.094286,0.476229
212,23,8.394318,27.672657,0.473848
213,23,7.252927,13.042323,0.471479
214,23,4.996726,25.054867,0.469121
215,23,6.146370,24.913403,0.466776
216,23,6.603356,44.865328,0.464442
217,24,5.119343,27.300675,0.462120
218,24,7.487001,29.123935,0.459809
219,24,6.510064,25.331584,0.457510
220,24,7.883280,29.276869,0.455222
221,24,6.329484,10.252259,0.452946
222,24,6.583014,9.007052,0.450682
223,24,7.991812,28.692936,0.448428
224,24,6.306791,10.820142,0.446186
225,24,7.656915,69.876179,0.443955
226,25,6.116506,36.062232,0.441735
227,25,7.225937,28.454252,0.439527
228,25,6.879512,24.026252,0.437329
229,25,5.401497,27.941316,0.435142
230,25,7.128119,28.792687,0.432967
231,25,6.446107,27.101353,0.430802
232,25,6.487229,24.136672,0.428648
233,25,6.126574,27.727526,0.426505
234,25,8.091248,58.839213,0.424372
235,26,5.889068,28.387049,0.422250
236,26,5.776506,31.834069,0.420139
237,26,6.071549,13.552019,0.418038
238,26,5.522421,20.838864,0.415948
239,26,6.662625,29.831645,0.413868
240,26,6.578362,11.837293,0.411799
241,26,5.912821,31.015965,0.409740
242,26,7.267561,26.340848,0.407691
243,26,5.329183,68.242860,0.405653
244,27,5.858757,26.556519,0.403625
245,27,6.746980,0.231229,0.401606
246,27,6.651417,28.882613,0.399598
247,27,5.289024,13.018934,0.397600
248,27,5.270330,9.515595,0.395612
249,27,5.776486,8.437508,0.393634
250,27,7.498972,10.435377,0.391666
251,27,7.039917,28.949768,0.389708
252,27,5.023966,67.680830,0.387759
253,28,6.992501,33.836430,0.385821
254,28,7.496171,-0.087911,0.383891
255,28,6.460971,9.039140,0.381972
256,28,5.661280,28.803186,0.380062
257,28,4.304999,28.970928,0.378162
258,28,6.156633,28.000589,0.376271
259,28,6.959626,28.012137,0.374390
260,28,5.631605,25.620645,0.372518
261,28,4.862514,58.593657,0.370655
262,29,7.480873,33.247690,0.368802
263,29,6.412063,7.865509,0.366958
264,29,4.933915,10.721330,0.365123
265,29,6.100256,27.745371,0.363297
266,29,5.051253,28.812533,0.361481
267,29,4.611471,10.691208,0.359674
268,29,6.744500,27.005168,0.357875
269,29,5.398809,27.968259,0.356086
270,29,6.660741,62.364195,0.354305
271,30,5.717678,29.099372,0.352534
272,30,6.145973,8.292035,0.350771
273,30,7.047087,31.034469,0.349017
274,30,7.565392,31.053298,0.347272
275,30,6.369784,13.159776,0.345536
276,30,6.459312,10.745292,0.343808
277,30,4.874070,18.864901,0.342089
278,30,6.485552,10.461058,0.340379
279,30,6.099116,59.864981,0.338677
280,31,6.508296,28.314292,0.336983
281,31,5.662615,31.040280,0.335298
282,31,6.177127,23.883741,0.333622
283,31,6.528415,9.369089,0.331954
284,31,4.782461,25.320874,0.330294
285,31,5.595508,0.297146,0.328643
286,31,7.110557,11.341886,0.326999
287,31,4.675290,22.997318,0.325364
288,31,5.945196,71.818888,0.323738
289,32,5.074993,26.434957,0.322119
290,32,5.475257,20.810341,0.320508
291,32,4.734081,30.985125,0.318906
292,32,4.935386,30.319804,0.317311
293,32,6.954609,31.800530,0.315725
294,32,5.937972,10.323853,0.314146
295,32,6.705559,14.359597,0.312575
296,32,6.539583,14.337204,0.311012
297,32,6.555584,71.559876,0.309457
298,33,5.736974,29.741698,0.307910
299,33,5.698820,10.826448,0.306371
300,33,4.765811,12.108480,0.304839
301,33,7.002600,24.316191,0.303315
302,33,6.116784,14.287930,0.301798
303,33,6.637443,31.370074,0.300289
304,33,6.299503,9.063600,0.298788
305,33,5.655775,26.189819,0.297294
306,33,6.100034,58.521478,0.295807
307,34,6.332813,27.025216,0.294328
308,34,6.756474,29.943162,0.292856
309,34,6.719574,28.951839,0.291392
310,34,5.314196,31.122702,0.289935
311,34,7.693524,18.476407,0.288486
312,34,5.350077,12.892061,0.287043
313,34,6.086043,13.090664,0.285608
314,34,4.869300,28.086737,0.284180
315,34,5.537417,51.841343,0.282759
316,35,4.650024,31.004350,0.281345
317,35,6.579159,27.695547,0.279938
318,35,5.677844,9.146447,0.278539
319,35,3.712229,12.668123,0.277146
320,35,6.693154,8.639191,0.275760
321,35,5.150281,14.719919,0.274382
322,35,4.315952,23.858561,0.273010
323,35,4.783970,10.720002,0.271645
324,35,5.060997,58.185379,0.270286
325,36,6.361438,29.122761,0.268935
326,36,4.439415,28.577916,0.267590
327,36,5.773875,29.356924,0.266252
328,36,5.714291,12.663986,0.264921
329,36,5.583490,9.584199,0.263596
330,36,6.291310,10.733243,0.262278
331,36,4.498164,8.125499,0.260967
332,36,5.349179,21.726989,0.259662
333,36,6.089989,59.783237,0.258364
334,37,4.572802,27.055589,0.257072
335,37,5.773953,25.248040,0.255787
336,37,5.431494,30.925261,0.254508
337,37,5.274339,9.252346,0.253235
338,37,4.467065,13.638490,0.251969
339,37,4.781434,24.099644,0.250709
340,37,4.395530,24.312842,0.249456
341,37,5.355667,28.043953,0.248208
342,37,6.115351,46.592666,0.246967
343,38,4.755474,25.935740,0.245733
344,38,4.728048,28.714241,0.244504
345,38,4.850194,31.051482,0.243281
346,38,4.301086,28.053023,0.242065
347,38,4.708184,31.085668,0.240855
348,38,3.885037,31.835032,0.239650
349,38,4.891377,23.542774,0.238452
350,38,4.899364,11.460388,0.237260
351,38,3.430179,62.770199,0.236074
352,39,4.258233,29.781771,0.234893
353,39,4.383365,12.340355,0.233719
354,39,4.889521,29.208885,0.232550
355,39,4.024776,25.333873,0.231387
356,39,5.203147,29.473708,0.230230
357,39,4.470294,14.198311,0.229079
358,39,4.156968,12.670207,0.227934
359,39,3.965854,27.811932,0.226794
360,39,3.196213,58.939507,0.225660
361,40,4.406785,25.832981,0.224532
362,40,4.587759,23.628095,0.223409
363,40,4.628287,22.840190,0.222292
364,40,4.373335,27.002660,0.221181
365,40,4.787221,13.832011,0.220075
366,40,4.563479,12.203415,0.218974
367,40,4.756953,15.798618,0.217880
368,40,4.388572,22.118336,0.216790
369,40,4.584892,62.201289,0.215706
370,41,4.915129,23.150720,0.214628
371,41,4.619663,8.083068,0.213555
372,41,3.334838,22.315735,0.212487
373,41,3.450550,20.560156,0.211424
374,41,4.707236,10.416427,0.210367
375,41,4.675917,30.515883,0.209315
376,41,3.970813,31.028912,0.208269
377,41,4.222874,31.017262,0.207227
378,41,5.028783,71.703630,0.206191
379,42,4.087050,31.031562,0.205160
380,42,3.977691,24.019172,0.204135
381,42,4.832256,-1.211131,0.203114
382,42,5.338684,24.740111,0.202098
383,42,4.158024,9.720455,0.201088
384,42,4.118145,9.294022,0.200082
385,42,3.926598,14.824079,0.199082
386,42,4.036005,0.678925,0.198087
387,42,3.704673,71.272492,0.197096
388,43,5.370052,8.670842,0.196111
389,43,5.375700,8.687475,0.195130
390,43,4.658194,31.108754,0.194154
391,43,4.620875,8.813399,0.193184
392,43,3.970129,23.205068,0.192218
393,43,5.977618,10.444103,0.191257
394,43,4.005380,30.570734,0.190300
395,43,3.959658,27.378212,0.189349
396,43,4.564155,59.654664,0.188402
397,44,4.627963,29.048743,0.187460
398,44,3.890906,13.089016,0.186523
399,44,3.445158,23.932390,0.185590
400,44,4.282792,27.717909,0.184662
401,44,3.872769,30.941984,0.183739
402,44,4.506613,10.906656,0.182820
403,44,3.008521,23.371695,0.181906
404,44,4.984066,28.076476,0.180997
405,44,4.117677,68.553589,0.180092
406,45,4.206396,25.159525,0.179191
407,45,3.969847,28.057828,0.178295
408,45,4.139752,25.281112,0.177404
409,45,2.654465,0.311397,0.176517
410,45,5.011232,11.063495,0.175634
411,45,4.387430,25.353218,0.174756
412,45,3.003549,11.055721,0.173882
413,45,3.873691,14.944688,0.173013
414,45,4.357181,70.235511,0.172148
415,46,3.703414,25.142604,0.171287
416,46,4.471359,30.081183,0.170431
417,46,4.539018,26.175604,0.169578
418,46,4.403440,10.400035,0.168731
419,46,3.938420,29.576116,0.167887
420,46,4.164566,31.319033,0.167047
421,46,4.343099,15.479990,0.166212
422,46,3.191839,10.147650,0.165381
423,46,5.004904,65.205662,0.164554
424,47,4.008215,33.493511,0.163731
425,47,3.220865,9.709921,0.162913
426,47,5.081688,8.652813,0.162098
427,47,3.328633,30.557520,0.161288
428,47,5.060453,0.735983,0.160481
429,47,4.817039,9.028747,0.159679
430,47,4.223267,28.052996,0.158881
431,47,4.193137,14.319948,0.158086
432,47,4.875711,60.310945,0.157296
433,48,4.851572,28.876378,0.156509
434,48,3.968443,29.050363,0.155727
435,48,3.041008,10.175088,0.154948
436,48,6.023080,13.203436,0.154173
437,48,3.778664,26.219941,0.153402
438,48,4.979386,14.959400,0.152635
439,48,5.231004,14.671965,0.151872
440,48,4.957013,26.000205,0.151113
441,48,5.337440,58.934866,0.150357
442,49,3.919909,29.570197,0.149606
443,49,4.717032,28.116915,0.148857
444,49,5.157240,31.025073,0.148113
445,49,3.219917,29.544226,0.147373
446,49,5.242125,31.082358,0.146636
447,49,4.928221,28.941852,0.145903
448,49,4.461048,10.409622,0.145173
449,49,4.746182,15.819351,0.144447
450,49,4.628540,61.872222,0.143725
451,50,5.217010,33.864425,0.143006
452,50,3.911127,23.035373,0.142291
453,50,5.190525,28.982724,0.141580
454,50,4.278808,29.841418,0.140872
455,50,3.896199,10.694890,0.140168
456,50,3.426959,-0.999391,0.139467
457,50,3.909751,0.724701,0.138769
458,50,5.277080,16.279638,0.138076
459,50,3.805166,68.566840,0.137385
460,51,4.888883,33.589707,0.136698
461,51,3.977016,28.945099,0.136015
462,51,3.490958,25.049640,0.135335
463,51,5.453541,27.827800,0.134658
464,51,4.178098,31.357444,0.133985
465,51,3.456772,10.735482,0.133315
466,51,3.989919,12.171384,0.132648
467,51,4.150050,31.217351,0.131985
468,51,4.061293,52.718591,0.131325
469,52,4.020492,28.712528,0.130668
470,52,4.902876,8.214299,0.130015
471,52,5.912059,28.758182,0.129365
472,52,4.537983,28.804530,0.128718
473,52,3.263870,31.092481,0.128075
474,52,3.709670,15.841383,0.127434
475,52,3.540141,9.801072,0.126797
476,52,4.023471,14.525465,0.126163
477,52,4.137742,69.489310,0.125532
478,53,3.316400,28.985157,0.124905
479,53,3.566793,23.997945,0.124280
480,53,3.607863,31.115835,0.123659
481,53,4.279126,11.197011,0.123040
482,53,3.949711,31.782059,0.122425
483,53,3.602877,25.463355,0.121813
484,53,3.266882,14.032250,0.121204
485,53,3.287803,8.463655,0.120598
486,53,3.064064,50.967029,0.119995
487,54,4.315506,31.016908,0.119395
488,54,4.069332,27.924425,0.118798
489,54,3.746057,16.749568,0.118204
490,54,3.968662,11.989306,0.117613
491,54,4.138440,28.276014,0.117025
492,54,3.414025,31.327907,0.116440
493,54,4.314326,19.184377,0.115858
494,54,2.983571,22.987255,0.115278
495,54,3.568661,67.993790,0.114702
496,55,3.435509,21.121816,0.114128
497,55,3.945004,24.904655,0.113558
498,55,2.463411,30.218493,0.112990
499,55,3.018545,11.348712,0.112425
500,55,3.732022,10.614908,0.111863
501,55,4.016978,14.271712,0.111304
502,55,3.947807,27.306650,0.110747
503,55,3.798957,10.712225,0.110193
504,55,3.665179,60.377647,0.109642
505,56,5.183095,27.113430,0.109094
506,56,3.113928,29.536657,0.108549
507,56,3.415084,26.465170,0.108006
508,56,3.298168,28.948049,0.107466
509,56,2.964205,14.933769,0.106929
510,56,4.056738,30.028044,0.106394
511,56,3.306719,9.945573,0.105862
512,56,4.105682,22.101512,0.105333
513,56,4.712576,59.827793,0.104806
514,57,4.256494,27.909113,0.104282
515,57,4.410380,28.784677,0.103761
516,57,3.625719,17.939353,0.103242
517,57,3.133145,23.927100,0.102726
518,57,3.625067,27.273329,0.102212
519,57,3.086290,25.746964,0.101701
520,57,3.142041,25.631464,0.101192
521,57,3.320007,12.130168,0.100686
522,57,3.021621,52.786874,0.100183
523,58,3.679445,30.581983,0.099682
524,58,2.965817,29.663777,0.099184
525,58,3.857448,25.685880,0.098688
526,58,3.682857,9.997383,0.098194
527,58,3.503352,31.781364,0.097703
528,58,4.026845,31.000191,0.097215
529,58,3.464480,-0.146248,0.096729
530,58,3.707867,14.309908,0.096245
531,58,3.412133,59.737966,0.095764
532,59,3.650368,35.961874,0.095285
533,59,3.866545,26.418981,0.094809
534,59,2.959192,26.296847,0.094335
535,59,3.120071,28.434529,0.093863
536,59,3.376123,9.712033,0.093394
537,59,3.430399,30.780826,0.092927
538,59,3.303229,31.036559,0.092462
539,59,4.113092,15.802229,0.092000
540,59,4.172284,57.334905,0.091540
541,60,3.476011,25.413277,0.091082
542,60,3.090677,18.485410,0.090627
543,60,2.834769,28.988483,0.090173
544,60,3.274280,26.218915,0.089723
545,60,3.601566,25.525802,0.089274
546,60,3.972366,10.426198,0.088828
547,60,4.382101,15.788971,0.088383
548,60,3.699677,21.464870,0.087942
549,60,3.234040,66.060027,0.087502
550,61,2.575234,31.278372,0.087064
551,61,4.015056,28.813181,0.086629
552,61,3.772251,28.373737,0.086196
553,61,4.011817,11.554953,0.085765
554,61,3.375070,26.889522,0.085336
555,61,3.398201,27.650639,0.084909
556,61,4.712495,10.472697,0.084485
557,61,4.198513,10.164274,0.084062
558,61,4.257343,53.199607,0.083642
559,62,3.315054,36.298147,0.083224
560,62,2.838316,29.001576,0.082808
561,62,3.535868,23.113283,0.082394
562,62,4.380203,28.963547,0.081982
563,62,3.571607,31.011155,0.081572
564,62,3.892233,8.942090,0.081164
565,62,3.951457,10.318336,0.080758
566,62,3.782937,12.673709,0.080354
567,62,3.799693,63.605133,0.079953
568,63,3.598100,24.840401,0.079553
569,63,3.489804,17.627518,0.079155
570,63,4.863886,12.127078,0.078759
571,63,4.857597,31.069519,0.078366
572,63,5.408920,27.344643,0.077974
573,63,4.197374,14.964203,0.077584
574,63,4.232335,21.516658,0.077196
575,63,3.762760,5.044765,0.076810
576,63,4.051803,60.847186,0.076426
577,64,3.582723,28.066452,0.076044
578,64,4.345498,10.483699,0.075664
579,64,3.377799,23.912784,0.075285
580,64,5.314205,14.259270,0.074909
581,64,4.405124,10.693569,0.074534
582,64,3.449339,24.156945,0.074162
583,64,2.783424,27.222285,0.073791
584,64,3.726655,24.249315,0.073422
585,64,3.838839,62.422879,0.073055
586,65,4.152208,8.602156,0.072689
587,65,3.915784,18.435167,0.072326
588,65,3.635338,29.433640,0.071964
589,65,3.358136,29.643247,0.071605
590,65,3.141032,30.234546,0.071247
591,65,2.478139,31.340976,0.070890
592,65,3.704358,20.667614,0.070536
593,65,2.992347,24.920872,0.070183
594,65,3.595345,41.238787,0.069832
595,66,2.949742,36.051038,0.069483
596,66,2.452382,24.906954,0.069136
597,66,3.518523,19.635939,0.068790
598,66,3.345071,29.186427,0.068446
599,66,4.505555,8.560505,0.068104
600,66,3.290131,9.910856,0.067763
601,66,3.309143,10.733425,0.067424
602,66,3.794005,10.695821,0.067087
603,66,5.328159,60.903587,0.066752
604,67,3.296830,34.233102,0.066418
605,67,3.577550,28.889989,0.066086
606,67,2.861188,31.121809,0.065756
607,67,2.539015,25.186666,0.065427
608,67,3.244443,18.877076,0.065100
609,67,4.010725,31.072998,0.064774
610,67,3.073038,14.362669,0.064450
611,67,2.821941,11.325635,0.064128
612,67,3.123379,56.013638,0.063807
613,68,2.887278,25.102659,0.063488
614,68,3.582624,24.968723,0.063171
615,68,3.238780,26.220365,0.062855
616,68,2.586590,31.017698,0.062541
617,68,4.807987,26.158375,0.062228
618,68,4.268118,13.572543,0.061917
619,68,4.371934,10.684276,0.061607
620,68,3.841087,10.699424,0.061299
621,68,4.424947,68.300376,0.060993
622,69,4.087271,9.131489,0.060688
623,69,3.545704,29.192165,0.060384
624,69,3.174990,9.738852,0.060083
625,69,2.764681,11.595512,0.059782
626,69,3.924804,10.785119,0.059483
627,69,3.900353,26.128160,0.059186
628,69,3.681164,12.693579,0.058890
629,69,4.064333,21.643185,0.058595
630,69,3.082108,68.304990,0.058302
631,70,3.000096,29.372652,0.058011
632,70,4.068956,25.299433,0.057721
633,70,3.181870,26.213751,0.057432
634,70,3.371397,24.189081,0.057145
635,70,3.241985,24.865694,0.056859
636,70,2.690510,9.684609,0.056575
637,70,4.114307,11.948161,0.056292
638,70,3.136674,11.317082,0.056011
639,70,2.739542,52.044812,0.055731
640,71,3.311092,31.712150,0.055452
641,71,3.049493,26.847673,0.055175
642,71,3.834709,23.726577,0.054899
643,71,3.014553,8.167355,0.054624
644,71,3.548283,31.085967,0.054351
645,71,2.936059,7.665109,0.054080
646,71,3.180003,24.866892,0.053809
647,71,2.151949,21.928524,0.053540
648,71,3.198058,40.965686,0.053272
649,72,4.020012,31.024620,0.053006
650,72,4.115373,26.008540,0.052741
651,72,3.754042,28.988157,0.052477
652,72,3.263628,27.276138,0.052215
653,72,2.690550,11.649324,0.051954
654,72,2.911418,10.082337,0.051694
655,72,3.425505,13.229891,0.051436
656,72,2.945903,13.087993,0.051178
657,72,3.237080,64.465137,0.050923
658,73,4.114295,28.220442,0.050668
659,73,3.822392,30.943651,0.050415
660,73,3.521318,29.969925,0.050163
661,73,3.402612,28.730772,0.049912
662,73,3.634416,25.751448,0.049662
663,73,4.399579,31.001971,0.049414
664,73,4.398821,25.218104,0.049167
665,73,3.227206,14.350145,0.048921
666,73,3.997344,51.817147,0.048676
667,74,4.059989,26.091800,0.048433
668,74,3.026917,28.169762,0.048191
669,74,3.090979,24.219500,0.047950
670,74,2.505687,26.139598,0.047710
671,74,3.162689,28.975838,0.047472
672,74,2.978872,22.942587,0.047234
673,74,4.735220,31.049779,0.046998
674,74,4.810355,12.638851,0.046763
675,74,4.175314,59.710803,0.046529
676,75,3.225156,34.509856,0.046297
677,75,3.330704,25.706278,0.046065
678,75,3.174922,30.464410,0.045835
679,75,3.261101,29.713900,0.045606
680,75,3.071178,29.628072,0.045378
681,75,2.693259,8.479548,0.045151
682,75,4.252368,14.355150,0.044925
683,75,3.129673,19.042219,0.044700
684,75,2.924613,48.972671,0.044477
685,76,3.940665,29.227230,0.044254
686,76,2.744959,25.924582,0.044033
687,76,3.254320,31.011045,0.043813
688,76,2.996209,21.648977,0.043594
689,76,3.601428,23.078247,0.043376
690,76,2.653581,7.904143,0.043159
691,76,2.495005,11.574167,0.042943
692,76,3.543018,24.250417,0.042729
693,76,2.163297,62.312915,0.042515
694,77,3.778515,28.827618,0.042302
695,77,2.633334,30.564228,0.042091
696,77,2.763292,25.182000,0.041880
697,77,2.463075,-0.246494,0.041671
698,77,2.784710,11.937401,0.041463
699,77,3.221659,27.270839,0.041255
700,77,2.437667,27.986962,0.041049
701,77,3.139081,25.646256,0.040844
702,77,2.453547,60.247130,0.040640
703,78,3.539084,28.671835,0.040436
704,78,2.484860,20.406847,0.040234
705,78,2.783891,22.351784,0.040033
706,78,2.182399,11.231413,0.039833
707,78,2.644245,16.848281,0.039634
708,78,2.878322,21.370576,0.039435
709,78,2.714071,26.235048,0.039238
710,78,3.245894,24.180717,0.039042
711,78,2.919809,53.122110,0.038847
712,79,2.034850,29.462363,0.038653
713,79,2.157664,29.591718,0.038459
714,79,2.994671,28.068309,0.038267
715,79,3.491195,27.383291,0.038076
716,79,2.936681,28.237684,0.037885
717,79,3.714983,29.078307,0.037696
718,79,3.398714,14.371812,0.037507
719,79,3.265001,12.690500,0.037320
720,79,2.829384,65.950487,0.037133
721,80,2.401706,20.990387,0.036948
722,80,3.163225,30.073720,0.036763
723,80,3.453340,31.286517,0.036579
724,80,2.723896,8.444804,0.036396
725,80,2.176605,10.582824,0.036214
726,80,2.781456,10.415445,0.036033
727,80,2.854228,14.321285,0.035853
728,80,3.068128,0.757479,0.035674
729,80,2.028694,61.691912,0.035495
730,81,2.766179,28.839910,0.035318
731,81,4.106187,28.235344,0.035141
732,81,2.474230,25.761682,0.034966
733,81,2.932704,25.939756,0.034791
734,81,3.273869,14.366814,0.034617
735,81,3.345681,14.394114,0.034444
736,81,2.852170,25.695049,0.034272
737,81,4.698139,17.635213,0.034100
738,81,3.070940,61.806962,0.033930
739,82,3.378946,30.392002,0.033760
740,82,2.170212,28.479922,0.033591
741,82,4.383058,28.574874,0.033423
742,82,3.119326,31.300873,0.033256
743,82,2.702534,27.434268,0.033090
744,82,2.661361,-0.476749,0.032924
745,82,2.447272,24.933553,0.032760
746,82,3.450777,13.063819,0.032596
747,82,2.410478,40.952802,0.032433
